"",BBK01.OUD174,BBK01.OUD174_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for more than two years / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:26,
1999-01,20.522,
1999-02,21.376,
1999-03,21.650,
1999-04,21.609,
1999-05,21.694,
1999-06,21.865,
1999-07,21.935,
1999-08,22.164,
1999-09,23.347,
1999-10,23.614,
1999-11,23.869,
1999-12,24.306,
2000-01,24.919,
2000-02,25.194,
2000-03,25.528,
2000-04,26.017,
2000-05,32.910,
2000-06,32.818,
2000-07,33.152,
2000-08,33.356,
2000-09,33.429,
2000-10,33.528,
2000-11,33.589,
2000-12,33.546,
2001-01,33.818,
2001-02,34.030,
2001-03,34.424,
2001-04,34.476,
2001-05,34.586,
2001-06,34.653,
2001-07,34.766,
2001-08,34.793,
2001-09,34.984,
2001-10,35.123,
2001-11,35.078,
2001-12,35.361,
2002-01,35.696,
2002-02,35.855,
2002-03,36.212,
2002-04,36.417,
2002-05,36.475,
2002-06,36.671,
2002-07,36.806,
2002-08,36.718,
2002-09,37.058,
2002-10,37.165,
2002-11,37.290,
2002-12,37.589,
2003-01,38.203,
2003-02,38.495,
2003-03,38.372,
2003-04,38.389,
2003-05,38.042,
2003-06,37.778,
2003-07,37.610,
2003-08,37.938,
2003-09,38.226,
2003-10,38.471,
2003-11,38.780,
2003-12,39.594,
2004-01,39.903,
2004-02,39.708,
2004-03,40.083,
2004-04,40.287,
2004-05,40.532,
2004-06,40.665,
2004-07,40.958,
2004-08,41.114,
2004-09,41.377,
2004-10,41.486,
2004-11,42.460,
2004-12,31.764,
2005-01,32.248,
2005-02,32.726,
2005-03,32.371,
2005-04,32.474,
2005-05,32.520,
2005-06,32.611,
2005-07,32.953,
2005-08,29.492,
2005-09,27.625,
2005-10,27.131,
2005-11,27.332,
2005-12,28.686,
2006-01,29.150,
2006-02,29.240,
2006-03,33.238,
2006-04,33.618,
2006-05,34.160,
2006-06,34.269,
2006-07,34.379,
2006-08,34.549,
2006-09,34.930,
2006-10,35.032,
2006-11,35.446,
2006-12,35.577,
2007-01,36.119,
2007-02,36.415,
2007-03,36.673,
2007-04,36.641,
2007-05,37.133,
2007-06,37.730,
2007-07,38.307,
2007-08,38.650,
2007-09,39.007,
2007-10,39.118,
2007-11,38.869,
2007-12,39.195,
2008-01,39.031,
2008-02,39.099,
2008-03,39.187,
2008-04,39.555,
2008-05,39.748,
2008-06,39.446,
2008-07,39.277,
2008-08,39.314,
2008-09,39.143,
2008-10,39.393,
2008-11,39.520,
2008-12,39.827,
2009-01,39.916,
2009-02,39.954,
2009-03,41.288,
2009-04,41.710,
2009-05,42.200,
2009-06,42.859,
2009-07,43.000,
2009-08,43.239,
2009-09,44.036,
2009-10,44.280,
2009-11,44.297,
2009-12,44.102,
2010-01,43.722,
2010-02,43.967,
2010-03,43.887,
2010-04,43.951,
2010-05,44.457,
2010-06,44.146,
2010-07,44.661,
2010-08,49.360,
2010-09,49.658,
2010-10,50.866,
2010-11,75.043,
2010-12,75.247,
2011-01,75.168,
2011-02,75.360,
2011-03,75.126,
2011-04,75.251,
2011-05,75.174,
2011-06,75.019,
2011-07,75.703,
2011-08,77.051,
2011-09,77.484,
2011-10,77.559,
2011-11,78.614,
2011-12,78.446,
2012-01,78.058,
2012-02,77.859,
2012-03,77.336,
2012-04,77.128,
2012-05,76.644,
2012-06,76.324,
2012-07,76.110,
2012-08,76.534,
2012-09,76.051,
2012-10,75.779,
2012-11,76.246,
2012-12,77.186,
2013-01,76.521,
2013-02,76.793,
2013-03,79.083,
2013-04,78.101,
2013-05,77.752,
2013-06,79.110,
2013-07,79.507,
2013-08,78.640,
2013-09,77.673,
2013-10,77.615,
2013-11,77.138,
2013-12,76.485,
2014-01,75.860,
2014-02,75.450,
2014-03,76.827,
2014-04,78.947,
2014-05,78.777,
2014-06,78.181,
2014-07,77.018,
2014-08,76.483,
2014-09,78.845,
2014-10,78.018,
2014-11,77.372,
2014-12,76.566,Provisional value
