"",BBK01.QUK900,BBK01.QUK900_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Portugal / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:09,
2002-03,0.642,
2002-04,0.529,
2002-05,0.514,
2002-06,0.359,
2002-07,0.359,
2002-08,0.360,
2002-09,0.359,
2002-10,0.358,
2002-11,0.307,
2002-12,0.305,
2003-01,0.346,
2003-02,0.348,
2003-03,0.327,
2003-04,0.326,
2003-05,0.324,
2003-06,0.328,
2003-07,0.327,
2003-08,0.311,
2003-09,0.319,
2003-10,0.311,
2003-11,0.324,
2003-12,0.310,
2004-01,0.325,
2004-02,0.100,
2004-03,0.104,
2004-04,0.162,
2004-05,0.165,
2004-06,0.123,
2004-07,0.124,
2004-08,0.166,
2004-09,0.153,
2004-10,0.146,
2004-11,0.148,
2004-12,0.141,
2005-01,0.139,
2005-02,0.137,
2005-03,0.136,
2005-04,0.137,
2005-05,0.135,
2005-06,0.169,
2005-07,0.171,
2005-08,0.164,
2005-09,0.165,
2005-10,0.164,
2005-11,0.164,
2005-12,0.193,
2006-01,0.225,
2006-02,0.302,
2006-03,0.302,
2006-04,0.301,
2006-05,0.309,
2006-06,0.298,
2006-07,0.333,
2006-08,0.312,
2006-09,0.296,
2006-10,0.299,
2006-11,0.381,
2006-12,0.379,
2007-01,0.378,
2007-02,0.377,
2007-03,0.379,
2007-04,0.379,
2007-05,0.360,
2007-06,0.220,
2007-07,0.222,
2007-08,0.243,
2007-09,0.183,
2007-10,0.559,
2007-11,0.716,
2007-12,0.706,
2008-01,0.678,
2008-02,0.704,
2008-03,0.706,
2008-04,0.707,
2008-05,0.706,
2008-06,0.705,
2008-07,0.705,
2008-08,0.704,
2008-09,0.704,
2008-10,0.706,
2008-11,0.706,
2008-12,0.704,
2009-01,0.704,
2009-02,0.706,
2009-03,0.705,
2009-04,0.706,
2009-05,0.605,
2009-06,0.529,
2009-07,0.529,
2009-08,0.473,
2009-09,0.673,
2009-10,0.671,
2009-11,0.729,
2009-12,0.528,
2010-01,0.530,
2010-02,0.729,
2010-03,0.730,
2010-04,0.729,
2010-05,0.702,
2010-06,0.704,
2010-07,0.765,
2010-08,0.604,
2010-09,0.634,
2010-10,0.594,
2010-11,0.594,
2010-12,0.603,
2011-01,0.603,
2011-02,0.601,
2011-03,0.601,
2011-04,0.692,
2011-05,0.691,
2011-06,0.690,
2011-07,0.686,
2011-08,0.577,
2011-09,0.525,
2011-10,0.479,
2011-11,0.357,
2011-12,0.387,
2012-01,0.389,
2012-02,0.381,
2012-03,0.370,
2012-04,0.342,
2012-05,0.378,
2012-06,0.329,
2012-07,0.331,
2012-08,0.345,
2012-09,0.329,
2012-10,0.328,
2012-11,0.330,
2012-12,0.331,
2013-01,0.333,
2013-02,0.333,
2013-03,0.355,
2013-04,0.337,
2013-05,0.338,
2013-06,0.334,
2013-07,0.330,
2013-08,0.332,
2013-09,0.333,
2013-10,0.329,
2013-11,0.324,
2013-12,0.284,
2014-01,0.284,
2014-02,0.284,
2014-03,0.284,
2014-04,0.284,
2014-05,0.284,
2014-06,0.285,
2014-07,0.285,
2014-08,0.285,
2014-09,0.320,
2014-10,0.336,
