"",BBK01.OUC040,BBK01.OUC040_FLAGS
"",Foreign securities / Bonds and debt securities issued by foreign non-banks / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:04,
1968-12,0.480,
1969-01,0.478,
1969-02,0.507,
1969-03,0.589,
1969-04,0.618,
1969-05,0.506,
1969-06,0.488,
1969-07,0.466,
1969-08,0.472,
1969-09,0.441,
1969-10,0.480,
1969-11,0.515,
1969-12,0.528,
1970-01,0.510,
1970-02,0.503,
1970-03,0.495,
1970-04,0.493,
1970-05,0.488,
1970-06,0.481,
1970-07,0.470,
1970-08,0.465,
1970-09,0.431,
1970-10,0.464,
1970-11,0.457,
1970-12,0.427,
1971-01,0.423,
1971-02,0.406,
1971-03,0.409,
1971-04,0.379,
1971-05,0.377,
1971-06,0.356,
1971-07,0.348,
1971-08,0.357,
1971-09,0.351,
1971-10,0.325,
1971-11,0.312,
1971-12,0.292,
1972-01,0.309,
1972-02,0.316,
1972-03,0.314,
1972-04,0.278,
1972-05,0.285,
1972-06,0.265,
1972-07,0.251,
1972-08,0.246,
1972-09,0.246,
1972-10,0.238,
1972-11,0.235,
1972-12,0.096,
1973-01,0.127,
1973-02,0.064,
1973-03,0.074,
1973-04,0.069,
1973-05,0.076,
1973-06,0.083,
1973-07,0.063,
1973-08,0.066,
1973-09,0.066,
1973-10,0.087,
1973-11,0.085,
1973-12,0.090,
1974-01,0.111,
1974-02,0.100,
1974-03,0.109,
1974-04,0.102,
1974-05,0.100,
1974-06,0.112,
1974-07,0.120,
1974-08,0.117,
1974-09,0.113,
1974-10,0.123,
1974-11,0.148,
1974-12,0.139,
1975-01,0.151,
1975-02,0.155,
1975-03,0.149,
1975-04,0.315,
1975-05,0.248,
1975-06,0.339,
1975-07,0.281,
1975-08,0.251,
1975-09,0.253,
1975-10,0.193,
1975-11,0.196,
1975-12,0.224,
1976-01,0.215,
1976-02,0.203,
1976-03,0.201,
1976-04,0.284,
1976-05,0.352,
1976-06,0.349,
1976-07,0.353,
1976-08,0.324,
1976-09,0.456,
1976-10,0.255,
1976-11,0.288,
1976-12,0.249,
1977-01,0.312,
1977-02,0.253,
1977-03,0.255,
1977-04,0.284,
1977-05,0.290,
1977-06,0.394,
1977-07,0.347,
1977-08,0.312,
1977-09,0.434,
1977-10,0.354,
1977-11,0.466,
1977-12,0.469,
1978-01,0.514,
1978-02,0.395,
1978-03,0.489,
1978-04,0.540,
1978-05,0.934,
1978-06,0.836,
1978-07,0.868,
1978-08,0.763,
1978-09,0.774,
1978-10,0.573,
1978-11,0.507,
1978-12,0.679,
1979-01,0.488,
1979-02,0.472,
1979-03,0.511,
1979-04,0.691,
1979-05,0.641,
1979-06,0.677,
1979-07,0.705,
1979-08,0.882,
1979-09,0.880,
1979-10,0.921,
1979-11,1.112,
1979-12,1.098,
1980-01,1.333,
1980-02,1.375,
1980-03,1.429,
1980-04,1.391,
1980-05,1.366,
1980-06,1.409,
1980-07,1.453,
1980-08,1.473,
1980-09,1.486,
1980-10,1.546,
1980-11,1.544,
1980-12,1.272,
1981-01,1.175,
1981-02,1.214,
1981-03,1.179,
1981-04,1.417,
1981-05,1.429,
1981-06,1.476,
1981-07,1.501,
1981-08,1.569,
1981-09,1.560,
1981-10,1.580,
1981-11,1.513,
1981-12,1.596,
1982-01,1.602,
1982-02,1.658,
1982-03,1.778,
1982-04,1.917,
1982-05,1.796,
1982-06,1.893,
1982-07,1.615,
1982-08,1.623,
1982-09,1.453,
1982-10,1.313,
1982-11,1.403,
1982-12,1.242,
1983-01,1.241,
1983-02,1.304,
1983-03,1.320,
1983-04,1.311,
1983-05,1.483,
1983-06,1.625,
1983-07,1.542,
1983-08,1.593,
