"",BBK01.QUV801,BBK01.QUV801_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Liberia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:20,
2001-12,4.936,
2002-01,5.087,
2002-02,5.056,
2002-03,5.095,
2002-04,4.924,
2002-05,4.916,
2002-06,4.738,
2002-07,4.905,
2002-08,4.958,
2002-09,4.898,
2002-10,4.932,
2002-11,4.637,
2002-12,4.428,
2003-01,4.292,
2003-02,4.305,
2003-03,4.173,
2003-04,4.200,
2003-05,4.031,
2003-06,4.220,
2003-07,4.253,
2003-08,4.375,
2003-09,4.121,
2003-10,4.487,
2003-11,4.306,
2003-12,4.147,
2004-01,4.201,
2004-02,4.108,
2004-03,4.214,
2004-04,4.272,
2004-05,4.250,
2004-06,4.302,
2004-07,4.291,
2004-08,4.224,
2004-09,3.991,
2004-10,3.868,
2004-11,3.728,
2004-12,3.667,
2005-01,3.857,
2005-02,3.701,
2005-03,3.716,
2005-04,3.775,
2005-05,3.824,
2005-06,3.792,
2005-07,3.699,
2005-08,3.565,
2005-09,3.789,
2005-10,3.783,
2005-11,4.004,
2005-12,4.013,
2006-01,3.895,
2006-02,3.944,
2006-03,4.047,
2006-04,3.819,
2006-05,3.692,
2006-06,3.735,
2006-07,3.744,
2006-08,3.686,
2006-09,3.676,
2006-10,3.660,
2006-11,3.645,
2006-12,3.568,
2007-01,3.683,
2007-02,3.670,
2007-03,3.526,
2007-04,3.829,
2007-05,3.882,
2007-06,3.963,
2007-07,3.880,
2007-08,4.035,
2007-09,3.953,
2007-10,3.901,
2007-11,3.819,
2007-12,3.848,
2008-01,3.743,
2008-02,3.649,
2008-03,3.541,
2008-04,3.699,
2008-05,3.801,
2008-06,3.751,
2008-07,3.698,
2008-08,3.724,
2008-09,3.812,
2008-10,4.604,
2008-11,4.591,
2008-12,4.205,
2009-01,4.633,
2009-02,4.700,
2009-03,4.512,
2009-04,4.398,
2009-05,4.345,
2009-06,4.197,
2009-07,4.598,
2009-08,4.604,
2009-09,4.493,
2009-10,4.410,
2009-11,4.324,
2009-12,4.565,
2010-01,4.673,
2010-02,4.730,
2010-03,4.761,
2010-04,5.258,
2010-05,5.748,
2010-06,5.595,
2010-07,5.297,
2010-08,5.366,
2010-09,4.895,
2010-10,4.828,
2010-11,4.997,
2010-12,4.868,
2011-01,4.708,
2011-02,4.665,
2011-03,4.470,
2011-04,4.280,
2011-05,4.433,
2011-06,4.376,
2011-07,4.854,
2011-08,4.797,
2011-09,4.998,
2011-10,4.713,
2011-11,4.937,
2011-12,5.116,
2012-01,4.931,
2012-02,4.827,
2012-03,4.866,
2012-04,4.775,
2012-05,5.070,
2012-06,4.959,
2012-07,5.005,
2012-08,4.899,
2012-09,4.776,
2012-10,5.166,
2012-11,5.204,
2012-12,5.096,
2013-01,4.900,
2013-02,5.089,
2013-03,5.216,
2013-04,5.007,
2013-05,4.829,
2013-06,4.785,
2013-07,4.649,
2013-08,4.810,
2013-09,4.728,
2013-10,4.590,
2013-11,4.547,
2013-12,4.492,
2014-01,4.525,
2014-02,4.389,
2014-03,4.422,
2014-04,4.432,
2014-05,4.546,
2014-06,4.458,
2014-07,4.484,
2014-08,4.617,
2014-09,4.875,
2014-10,5.132,
2014-11,5.132,
2014-12,5.251,
