"",BBK01.OUC154,BBK01.OUC154_FLAGS
"",Sight deposits of local government and local government associations / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:08,
1968-12,0.058,
1969-01,0.042,
1969-02,0.056,
1969-03,0.042,
1969-04,0.035,
1969-05,0.050,
1969-06,0.036,
1969-07,0.037,
1969-08,0.044,
1969-09,0.031,
1969-10,0.029,
1969-11,0.051,
1969-12,0.055,
1970-01,0.037,
1970-02,0.057,
1970-03,0.035,
1970-04,0.033,
1970-05,0.054,
1970-06,0.046,
1970-07,0.037,
1970-08,0.053,
1970-09,0.036,
1970-10,0.037,
1970-11,0.054,
1970-12,0.053,
1971-01,0.049,
1971-02,0.056,
1971-03,0.034,
1971-04,0.040,
1971-05,0.060,
1971-06,0.037,
1971-07,0.035,
1971-08,0.048,
1971-09,0.032,
1971-10,0.031,
1971-11,0.051,
1971-12,0.055,
1972-01,0.043,
1972-02,0.061,
1972-03,0.036,
1972-04,0.040,
1972-05,0.055,
1972-06,0.046,
1972-07,0.043,
1972-08,0.051,
1972-09,0.039,
1972-10,0.037,
1972-11,0.059,
1972-12,0.051,
1973-01,0.045,
1973-02,0.077,
1973-03,0.042,
1973-04,0.044,
1973-05,0.054,
1973-06,0.050,
1973-07,0.039,
1973-08,0.054,
1973-09,0.043,
1973-10,0.041,
1973-11,0.070,
1973-12,0.073,
1974-01,0.065,
1974-02,0.074,
1974-03,0.046,
1974-04,0.044,
1974-05,0.063,
1974-06,0.045,
1974-07,0.036,
1974-08,0.050,
1974-09,0.048,
1974-10,0.040,
1974-11,0.062,
1974-12,0.063,
1975-01,0.045,
1975-02,0.065,
1975-03,0.048,
1975-04,0.041,
1975-05,0.065,
1975-06,0.043,
1975-07,0.038,
1975-08,0.050,
1975-09,0.043,
1975-10,0.042,
1975-11,0.065,
1975-12,0.067,
1976-01,0.046,
1976-02,0.056,
1976-03,0.040,
1976-04,0.047,
1976-05,0.064,
1976-06,0.049,
1976-07,0.043,
1976-08,0.051,
1976-09,0.042,
1976-10,0.037,
1976-11,0.071,
1976-12,0.052,
1977-01,0.048,
1977-02,0.066,
1977-03,0.060,
1977-04,0.048,
1977-05,0.073,
1977-06,0.054,
1977-07,0.048,
1977-08,0.064,
1977-09,0.052,
1977-10,0.036,
1977-11,0.059,
1977-12,0.065,
1978-01,0.049,
1978-02,0.069,
1978-03,0.048,
1978-04,0.038,
1978-05,0.072,
1978-06,0.044,
1978-07,0.039,
1978-08,0.055,
1978-09,0.046,
1978-10,0.045,
1978-11,0.057,
1978-12,0.055,
1979-01,0.044,
1979-02,0.073,
1979-03,0.043,
1979-04,0.042,
1979-05,0.059,
1979-06,0.056,
1979-07,0.045,
1979-08,0.051,
1979-09,0.041,
1979-10,0.041,
1979-11,0.058,
1979-12,0.082,
1980-01,0.051,
1980-02,0.060,
1980-03,0.044,
1980-04,0.034,
1980-05,0.069,
1980-06,0.047,
1980-07,0.037,
1980-08,0.055,
1980-09,0.053,
1980-10,0.028,
1980-11,0.071,
1980-12,0.055,
1981-01,0.037,
1981-02,0.046,
1981-03,0.033,
1981-04,0.032,
1981-05,0.061,
1981-06,0.043,
1981-07,0.025,
1981-08,0.050,
1981-09,0.039,
1981-10,0.048,
1981-11,0.079,
1981-12,0.062,
1982-01,0.042,
1982-02,0.074,
1982-03,0.039,
1982-04,0.063,
1982-05,0.088,
1982-06,0.061,
1982-07,0.038,
1982-08,0.058,
1982-09,0.048,
1982-10,0.066,
1982-11,0.053,
1982-12,0.061,
1983-01,0.029,
1983-02,0.048,
1983-03,0.047,
1983-04,0.033,
1983-05,0.062,
1983-06,0.050,
1983-07,0.043,
1983-08,0.047,
1983-09,0.053,
1983-10,0.035,
1983-11,0.054,
1983-12,0.045,
1984-01,0.047,
1984-02,0.059,
1984-03,0.037,
1984-04,0.031,
1984-05,0.046,
1984-06,0.047,
1984-07,0.028,
1984-08,0.051,
1984-09,0.046,
1984-10,0.044,
1984-11,0.060,
1984-12,0.061,
1985-01,0.042,
1985-02,0.054,
1985-03,0.050,
1985-04,0.036,
1985-05,0.071,
1985-06,0.055,
1985-07,0.032,
1985-08,0.064,
1985-09,0.046,
1985-10,0.038,
1985-11,0.065,
1985-12,0.044,
1986-01,0.050,
1986-02,0.050,
1986-03,0.041,
1986-04,0.040,
1986-05,0.071,
1986-06,0.080,
1986-07,0.044,
1986-08,0.057,
1986-09,0.054,
1986-10,0.058,
1986-11,0.061,
1986-12,0.061,
1987-01,0.051,
1987-02,0.060,
1987-03,0.047,
1987-04,0.056,
1987-05,0.061,
1987-06,0.062,
1987-07,0.044,
1987-08,0.055,
1987-09,0.058,
1987-10,0.038,
1987-11,0.086,
1987-12,0.057,
1988-01,0.052,
1988-02,0.090,
1988-03,0.057,
1988-04,0.054,
1988-05,0.097,
1988-06,0.083,
1988-07,0.051,
1988-08,0.112,
1988-09,0.049,
1988-10,0.078,
1988-11,0.111,
1988-12,0.085,
1989-01,0.066,
1989-02,0.090,
1989-03,0.076,
1989-04,0.062,
1989-05,0.099,
1989-06,0.095,
1989-07,0.070,
1989-08,0.114,
1989-09,0.073,
1989-10,0.083,
1989-11,0.120,
1989-12,0.110,
1990-01,0.069,
1990-02,0.091,
1990-03,0.064,
1990-04,0.073,
1990-05,0.089,
1990-06,0.069,
1990-07,0.052,
1990-08,0.268,
1990-09,0.108,
1990-10,0.094,
1990-11,0.152,
1990-12,0.085,
1991-01,0.291,
1991-02,0.478,
1991-03,0.595,
1991-04,0.568,
1991-05,0.649,
1991-06,0.654,
1991-07,0.916,
1991-08,1.009,
1991-09,0.823,
1991-10,0.940,
1991-11,1.086,
1991-12,1.050,
1992-01,0.924,
1992-02,0.730,
1992-03,0.773,
1992-04,0.685,
1992-05,0.699,
1992-06,0.760,
1992-07,0.634,
1992-08,0.621,
1992-09,0.619,
1992-10,0.711,
1992-11,0.743,
1992-12,0.759,
1993-01,0.636,
1993-02,0.608,
1993-03,0.565,
1993-04,0.554,
1993-05,0.567,
1993-06,0.522,
1993-07,0.528,
1993-08,0.507,
1993-09,0.518,
1993-10,0.551,
1993-11,0.610,
1993-12,0.686,
1994-01,0.540,
1994-02,0.516,
1994-03,0.463,
1994-04,0.497,
1994-05,0.532,
1994-06,0.484,
1994-07,0.482,
1994-08,0.451,
1994-09,0.412,
1994-10,0.465,
1994-11,0.565,
1994-12,0.560,
1995-01,0.481,
1995-02,0.414,
1995-03,0.297,
1995-04,0.343,
1995-05,0.352,
1995-06,0.321,
1995-07,0.314,
1995-08,0.329,
1995-09,0.307,
1995-10,0.438,
1995-11,0.423,
1995-12,0.533,
1996-01,0.368,
1996-02,0.409,
1996-03,0.385,
1996-04,0.404,
1996-05,0.402,
1996-06,0.406,
1996-07,0.374,
1996-08,0.504,
1996-09,0.340,
1996-10,0.451,
1996-11,0.523,
