"",BBK01.QUK902,BBK01.QUK902_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Slovenia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:21,
2002-03,0.160,
2002-04,0.155,
2002-05,0.175,
2002-06,0.175,
2002-07,0.176,
2002-08,0.176,
2002-09,0.167,
2002-10,0.179,
2002-11,0.167,
2002-12,0.175,
2003-01,0.137,
2003-02,0.135,
2003-03,0.132,
2003-04,0.127,
2003-05,0.126,
2003-06,0.128,
2003-07,0.125,
2003-08,0.126,
2003-09,0.123,
2003-10,0.123,
2003-11,0.122,
2003-12,0.117,
2004-01,0.122,
2004-02,0.126,
2004-03,0.115,
2004-04,0.116,
2004-05,0.116,
2004-06,0.142,
2004-07,0.143,
2004-08,0.147,
2004-09,0.143,
2004-10,0.113,
2004-11,0.108,
2004-12,0.110,
2005-01,0.109,
2005-02,0.106,
2005-03,0.103,
2005-04,0.094,
2005-05,0.115,
2005-06,0.117,
2005-07,0.170,
2005-08,0.156,
2005-09,0.152,
2005-10,0.138,
2005-11,0.143,
2005-12,0.096,
2006-01,0.111,
2006-02,0.106,
2006-03,0.093,
2006-04,0.093,
2006-05,0.133,
2006-06,0.129,
2006-07,0.129,
2006-08,0.129,
2006-09,0.126,
2006-10,0.126,
2006-11,0.126,
2006-12,0.126,
2007-01,0.110,
2007-02,0.110,
2007-03,0.109,
2007-04,0.107,
2007-05,0.107,
2007-06,0.107,
2007-07,0.107,
2007-08,0.107,
2007-09,0.103,
2007-10,0.103,
2007-11,0.103,
2007-12,0.145,
2008-01,0.162,
2008-02,0.162,
2008-03,0.156,
2008-04,0.173,
2008-05,0.158,
2008-06,0.156,
2008-07,0.165,
2008-08,0.165,
2008-09,0.165,
2008-10,0.168,
2008-11,0.170,
2008-12,0.167,
2009-01,0.167,
2009-02,0.169,
2009-03,0.170,
2009-04,0.176,
2009-05,0.178,
2009-06,0.164,
2009-07,0.163,
2009-08,0.157,
2009-09,0.160,
2009-10,0.164,
2009-11,0.067,
2009-12,0.000,
2010-01,0.070,
2010-02,0.070,
2010-03,0.125,
2010-04,0.070,
2010-05,0.070,
2010-06,0.000,
2010-07,0.000,
2010-08,0.000,
2010-09,0.000,
2010-10,0.000,
2010-11,0.000,
2010-12,0.020,
2011-01,0.020,
2011-02,0.020,
2011-03,0.020,
2011-04,0.000,
2011-05,0.000,
2011-06,0.000,
2011-07,0.000,
2011-08,0.000,
2011-09,0.000,
2011-10,0.000,
2011-11,0.000,
2011-12,0.000,
2012-01,0.000,
2012-02,0.000,
2012-03,0.000,
2012-04,0.000,
2012-05,-0.002,
2012-06,0.003,
2012-07,0.003,
2012-08,0.003,
2012-09,0.002,
2012-10,0.002,
2012-11,0.002,
2012-12,0.002,
2013-01,0.002,
2013-02,0.002,
2013-03,0.002,
2013-04,0.002,
2013-05,0.002,
2013-06,0.002,
2013-07,0.001,
2013-08,0.001,
2013-09,0.001,
2013-10,0.001,
2013-11,0.001,
2013-12,0.001,
2014-01,0.001,
2014-02,0.001,
2014-03,0.001,
2014-04,0.001,
2014-05,0.001,
2014-06,0.001,
2014-07,0.002,
2014-08,0.000,
2014-09,0.000,
2014-10,0.000,
