"",BBK01.QU4146,BBK01.QU4146_FLAGS
"","Foreign branches: Liabilities to non-residents, total / United States / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:49:46,
1980-12,7.736,
1981-01,.,No value available
1981-02,.,No value available
1981-03,10.140,
1981-04,.,No value available
1981-05,.,No value available
1981-06,10.643,
1981-07,.,No value available
1981-08,.,No value available
1981-09,10.753,
1981-10,.,No value available
1981-11,.,No value available
1981-12,11.008,
1982-01,.,No value available
1982-02,.,No value available
1982-03,11.543,
1982-04,.,No value available
1982-05,.,No value available
1982-06,12.713,
1982-07,13.034,
1982-08,13.812,
1982-09,14.928,
1982-10,14.146,
1982-11,15.202,
1982-12,15.666,
1983-01,14.131,
1983-02,14.040,
1983-03,15.243,
1983-04,13.769,
1983-05,13.778,
1983-06,14.271,
1983-07,15.405,
1983-08,15.048,
1983-09,14.961,
1983-10,14.782,
1983-11,14.797,
1983-12,15.121,
1984-01,15.794,
1984-02,15.351,
1984-03,16.863,
1984-04,15.592,
1984-05,16.039,
1984-06,17.129,
1984-07,16.842,
1984-08,16.549,
1984-09,16.610,
1984-10,15.971,
1984-11,16.155,
1984-12,18.424,
1985-01,17.186,
1985-02,16.838,
1985-03,18.537,
1985-04,17.640,
1985-05,18.110,
1985-06,20.800,
1985-07,18.564,
1985-08,19.574,
1985-09,18.036,
1985-10,18.114,
1985-11,18.104,
1985-12,19.960,
1986-01,17.523,
1986-02,16.195,
1986-03,18.881,
1986-04,16.122,
1986-05,15.995,
1986-06,16.019,
1986-07,16.766,
1986-08,16.190,
1986-09,18.506,
1986-10,15.775,
1986-11,15.815,
1986-12,20.042,
1987-01,17.696,
1987-02,16.759,
1987-03,18.479,
1987-04,17.332,
1987-05,16.623,
1987-06,17.274,
1987-07,18.106,
1987-08,17.342,
1987-09,18.726,
1987-10,17.647,
1987-11,17.131,
1987-12,16.982,
1988-01,18.037,
1988-02,17.862,
1988-03,18.945,
1988-04,18.121,
1988-05,19.842,
1988-06,21.486,
1988-07,23.223,
1988-08,23.702,
1988-09,24.761,
1988-10,23.308,
1988-11,21.640,
1988-12,25.753,
1989-01,25.572,
1989-02,25.420,
1989-03,29.510,
1989-04,28.070,
1989-05,28.262,
1989-06,27.507,
1989-07,26.797,
1989-08,26.252,
1989-09,26.534,
1989-10,27.209,
1989-11,25.163,
1989-12,25.873,
1990-01,23.536,
1990-02,24.531,
1990-03,26.751,
1990-04,25.498,
1990-05,26.834,
1990-06,27.078,
1990-07,26.367,
1990-08,26.755,
1990-09,27.878,
1990-10,28.072,
1990-11,29.316,
1990-12,28.762,
1991-01,30.904,
