"",BBK01.TU2008,BBK01.TU2008_FLAGS
1998-04,78.359,
1998-05,75.983,
1998-06,79.050,
1998-07,79.460,
1998-08,80.670,
1998-09,80.833,
1998-10,85.995,
1998-11,86.450,
1998-12,82.222,
1999-01,87.585,
1999-02,89.688,
1999-03,91.687,
1999-04,91.608,
1999-05,95.781,
1999-06,93.167,
1999-07,97.823,
1999-08,100.856,
1999-09,106.340,
1999-10,109.532,
1999-11,102.047,
1999-12,100.411,
2000-01,106.889,
2000-02,108.622,
2000-03,110.038,
2000-04,111.464,
2000-05,111.514,
2000-06,103.691,
2000-07,106.253,
2000-08,112.017,
2000-09,110.710,
2000-10,113.130,
2000-11,109.931,
2000-12,107.321,
2001-01,114.790,
2001-02,116.750,
2001-03,108.100,
2001-04,115.674,
2001-05,116.854,
2001-06,114.989,
2001-07,107.478,
2001-08,104.937,
2001-09,105.818,
2001-10,108.782,
2001-11,110.782,
2001-12,108.967,
2002-01,112.964,
2002-02,119.649,
2002-03,117.120,
2002-04,142.967,
2002-05,133.121,
2002-06,122.566,
2002-07,121.987,
2002-08,121.342,
2002-09,115.698,
2002-10,115.018,
2002-11,114.779,
2002-12,107.602,
2003-01,102.629,
2003-02,101.597,
2003-03,104.853,
2003-04,106.164,
2003-05,100.000,
2003-06,92.233,
2003-07,80.990,
2003-08,75.831,
2003-09,73.999,
2003-10,81.100,
2003-11,79.208,
2003-12,76.098,
2004-01,81.341,
2004-02,79.066,
2004-03,82.039,
2004-04,81.989,
2004-05,81.523,
2004-06,81.478,
2004-07,86.377,
2004-08,87.574,
2004-09,86.344,
2004-10,89.852,
2004-11,89.612,
2004-12,85.245,
2005-01,84.273,
2005-02,80.330,
2005-03,77.474,
2005-04,75.821,
2005-05,75.904,
2005-06,76.286,
2005-07,73.181,
2005-08,72.694,
2005-09,73.805,
2005-10,72.533,
2005-11,73.741,
2005-12,72.291,
2006-01,72.034,
2006-02,74.625,
2006-03,72.000,
2006-04,71.364,
2006-05,68.243,
2006-06,66.165,
2006-07,68.304,
2006-08,66.729,
2006-09,68.035,
2006-10,70.190,
2006-11,71.597,
2006-12,76.123,
2007-01,78.985,
2007-02,80.192,
2007-03,77.893,
2007-04,77.543,
2007-05,78.348,
2007-06,87.196,
2007-07,82.192,
2007-08,80.085,
2007-09,76.859,
2007-10,77.148,
2007-11,74.747,
2007-12,70.654,
2008-01,72.733,
2008-02,71.084,
2008-03,68.203,
2008-04,65.944,
2008-05,66.818,
2008-06,65.856,
2008-07,64.819,
2008-08,66.222,
2008-09,64.087,
2008-10,63.566,
2008-11,61.741,
2008-12,61.611,
2009-01,58.200,
2009-02,56.754,
2009-03,55.349,
2009-04,55.271,
2009-05,52.317,
2009-06,48.824,
2009-07,46.888,
2009-08,46.292,
2009-09,45.115,
2009-10,43.438,
2009-11,41.469,
2009-12,40.163,
2010-01,39.334,
2010-02,39.115,
2010-03,36.030,
2010-04,34.583,
2010-05,32.854,
2010-06,31.602,
2010-07,30.591,
2010-08,30.195,
2010-09,28.781,
2010-10,28.063,
2010-11,27.768,
2010-12,26.631,
2011-01,25.773,
2011-02,24.754,
2011-03,23.978,
2011-04,23.492,
2011-05,23.288,
2011-06,22.093,
2011-07,22.693,
2011-08,22.102,
2011-09,21.378,
2011-10,20.776,
2011-11,21.352,
2011-12,19.000,
2012-01,18.338,
2012-02,18.376,
2012-03,17.224,
2012-04,16.561,
2012-05,16.046,
2012-06,15.223,
2012-07,15.263,
2012-08,15.495,
2012-09,14.428,
2012-10,14.602,
2012-11,14.854,
2012-12,14.228,
2013-01,14.826,
2013-02,15.141,
2013-03,15.681,
2013-04,15.631,
2013-05,15.348,
2013-06,15.208,
2013-07,14.491,
2013-08,14.551,
2013-09,13.585,
2013-10,13.242,
2013-11,13.834,
2013-12,13.686,
2014-01,13.852,
2014-02,13.454,
2014-03,14.317,
2014-04,14.009,
2014-05,12.685,
2014-06,14.259,
2014-07,14.797,
2014-08,14.727,
2014-09,15.155,
2014-10,15.588,
2014-11,14.948,
