"",BBFI1.Q.N.DE.W1.S12M.S1.LE.A.FA.P.F3.S._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.LE.A.FA.P.F3.S._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Short-term original maturity (up to 1 year incl. incl.) - Assets - Positions - resident holder: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:04:36,
2012-10,8029,
2013-01,8094,
2013-04,7699,
2013-07,7001,
2013-10,6839,
2014-01,8986,
2014-04,8604,
2014-07,7292,
