"",BBK01.WT4126,BBK01.WT4126_FLAGS
"","DE0001141612 / Yields / 1,250 BO S 161",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:35:21,
2011-09-28,1.24,
2011-09-29,1.23,
2011-09-30,1.24,
2011-10-01,.,No value available
2011-10-02,.,No value available
2011-10-03,1.10,
2011-10-04,1.03,
2011-10-05,1.03,
2011-10-06,1.14,
2011-10-07,1.21,
2011-10-08,.,No value available
2011-10-09,.,No value available
2011-10-10,1.29,
2011-10-11,1.29,
2011-10-12,1.39,
2011-10-13,1.38,
2011-10-14,1.39,
2011-10-15,.,No value available
2011-10-16,.,No value available
2011-10-17,1.38,
2011-10-18,1.21,
2011-10-19,1.29,
2011-10-20,1.31,
2011-10-21,1.26,
2011-10-22,.,No value available
2011-10-23,.,No value available
2011-10-24,1.25,
2011-10-25,1.33,
2011-10-26,1.24,
2011-10-27,1.25,
2011-10-28,1.36,
2011-10-29,.,No value available
2011-10-30,.,No value available
2011-10-31,1.24,
2011-11-01,1.02,
2011-11-02,1.00,
2011-11-03,1.03,
2011-11-04,1.03,
2011-11-05,.,No value available
2011-11-06,.,No value available
2011-11-07,0.90,
2011-11-08,0.95,
2011-11-09,0.87,
2011-11-10,0.94,
2011-11-11,0.95,
2011-11-12,.,No value available
2011-11-13,.,No value available
2011-11-14,0.97,
2011-11-15,0.86,
2011-11-16,0.93,
2011-11-17,0.93,
2011-11-18,1.02,
2011-11-19,.,No value available
2011-11-20,.,No value available
2011-11-21,1.01,
2011-11-22,1.04,
2011-11-23,1.03,
2011-11-24,1.20,
2011-11-25,1.19,
2011-11-26,.,No value available
2011-11-27,.,No value available
2011-11-28,1.27,
2011-11-29,1.28,
2011-11-30,1.26,
2011-12-01,1.16,
2011-12-02,1.08,
2011-12-03,.,No value available
2011-12-04,.,No value available
2011-12-05,1.09,
2011-12-06,1.11,
2011-12-07,1.07,
2011-12-08,1.02,
2011-12-09,0.99,
2011-12-10,.,No value available
2011-12-11,.,No value available
2011-12-12,0.97,
2011-12-13,0.97,
2011-12-14,0.94,
2011-12-15,0.85,
2011-12-16,0.85,
2011-12-17,.,No value available
2011-12-18,.,No value available
2011-12-19,0.83,
2011-12-20,0.84,
2011-12-21,0.90,
2011-12-22,0.88,
2011-12-23,0.87,
2011-12-24,.,No value available
2011-12-25,.,No value available
2011-12-26,.,No value available
2011-12-27,0.88,
2011-12-28,0.84,
2011-12-29,0.80,
2011-12-30,0.77,
2011-12-31,.,No value available
2012-01-01,.,No value available
2012-01-02,0.77,
2012-01-03,0.81,
2012-01-04,0.82,
2012-01-05,0.81,
2012-01-06,0.81,
2012-01-07,.,No value available
2012-01-08,.,No value available
2012-01-09,0.80,
2012-01-10,0.79,
2012-01-11,0.80,
2012-01-12,0.76,
2012-01-13,0.72,
2012-01-14,.,No value available
2012-01-15,.,No value available
2012-01-16,0.70,
2012-01-17,0.73,
2012-01-18,0.74,
2012-01-19,0.73,
2012-01-20,0.81,
2012-01-21,.,No value available
2012-01-22,.,No value available
2012-01-23,0.82,
2012-01-24,0.87,
2012-01-25,0.87,
2012-01-26,0.83,
2012-01-27,0.77,
2012-01-28,.,No value available
2012-01-29,.,No value available
2012-01-30,0.72,
2012-01-31,0.73,
2012-02-01,0.70,
2012-02-02,0.69,
2012-02-03,0.73,
2012-02-04,.,No value available
2012-02-05,.,No value available
2012-02-06,0.75,
2012-02-07,0.75,
2012-02-08,0.83,
2012-02-09,0.84,
2012-02-10,0.85,
2012-02-11,.,No value available
2012-02-12,.,No value available
2012-02-13,0.85,
2012-02-14,0.83,
2012-02-15,0.82,
2012-02-16,0.72,
2012-02-17,0.80,
2012-02-18,.,No value available
2012-02-19,.,No value available
2012-02-20,0.83,
2012-02-21,0.85,
2012-02-22,0.82,
2012-02-23,0.80,
2012-02-24,0.79,
2012-02-25,.,No value available
2012-02-26,.,No value available
2012-02-27,0.75,
2012-02-28,0.71,
2012-02-29,0.74,
2012-03-01,0.74,
2012-03-02,0.74,
2012-03-03,.,No value available
2012-03-04,.,No value available
2012-03-05,0.71,
2012-03-06,0.69,
2012-03-07,0.71,
2012-03-08,0.69,
2012-03-09,0.69,
2012-03-10,.,No value available
2012-03-11,.,No value available
2012-03-12,0.67,
2012-03-13,0.66,
2012-03-14,0.78,
2012-03-15,0.86,
2012-03-16,0.89,
2012-03-17,.,No value available
2012-03-18,.,No value available
2012-03-19,0.93,
2012-03-20,0.95,
2012-03-21,0.96,
2012-03-22,0.84,
2012-03-23,0.80,
2012-03-24,.,No value available
2012-03-25,.,No value available
2012-03-26,0.78,
2012-03-27,0.83,
2012-03-28,0.79,
2012-03-29,0.75,
2012-03-30,0.73,
2012-03-31,.,No value available
2012-04-01,.,No value available
2012-04-02,0.75,
2012-04-03,0.72,
2012-04-04,0.72,
2012-04-05,0.65,
2012-04-06,.,No value available
2012-04-07,.,No value available
2012-04-08,.,No value available
2012-04-09,.,No value available
2012-04-10,0.60,
2012-04-11,0.59,
2012-04-12,0.59,
2012-04-13,0.59,
2012-04-14,.,No value available
2012-04-15,.,No value available
2012-04-16,0.58,
2012-04-17,0.61,
2012-04-18,0.60,
2012-04-19,0.60,
2012-04-20,0.58,
2012-04-21,.,No value available
2012-04-22,.,No value available
2012-04-23,0.55,
2012-04-24,0.56,
2012-04-25,0.60,
2012-04-26,0.56,
2012-04-27,0.53,
2012-04-28,.,No value available
2012-04-29,.,No value available
2012-04-30,0.52,
2012-05-01,.,No value available
2012-05-02,0.51,
2012-05-03,0.48,
2012-05-04,0.49,
2012-05-05,.,No value available
2012-05-06,.,No value available
2012-05-07,0.46,
2012-05-08,0.47,
2012-05-09,0.45,
2012-05-10,0.41,
2012-05-11,0.43,
2012-05-12,.,No value available
2012-05-13,.,No value available
2012-05-14,0.39,
2012-05-15,0.41,
2012-05-16,0.41,
2012-05-17,0.41,
2012-05-18,0.37,
2012-05-19,.,No value available
2012-05-20,.,No value available
2012-05-21,0.41,
2012-05-22,0.41,
2012-05-23,0.39,
2012-05-24,0.35,
2012-05-25,0.37,
2012-05-26,.,No value available
2012-05-27,.,No value available
2012-05-28,0.34,
2012-05-29,0.33,
2012-05-30,0.29,
2012-05-31,0.30,
2012-06-01,0.23,
2012-06-02,.,No value available
2012-06-03,.,No value available
2012-06-04,0.23,
2012-06-05,0.24,
2012-06-06,0.30,
2012-06-07,0.38,
2012-06-08,0.32,
2012-06-09,.,No value available
2012-06-10,.,No value available
2012-06-11,0.38,
2012-06-12,0.37,
2012-06-13,0.49,
2012-06-14,0.47,
2012-06-15,0.43,
2012-06-16,.,No value available
2012-06-17,.,No value available
2012-06-18,0.38,
2012-06-19,0.39,
2012-06-20,0.49,
2012-06-21,0.55,
2012-06-22,0.46,
2012-06-23,.,No value available
2012-06-24,.,No value available
2012-06-25,0.45,
2012-06-26,0.44,
2012-06-27,0.46,
2012-06-28,0.46,
2012-06-29,0.51,
2012-06-30,.,No value available
2012-07-01,.,No value available
