"",BBK01.RU5764,BBK01.RU5764_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Iran / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:24:14,
1982-06,0.894,
1982-07,0.946,
1982-08,0.951,
1982-09,0.964,
1982-10,1.112,
1982-11,1.107,
1982-12,1.152,
1983-01,1.104,
1983-02,1.141,
1983-03,1.217,
1983-04,1.264,
1983-05,1.223,
1983-06,1.209,
1983-07,1.201,
1983-08,1.246,
1983-09,1.188,
1983-10,1.148,
1983-11,1.076,
1983-12,1.265,
1984-01,1.207,
1984-02,1.150,
1984-03,1.038,
1984-04,1.222,
1984-05,1.134,
1984-06,1.184,
1984-07,1.126,
1984-08,1.228,
1984-09,1.217,
1984-10,1.178,
1984-11,1.165,
1984-12,1.245,
1985-01,1.105,
1985-02,1.102,
1985-03,1.072,
1985-04,1.134,
1985-05,1.186,
1985-06,1.120,
1985-07,1.069,
1985-08,1.062,
1985-09,1.055,
1985-10,1.017,
1985-11,0.982,
1985-12,1.068,
1986-01,1.037,
1986-02,0.873,
1986-03,0.913,
1986-04,0.880,
1986-05,0.907,
1986-06,0.888,
1986-07,0.842,
1986-08,0.810,
1986-09,0.774,
1986-10,0.786,
1986-11,0.748,
1986-12,0.767,
1987-01,0.713,
1987-02,0.739,
1987-03,0.719,
1987-04,0.719,
1987-05,0.736,
1987-06,0.735,
1987-07,0.707,
1987-08,0.731,
1987-09,0.766,
1987-10,0.821,
1987-11,0.779,
1987-12,0.778,
1988-01,0.749,
1988-02,0.745,
1988-03,0.705,
1988-04,0.694,
1988-05,0.713,
1988-06,0.745,
1988-07,0.719,
1988-08,0.818,
1988-09,0.799,
1988-10,0.661,
1988-11,0.661,
1988-12,0.686,
1989-01,0.665,
1989-02,0.631,
1989-03,0.589,
1989-04,0.579,
1989-05,0.593,
1989-06,0.618,
1989-07,0.603,
1989-08,0.619,
1989-09,0.588,
1989-10,0.590,
1989-11,0.626,
1989-12,0.715,
1990-01,0.706,
1990-02,0.776,
1990-03,0.799,
1990-04,0.820,
1990-05,0.827,
1990-06,0.823,
1990-07,0.825,
1990-08,0.856,
1990-09,0.905,
1990-10,0.956,
1990-11,0.959,
1990-12,0.997,
1991-01,0.974,
1991-02,0.979,
1991-03,1.009,
1991-04,0.984,
1991-05,0.961,
1991-06,0.936,
1991-07,0.840,
1991-08,0.807,
1991-09,0.785,
1991-10,0.766,
1991-11,0.758,
1991-12,0.801,
1992-01,0.839,
1992-02,0.851,
1992-03,0.874,
1992-04,0.845,
1992-05,0.797,
1992-06,0.748,
1992-07,0.725,
1992-08,0.738,
1992-09,0.711,
1992-10,0.776,
1992-11,0.787,
1992-12,0.846,
1993-01,0.837,
1993-02,0.830,
1993-03,0.823,
1993-04,0.853,
1993-05,0.856,
1993-06,0.935,
1993-07,0.957,
1993-08,0.938,
1993-09,0.909,
1993-10,0.970,
1993-11,0.968,
1993-12,0.954,
1994-01,0.989,
1994-02,1.027,
1994-03,1.055,
1994-04,1.026,
1994-05,1.016,
1994-06,1.069,
1994-07,1.046,
1994-08,1.059,
1994-09,1.050,
1994-10,1.066,
1994-11,1.107,
1994-12,1.152,
1995-01,1.152,
1995-02,1.185,
1995-03,1.161,
1995-04,1.196,
1995-05,1.208,
1995-06,1.235,
1995-07,1.273,
1995-08,1.297,
1995-09,1.339,
1995-10,1.324,
1995-11,1.360,
1995-12,1.340,
1996-01,1.393,
1996-02,1.377,
1996-03,1.409,
1996-04,1.377,
1996-05,1.404,
1996-06,1.426,
1996-07,1.397,
1996-08,1.445,
1996-09,1.387,
1996-10,1.457,
1996-11,1.477,
1996-12,1.538,
1997-01,1.439,
1997-02,1.575,
1997-03,1.580,
1997-04,1.535,
1997-05,1.592,
1997-06,1.524,
1997-07,1.534,
1997-08,1.589,
1997-09,1.500,
1997-10,1.452,
1997-11,1.609,
1997-12,1.703,
1998-01,1.655,
1998-02,1.612,
1998-03,1.559,
1998-04,1.650,
1998-05,1.537,
1998-06,1.524,
1998-07,1.524,
1998-08,1.558,
1998-09,1.483,
1998-10,1.416,
1998-11,1.483,
1998-12,1.483,
1999-01,1.437,
1999-02,1.484,
1999-03,1.658,
1999-04,1.559,
1999-05,1.589,
1999-06,1.672,
1999-07,1.654,
1999-08,1.613,
1999-09,1.645,
1999-10,1.674,
1999-11,1.797,
1999-12,2.001,
2000-01,2.084,
2000-02,2.168,
2000-03,2.290,
2000-04,2.349,
2000-05,2.483,
2000-06,2.690,
2000-07,2.670,
2000-08,3.096,
2000-09,3.012,
2000-10,3.249,
2000-11,3.470,
2000-12,3.446,
2001-01,3.400,
2001-02,3.329,
2001-03,3.663,
2001-04,3.765,
2001-05,3.857,
2001-06,3.816,
2001-07,3.875,
2001-08,3.761,
2001-09,3.852,
2001-10,3.492,
2001-11,3.265,
2001-12,3.222,
2002-01,3.414,
2002-02,3.370,
2002-03,3.248,
2002-04,3.231,
2002-05,3.109,
2002-06,3.262,
2002-07,3.361,
2002-08,3.339,
2002-09,3.299,
2002-10,3.285,
2002-11,3.372,
2002-12,3.522,
2003-01,3.760,
2003-02,3.829,
2003-03,4.044,
2003-04,4.058,
2003-05,4.036,
2003-06,4.076,
2003-07,4.102,
2003-08,4.103,
2003-09,3.825,
2003-10,3.842,
2003-11,3.737,
2003-12,3.565,
2004-01,3.515,
2004-02,3.493,
