"",BBK01.OUP231,BBK01.OUP231_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for up to and including 1 year / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:14,
1985-12,0.225,
1986-01,0.227,
1986-02,0.235,
1986-03,0.219,
1986-04,0.216,
1986-05,0.221,
1986-06,0.237,
1986-07,0.283,
1986-08,0.281,
1986-09,0.264,
1986-10,0.271,
1986-11,0.266,
1986-12,0.286,
1987-01,0.277,
1987-02,0.283,
1987-03,0.256,
1987-04,0.259,
1987-05,0.265,
1987-06,0.260,
1987-07,0.262,
1987-08,0.251,
1987-09,0.241,
1987-10,0.255,
1987-11,0.225,
1987-12,0.219,
1988-01,0.246,
1988-02,0.240,
1988-03,0.237,
1988-04,0.234,
1988-05,0.228,
1988-06,0.230,
1988-07,0.242,
1988-08,0.244,
1988-09,0.227,
1988-10,0.232,
1988-11,0.246,
1988-12,0.232,
1989-01,0.252,
1989-02,0.246,
1989-03,0.231,
1989-04,0.245,
1989-05,0.258,
1989-06,0.269,
1989-07,0.276,
1989-08,0.320,
1989-09,0.317,
1989-10,0.318,
1989-11,0.325,
1989-12,0.426,
1990-01,0.491,
1990-02,0.459,
1990-03,0.428,
1990-04,0.441,
1990-05,0.454,
1990-06,0.442,
1990-07,0.492,
1990-08,0.485,
1990-09,0.468,
1990-10,0.466,
1990-11,0.463,
1990-12,0.466,
1991-01,0.494,
1991-02,0.459,
1991-03,0.423,
1991-04,0.446,
1991-05,0.456,
1991-06,0.425,
1991-07,0.456,
1991-08,0.497,
1991-09,0.416,
1991-10,0.473,
1991-11,0.481,
1991-12,0.515,
1992-01,0.467,
1992-02,0.464,
1992-03,0.457,
1992-04,0.448,
1992-05,0.476,
1992-06,0.507,
1992-07,0.553,
1992-08,0.552,
1992-09,0.508,
1992-10,0.485,
1992-11,0.482,
1992-12,0.712,
1993-01,0.712,
1993-02,0.716,
1993-03,0.730,
1993-04,0.743,
1993-05,0.741,
1993-06,0.734,
1993-07,0.761,
1993-08,0.798,
1993-09,0.779,
1993-10,0.796,
1993-11,0.799,
1993-12,0.926,
1994-01,0.870,
1994-02,0.846,
1994-03,0.881,
1994-04,0.853,
1994-05,0.864,
1994-06,0.817,
1994-07,0.958,
1994-08,0.910,
1994-09,0.905,
1994-10,0.888,
1994-11,0.843,
1994-12,0.736,
1995-01,0.690,
1995-02,0.721,
1995-03,0.716,
1995-04,0.678,
1995-05,0.688,
1995-06,0.687,
1995-07,0.687,
1995-08,0.680,
1995-09,0.648,
1995-10,0.666,
1995-11,0.632,
1995-12,0.603,
1996-01,0.580,
1996-02,0.552,
1996-03,0.570,
1996-04,0.603,
1996-05,0.576,
1996-06,0.581,
1996-07,0.625,
1996-08,0.614,
1996-09,0.600,
1996-10,0.606,
1996-11,0.546,
1996-12,0.534,
1997-01,0.522,
1997-02,0.504,
1997-03,0.571,
1997-04,0.598,
1997-05,0.546,
1997-06,0.533,
1997-07,0.546,
1997-08,0.541,
1997-09,0.509,
1997-10,0.504,
1997-11,0.541,
1997-12,0.533,
1998-01,0.518,
1998-02,0.470,
1998-03,0.443,
1998-04,0.444,
1998-05,0.463,
1998-06,0.443,
1998-07,0.465,
1998-08,0.438,
1998-09,0.423,
1998-10,0.466,
1998-11,0.491,
1998-12,0.517,
1999-01,0.601,
1999-02,0.576,
1999-03,0.580,
1999-04,0.551,
1999-05,0.514,
1999-06,0.515,
1999-07,0.524,
1999-08,0.496,
1999-09,0.463,
1999-10,0.501,
1999-11,0.486,
1999-12,0.535,
2000-01,0.508,
2000-02,0.508,
2000-03,0.561,
2000-04,0.579,
2000-05,0.534,
2000-06,0.527,
2000-07,0.535,
2000-08,0.529,
2000-09,0.535,
2000-10,0.579,
2000-11,0.573,
2000-12,0.571,
2001-01,0.607,
2001-02,0.592,
2001-03,0.595,
2001-04,0.610,
2001-05,0.605,
2001-06,0.595,
2001-07,0.599,
2001-08,0.620,
2001-09,0.674,
2001-10,0.711,
2001-11,0.682,
2001-12,0.669,
2002-01,0.602,
2002-02,0.563,
2002-03,0.535,
2002-04,0.541,
2002-05,0.524,
2002-06,0.535,
2002-07,0.583,
2002-08,0.572,
2002-09,0.547,
2002-10,0.575,
2002-11,0.509,
2002-12,0.676,
2003-01,0.616,
2003-02,0.592,
2003-03,0.538,
2003-04,0.535,
2003-05,0.518,
2003-06,0.477,
2003-07,0.455,
2003-08,0.458,
2003-09,0.473,
2003-10,0.442,
2003-11,0.432,
2003-12,0.446,
2004-01,0.465,
2004-02,0.406,
2004-03,0.462,
2004-04,0.450,
2004-05,0.439,
2004-06,0.458,
2004-07,0.465,
2004-08,0.462,
2004-09,0.486,
2004-10,0.435,
2004-11,0.414,
2004-12,0.429,
2005-01,0.411,
2005-02,0.405,
2005-03,0.398,
2005-04,0.409,
2005-05,0.557,
2005-06,0.417,
