"",BBK01.QX7128,BBK01.QX7128_FLAGS
"","Foreign branches: Liabilities to non-residents, total / Spain / US dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:46:25,
1995-01,0.520,
1995-02,0.575,
1995-03,0.753,
1995-04,0.931,
1995-05,0.902,
1995-06,0.606,
1995-07,0.929,
1995-08,0.851,
1995-09,0.709,
1995-10,0.842,
1995-11,0.820,
1995-12,1.391,
1996-01,1.588,
1996-02,1.719,
1996-03,0.991,
1996-04,2.405,
1996-05,1.146,
1996-06,1.473,
1996-07,1.533,
1996-08,1.650,
1996-09,1.233,
1996-10,1.037,
1996-11,1.157,
1996-12,0.969,
1997-01,1.361,
1997-02,1.026,
1997-03,0.756,
1997-04,0.457,
1997-05,0.653,
1997-06,0.749,
1997-07,1.033,
1997-08,0.729,
1997-09,0.700,
1997-10,0.319,
1997-11,0.464,
1997-12,0.673,
1998-01,0.918,
1998-02,0.654,
1998-03,0.379,
1998-04,0.377,
1998-05,0.286,
1998-06,0.286,
1998-07,0.548,
1998-08,0.581,
1998-09,1.087,
1998-10,0.882,
1998-11,1.227,
1998-12,0.337,
1999-01,0.428,
1999-02,0.608,
1999-03,0.485,
1999-04,0.434,
1999-05,0.721,
1999-06,0.639,
1999-07,0.552,
1999-08,0.665,
1999-09,1.059,
1999-10,0.821,
1999-11,0.682,
1999-12,0.665,
2000-01,0.893,
2000-02,1.096,
2000-03,0.682,
2000-04,0.777,
2000-05,0.758,
2000-06,0.398,
2000-07,0.462,
2000-08,0.799,
2000-09,0.495,
2000-10,0.421,
2000-11,1.048,
2000-12,0.640,
2001-01,1.677,
2001-02,1.386,
2001-03,0.975,
2001-04,0.588,
2001-05,0.823,
2001-06,1.091,
2001-07,0.736,
2001-08,0.601,
2001-09,0.531,
2001-10,0.597,
2001-11,0.653,
2001-12,0.559,
2002-01,0.786,
2002-02,0.750,
2002-03,0.821,
2002-04,0.715,
2002-05,0.336,
2002-06,0.353,
2002-07,0.539,
2002-08,0.523,
2002-09,0.546,
2002-10,0.651,
2002-11,0.566,
2002-12,0.543,
2003-01,0.583,
2003-02,0.545,
2003-03,0.645,
2003-04,0.709,
2003-05,0.684,
2003-06,0.637,
2003-07,0.503,
2003-08,0.390,
2003-09,0.508,
2003-10,0.514,
2003-11,0.422,
2003-12,0.392,
2004-01,0.197,
2004-02,0.168,
2004-03,0.257,
2004-04,0.311,
2004-05,0.250,
2004-06,0.534,
2004-07,0.346,
2004-08,0.458,
2004-09,0.465,
2004-10,0.464,
2004-11,0.448,
2004-12,0.416,
2005-01,0.581,
2005-02,0.529,
2005-03,0.625,
2005-04,0.660,
2005-05,0.719,
2005-06,0.683,
2005-07,0.692,
2005-08,0.725,
2005-09,0.977,
2005-10,1.133,
2005-11,0.960,
2005-12,1.174,
2006-01,1.077,
2006-02,0.853,
2006-03,0.822,
2006-04,0.960,
2006-05,0.901,
2006-06,0.913,
2006-07,0.646,
2006-08,0.564,
2006-09,0.482,
2006-10,0.727,
2006-11,0.563,
2006-12,0.631,
2007-01,0.837,
2007-02,0.719,
2007-03,0.790,
2007-04,0.751,
2007-05,1.154,
2007-06,1.174,
2007-07,1.610,
2007-08,0.612,
2007-09,0.498,
2007-10,0.487,
2007-11,0.425,
2007-12,0.459,
2008-01,0.447,
2008-02,0.343,
2008-03,0.253,
2008-04,0.141,
2008-05,0.130,
2008-06,0.113,
2008-07,0.126,
2008-08,0.127,
2008-09,0.052,
2008-10,0.078,
2008-11,0.139,
2008-12,0.097,
2009-01,0.061,
2009-02,0.257,
2009-03,0.046,
2009-04,0.049,
2009-05,0.044,
2009-06,0.041,
2009-07,0.037,
2009-08,0.033,
2009-09,0.037,
2009-10,0.036,
2009-11,0.033,
2009-12,0.047,
2010-01,0.135,
2010-02,0.046,
2010-03,0.052,
2010-04,0.049,
2010-05,0.038,
2010-06,0.045,
2010-07,0.037,
2010-08,0.038,
2010-09,0.037,
2010-10,0.067,
2010-11,0.071,
2010-12,0.061,
2011-01,0.054,
2011-02,0.047,
2011-03,0.049,
2011-04,0.078,
2011-05,0.086,
2011-06,0.099,
2011-07,0.082,
2011-08,0.078,
2011-09,0.088,
2011-10,0.083,
2011-11,0.266,
2011-12,0.166,
2012-01,0.096,
2012-02,0.105,
2012-03,0.083,
2012-04,0.081,
2012-05,0.067,
2012-06,0.015,
2012-07,0.082,
2012-08,0.015,
2012-09,0.023,
2012-10,0.021,
2012-11,0.018,
2012-12,0.032,
2013-01,0.016,
2013-02,0.015,
2013-03,0.030,
2013-04,0.034,
2013-05,0.021,
2013-06,0.029,
2013-07,0.034,
2013-08,0.080,
2013-09,0.035,
2013-10,0.029,
2013-11,0.031,
2013-12,0.064,
2014-01,0.068,
2014-02,0.050,
2014-03,0.123,
2014-04,0.040,
2014-05,0.092,
2014-06,0.228,
2014-07,0.159,
2014-08,0.517,
2014-09,0.456,
2014-10,0.154,
2014-11,0.143,
