"",BBK01.QX7643,BBK01.QX7643_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Switzerland / US dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:59,
1995-01,4.348,
1995-02,4.535,
1995-03,4.367,
1995-04,4.526,
1995-05,4.679,
1995-06,4.671,
1995-07,4.748,
1995-08,5.118,
1995-09,5.064,
1995-10,5.298,
1995-11,5.580,
1995-12,5.901,
1996-01,6.195,
1996-02,6.164,
1996-03,6.267,
1996-04,7.337,
1996-05,7.594,
1996-06,7.247,
1996-07,7.273,
1996-08,7.465,
1996-09,7.690,
1996-10,8.076,
1996-11,7.954,
1996-12,7.894,
1997-01,8.232,
1997-02,8.275,
1997-03,7.823,
1997-04,8.813,
1997-05,10.068,
1997-06,9.732,
1997-07,10.616,
1997-08,10.508,
1997-09,10.347,
1997-10,9.856,
1997-11,10.889,
1997-12,11.260,
1998-01,11.581,
1998-02,12.003,
1998-03,12.624,
1998-04,11.280,
1998-05,11.681,
1998-06,11.580,
1998-07,11.643,
1998-08,11.163,
1998-09,11.774,
1998-10,9.461,
1998-11,10.870,
1998-12,10.219,
1999-01,10.335,
1999-02,11.353,
1999-03,11.694,
1999-04,12.218,
1999-05,11.733,
1999-06,11.855,
1999-07,11.299,
1999-08,11.338,
1999-09,12.250,
1999-10,12.454,
1999-11,13.672,
1999-12,14.764,
2000-01,14.218,
2000-02,14.459,
2000-03,14.033,
2000-04,15.049,
2000-05,16.675,
2000-06,14.420,
2000-07,15.736,
2000-08,16.995,
2000-09,16.749,
2000-10,16.559,
2000-11,17.163,
2000-12,17.958,
2001-01,17.476,
2001-02,17.696,
2001-03,18.193,
2001-04,17.954,
2001-05,18.655,
2001-06,20.097,
2001-07,18.763,
2001-08,18.496,
2001-09,19.347,
2001-10,19.076,
2001-11,19.605,
2001-12,21.267,
2002-01,22.806,
2002-02,21.730,
2002-03,21.073,
2002-04,21.096,
2002-05,18.774,
2002-06,18.397,
2002-07,18.135,
2002-08,19.450,
2002-09,19.157,
2002-10,18.298,
2002-11,19.291,
2002-12,18.145,
2003-01,18.166,
2003-02,17.453,
2003-03,17.076,
2003-04,16.184,
2003-05,15.950,
2003-06,16.276,
2003-07,16.692,
2003-08,17.855,
2003-09,16.442,
2003-10,16.932,
2003-11,15.861,
2003-12,15.141,
2004-01,16.334,
2004-02,15.499,
2004-03,15.163,
2004-04,15.145,
2004-05,15.041,
2004-06,15.645,
2004-07,16.851,
2004-08,16.362,
2004-09,15.848,
2004-10,15.666,
2004-11,15.436,
2004-12,15.399,
2005-01,16.164,
2005-02,15.526,
2005-03,16.511,
2005-04,16.023,
2005-05,16.062,
2005-06,16.055,
2005-07,15.823,
2005-08,15.101,
2005-09,15.156,
2005-10,14.664,
2005-11,12.192,
2005-12,13.228,
2006-01,12.264,
2006-02,10.910,
2006-03,11.685,
2006-04,11.357,
2006-05,11.566,
2006-06,11.646,
2006-07,11.817,
2006-08,13.411,
2006-09,13.036,
2006-10,12.678,
2006-11,12.784,
2006-12,12.505,
2007-01,12.745,
2007-02,12.997,
2007-03,12.469,
2007-04,11.829,
2007-05,12.119,
2007-06,11.407,
2007-07,11.808,
2007-08,12.046,
2007-09,12.102,
2007-10,11.151,
2007-11,10.377,
2007-12,10.680,
2008-01,10.086,
2008-02,10.173,
2008-03,9.283,
2008-04,9.803,
2008-05,10.212,
2008-06,9.775,
2008-07,10.466,
2008-08,11.447,
2008-09,12.672,
2008-10,11.476,
2008-11,10.445,
2008-12,8.428,
2009-01,8.897,
2009-02,8.076,
2009-03,7.384,
2009-04,7.197,
2009-05,6.844,
2009-06,6.850,
2009-07,7.531,
2009-08,7.187,
2009-09,7.112,
2009-10,6.060,
2009-11,5.771,
2009-12,5.878,
2010-01,6.419,
2010-02,7.212,
2010-03,6.727,
2010-04,6.972,
2010-05,7.620,
2010-06,8.097,
2010-07,7.149,
2010-08,7.600,
2010-09,7.048,
2010-10,7.070,
2010-11,6.945,
2010-12,7.040,
2011-01,6.525,
2011-02,6.428,
2011-03,5.916,
2011-04,6.461,
2011-05,6.482,
2011-06,6.221,
2011-07,5.411,
2011-08,5.912,
2011-09,6.159,
2011-10,6.010,
2011-11,6.630,
2011-12,6.493,
2012-01,6.300,
2012-02,6.412,
2012-03,6.194,
2012-04,6.319,
2012-05,6.909,
2012-06,6.462,
2012-07,6.296,
2012-08,6.275,
2012-09,6.395,
2012-10,5.779,
2012-11,5.558,
2012-12,5.748,
2013-01,5.263,
2013-02,5.245,
2013-03,6.152,
2013-04,5.440,
2013-05,5.044,
2013-06,5.547,
2013-07,5.273,
2013-08,5.119,
2013-09,4.792,
2013-10,5.211,
2013-11,4.859,
2013-12,4.684,
2014-01,4.352,
2014-02,4.332,
2014-03,4.235,
2014-04,4.435,
2014-05,4.252,
2014-06,4.483,
2014-07,4.382,
2014-08,4.378,
2014-09,4.645,
2014-10,4.706,
2014-11,4.304,
