"",BBK01.QX6609,BBK01.QX6609_FLAGS
"",Banks in Germany: Liabilities to non-residents / Singapore / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:26:47,
1995-01,0.545,
1995-02,0.748,
1995-03,0.901,
1995-04,0.926,
1995-05,0.979,
1995-06,0.670,
1995-07,0.738,
1995-08,1.009,
1995-09,1.094,
1995-10,1.040,
1995-11,1.116,
1995-12,1.075,
1996-01,0.976,
1996-02,1.024,
1996-03,1.145,
1996-04,1.428,
1996-05,1.217,
1996-06,1.293,
1996-07,1.414,
1996-08,1.273,
1996-09,1.386,
1996-10,1.211,
1996-11,1.770,
1996-12,1.554,
1997-01,2.259,
1997-02,1.950,
1997-03,1.904,
1997-04,2.330,
1997-05,2.483,
1997-06,2.053,
1997-07,1.600,
1997-08,1.818,
1997-09,2.505,
1997-10,1.837,
1997-11,1.826,
1997-12,1.798,
1998-01,1.827,
1998-02,1.458,
1998-03,1.680,
1998-04,1.782,
1998-05,3.073,
1998-06,2.760,
1998-07,2.218,
1998-08,2.925,
1998-09,2.342,
1998-10,2.114,
1998-11,2.813,
1998-12,2.424,
1999-01,8.153,
1999-02,2.316,
1999-03,2.626,
1999-04,4.555,
1999-05,3.677,
1999-06,4.464,
1999-07,4.944,
1999-08,5.003,
1999-09,4.832,
1999-10,5.536,
1999-11,5.936,
1999-12,6.411,
2000-01,4.773,
2000-02,6.108,
2000-03,4.525,
2000-04,4.251,
2000-05,5.391,
2000-06,4.222,
2000-07,4.035,
2000-08,4.127,
2000-09,6.827,
2000-10,5.196,
2000-11,5.179,
2000-12,5.731,
2001-01,6.258,
2001-02,5.758,
2001-03,8.834,
2001-04,8.937,
2001-05,7.904,
2001-06,7.790,
2001-07,6.833,
2001-08,6.859,
2001-09,8.040,
2001-10,6.877,
2001-11,5.888,
2001-12,4.914,
2002-01,5.125,
2002-02,4.651,
2002-03,3.927,
2002-04,4.817,
2002-05,3.527,
2002-06,3.257,
2002-07,3.453,
2002-08,4.153,
2002-09,2.833,
2002-10,2.756,
2002-11,3.413,
2002-12,3.910,
2003-01,2.600,
2003-02,2.847,
2003-03,4.175,
2003-04,3.346,
2003-05,3.378,
2003-06,3.318,
2003-07,3.438,
2003-08,3.216,
2003-09,2.764,
2003-10,2.660,
2003-11,2.106,
2003-12,2.140,
2004-01,2.073,
2004-02,1.501,
2004-03,1.551,
2004-04,1.981,
2004-05,2.640,
2004-06,1.343,
2004-07,1.508,
2004-08,1.480,
2004-09,1.174,
2004-10,1.283,
2004-11,1.115,
2004-12,1.209,
2005-01,1.400,
2005-02,1.380,
2005-03,1.325,
2005-04,1.265,
2005-05,1.110,
2005-06,1.255,
2005-07,1.027,
2005-08,1.494,
2005-09,1.710,
2005-10,1.602,
2005-11,1.479,
2005-12,2.046,
2006-01,1.677,
2006-02,1.286,
2006-03,1.703,
2006-04,2.018,
2006-05,1.525,
2006-06,1.533,
2006-07,2.184,
2006-08,2.222,
2006-09,2.263,
2006-10,1.586,
2006-11,2.005,
2006-12,2.492,
2007-01,2.426,
2007-02,2.118,
2007-03,2.968,
2007-04,1.983,
2007-05,1.437,
2007-06,1.926,
2007-07,1.508,
2007-08,1.804,
2007-09,2.508,
2007-10,2.481,
2007-11,2.594,
2007-12,3.209,
2008-01,4.083,
2008-02,3.615,
2008-03,3.367,
2008-04,3.271,
2008-05,2.788,
2008-06,3.131,
2008-07,3.019,
2008-08,3.611,
2008-09,3.960,
2008-10,4.076,
2008-11,4.480,
2008-12,3.768,
2009-01,4.019,
2009-02,4.286,
2009-03,4.387,
2009-04,3.887,
2009-05,3.332,
2009-06,3.632,
2009-07,3.584,
2009-08,4.188,
2009-09,3.958,
2009-10,4.180,
2009-11,3.108,
2009-12,2.625,
2010-01,3.176,
2010-02,3.233,
2010-03,4.978,
2010-04,3.488,
2010-05,3.432,
2010-06,5.737,
2010-07,5.160,
2010-08,5.548,
2010-09,4.340,
2010-10,3.679,
2010-11,4.482,
2010-12,4.603,
2011-01,3.678,
2011-02,2.986,
2011-03,1.573,
2011-04,2.021,
2011-05,1.323,
2011-06,1.035,
2011-07,1.049,
2011-08,0.758,
2011-09,2.405,
2011-10,3.156,
2011-11,3.817,
2011-12,2.714,
2012-01,2.444,
2012-02,3.463,
2012-03,3.343,
2012-04,3.303,
2012-05,3.715,
2012-06,3.330,
2012-07,2.188,
2012-08,3.195,
2012-09,1.955,
2012-10,3.247,
2012-11,4.182,
2012-12,3.208,
2013-01,3.090,
2013-02,2.616,
2013-03,1.590,
2013-04,2.393,
2013-05,2.873,
2013-06,2.110,
2013-07,2.073,
2013-08,1.966,
2013-09,1.740,
2013-10,1.954,
2013-11,1.993,
2013-12,2.535,
2014-01,2.373,
2014-02,2.456,
2014-03,2.509,
2014-04,2.841,
2014-05,2.655,
2014-06,2.590,
2014-07,2.275,
2014-08,1.966,
2014-09,1.910,
2014-10,2.215,
2014-11,1.873,
2014-12,2.062,
