"",BBK01.QUW687,BBK01.QUW687_FLAGS
"","Foreign branches: Liabilities to non-residents, total / Remaining countries in Oceania / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:52:49,
2001-12,0.047,
2002-01,0.038,
2002-02,0.048,
2002-03,0.036,
2002-04,0.044,
2002-05,0.046,
2002-06,0.086,
2002-07,0.040,
2002-08,0.045,
2002-09,0.044,
2002-10,0.038,
2002-11,0.039,
2002-12,0.059,
2003-01,0.045,
2003-02,0.041,
2003-03,0.071,
2003-04,0.045,
2003-05,0.029,
2003-06,0.038,
2003-07,0.030,
2003-08,0.031,
2003-09,0.037,
2003-10,0.039,
2003-11,0.036,
2003-12,0.072,
2004-01,0.063,
2004-02,0.032,
2004-03,0.098,
2004-04,0.069,
2004-05,0.036,
2004-06,0.063,
2004-07,0.025,
2004-08,0.059,
2004-09,0.065,
2004-10,0.028,
2004-11,0.061,
2004-12,0.068,
2005-01,0.052,
2005-02,0.087,
2005-03,0.024,
2005-04,0.011,
2005-05,0.052,
2005-06,0.026,
2005-07,0.033,
2005-08,0.030,
2005-09,0.023,
2005-10,0.017,
2005-11,0.057,
2005-12,0.075,
2006-01,0.051,
2006-02,0.090,
2006-03,0.098,
2006-04,0.097,
2006-05,0.093,
2006-06,0.041,
2006-07,0.049,
2006-08,0.036,
2006-09,0.046,
2006-10,0.031,
2006-11,0.041,
2006-12,0.033,
2007-01,0.030,
2007-02,0.029,
2007-03,0.180,
2007-04,0.173,
2007-05,0.149,
2007-06,0.176,
2007-07,0.111,
2007-08,0.178,
2007-09,0.139,
2007-10,0.139,
2007-11,0.126,
2007-12,0.132,
2008-01,0.075,
2008-02,0.099,
2008-03,0.088,
2008-04,0.114,
2008-05,0.129,
2008-06,0.097,
2008-07,0.098,
2008-08,0.087,
2008-09,0.093,
2008-10,0.100,
2008-11,0.109,
2008-12,0.108,
2009-01,0.147,
2009-02,0.122,
2009-03,0.116,
2009-04,0.174,
2009-05,0.169,
2009-06,0.152,
2009-07,0.157,
2009-08,0.161,
2009-09,0.148,
2009-10,0.170,
2009-11,0.143,
2009-12,0.147,
2010-01,0.132,
2010-02,0.146,
2010-03,0.142,
2010-04,0.170,
2010-05,0.169,
2010-06,0.172,
2010-07,0.175,
2010-08,0.208,
2010-09,0.185,
2010-10,0.186,
2010-11,0.165,
2010-12,0.191,
2011-01,0.205,
2011-02,0.202,
2011-03,0.174,
2011-04,0.178,
2011-05,0.179,
2011-06,0.237,
2011-07,0.239,
2011-08,0.203,
2011-09,0.174,
2011-10,0.166,
2011-11,0.167,
2011-12,0.182,
2012-01,0.172,
2012-02,0.172,
2012-03,0.180,
2012-04,0.167,
2012-05,0.175,
2012-06,0.166,
2012-07,0.176,
2012-08,0.169,
2012-09,0.213,
2012-10,0.198,
2012-11,0.158,
2012-12,0.166,
2013-01,0.191,
2013-02,0.205,
2013-03,0.194,
2013-04,0.197,
2013-05,0.161,
2013-06,0.175,
2013-07,0.143,
2013-08,0.180,
2013-09,0.150,
2013-10,0.148,
2013-11,0.183,
2013-12,0.139,
2014-01,0.106,
2014-02,0.113,
2014-03,0.095,
2014-04,0.146,
2014-05,0.114,
2014-06,0.115,
2014-07,0.112,
2014-08,0.118,
2014-09,0.113,
2014-10,0.144,
2014-11,0.177,
