"",BBK01.OUH247,BBK01.OUH247_FLAGS
"",Time deposits of non-profit institutions / for more than two years / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:22,
1999-01,0.145,
1999-02,0.147,
1999-03,0.152,
1999-04,0.143,
1999-05,0.147,
1999-06,0.144,
1999-07,0.146,
1999-08,0.140,
1999-09,0.139,
1999-10,0.142,
1999-11,0.153,
1999-12,0.137,
2000-01,0.138,
2000-02,0.139,
2000-03,0.143,
2000-04,0.138,
2000-05,0.134,
2000-06,0.136,
2000-07,0.150,
2000-08,0.146,
2000-09,0.137,
2000-10,0.118,
2000-11,0.120,
2000-12,0.107,
2001-01,0.110,
2001-02,0.114,
2001-03,0.110,
2001-04,0.113,
2001-05,0.113,
2001-06,0.113,
2001-07,0.115,
2001-08,0.114,
2001-09,0.113,
2001-10,0.094,
2001-11,0.094,
2001-12,0.113,
2002-01,0.099,
2002-02,0.095,
2002-03,0.098,
2002-04,0.090,
2002-05,0.092,
2002-06,0.091,
2002-07,0.091,
2002-08,0.089,
2002-09,0.089,
2002-10,0.097,
2002-11,0.093,
2002-12,0.082,
2003-01,0.079,
2003-02,0.077,
2003-03,0.078,
2003-04,0.091,
2003-05,0.092,
2003-06,0.095,
2003-07,0.097,
2003-08,0.102,
2003-09,0.089,
2003-10,0.090,
2003-11,0.087,
2003-12,0.091,
2004-01,0.091,
2004-02,0.113,
2004-03,0.090,
2004-04,0.091,
2004-05,0.090,
2004-06,0.111,
2004-07,0.113,
2004-08,0.111,
2004-09,0.102,
2004-10,0.104,
2004-11,0.131,
2004-12,0.100,
2005-01,0.111,
2005-02,0.114,
2005-03,0.109,
2005-04,0.116,
2005-05,0.111,
2005-06,0.117,
2005-07,0.125,
2005-08,0.124,
2005-09,0.122,
2005-10,0.124,
2005-11,0.121,
2005-12,0.121,
2006-01,0.140,
2006-02,0.136,
2006-03,0.140,
2006-04,0.144,
2006-05,0.149,
2006-06,0.151,
2006-07,0.153,
2006-08,0.149,
2006-09,0.153,
2006-10,0.159,
2006-11,0.159,
2006-12,0.161,
2007-01,0.163,
2007-02,0.163,
2007-03,0.151,
2007-04,0.148,
2007-05,0.148,
2007-06,0.158,
2007-07,0.160,
2007-08,0.159,
2007-09,0.156,
2007-10,0.156,
2007-11,0.156,
2007-12,0.151,
2008-01,0.152,
2008-02,0.152,
2008-03,0.149,
2008-04,0.155,
2008-05,0.149,
2008-06,0.146,
2008-07,0.145,
2008-08,0.141,
2008-09,0.148,
2008-10,0.136,
2008-11,0.136,
2008-12,0.133,
2009-01,0.141,
2009-02,0.142,
2009-03,0.143,
2009-04,0.154,
2009-05,0.146,
2009-06,0.144,
2009-07,0.137,
2009-08,0.134,
2009-09,0.128,
2009-10,0.136,
2009-11,0.136,
2009-12,0.133,
2010-01,0.129,
2010-02,0.132,
2010-03,0.145,
2010-04,0.136,
2010-05,0.133,
2010-06,0.139,
2010-07,0.120,
2010-08,0.122,
2010-09,0.126,
2010-10,0.122,
2010-11,0.120,
2010-12,0.118,
2011-01,0.116,
2011-02,0.125,
2011-03,0.121,
2011-04,0.120,
2011-05,0.117,
2011-06,0.131,
2011-07,0.130,
2011-08,0.126,
2011-09,0.120,
2011-10,0.115,
2011-11,0.115,
2011-12,0.125,
2012-01,0.119,
2012-02,0.114,
2012-03,0.120,
2012-04,0.076,
2012-05,0.072,
2012-06,0.074,
2012-07,0.070,
2012-08,0.070,
2012-09,0.069,
2012-10,0.066,
2012-11,0.063,
2012-12,0.064,
2013-01,0.064,
2013-02,0.065,
2013-03,0.064,
2013-04,0.069,
2013-05,0.071,
2013-06,0.080,
2013-07,0.086,
2013-08,0.085,
2013-09,0.066,
2013-10,0.073,
2013-11,0.071,
2013-12,0.077,
2014-01,0.077,
2014-02,0.077,
2014-03,0.079,
2014-04,0.079,
2014-05,0.103,
2014-06,0.104,
2014-07,0.102,
2014-08,0.113,
2014-09,0.115,
2014-10,0.115,
2014-11,0.119,
2014-12,0.117,Provisional value
