"",BBK01.OUD370,BBK01.OUD370_FLAGS
"",Loans to foreign enterprises and households for over one year and up to and including five years / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:20,
1999-01,3.088,
1999-02,3.347,
1999-03,3.494,
1999-04,3.521,
1999-05,3.536,
1999-06,3.569,
1999-07,3.405,
1999-08,3.459,
1999-09,3.740,
1999-10,3.790,
1999-11,3.803,
1999-12,3.961,
2000-01,3.911,
2000-02,3.964,
2000-03,3.914,
2000-04,4.064,
2000-05,4.366,
2000-06,4.290,
2000-07,4.271,
2000-08,4.652,
2000-09,4.694,
2000-10,4.768,
2000-11,4.720,
2000-12,5.007,
2001-01,5.166,
2001-02,4.948,
2001-03,5.274,
2001-04,5.409,
2001-05,5.638,
2001-06,5.497,
2001-07,5.692,
2001-08,5.352,
2001-09,5.282,
2001-10,5.428,
2001-11,5.550,
2001-12,5.546,
2002-01,5.547,
2002-02,5.545,
2002-03,5.571,
2002-04,5.762,
2002-05,5.911,
2002-06,5.488,
2002-07,5.496,
2002-08,5.635,
2002-09,5.641,
2002-10,5.732,
2002-11,5.669,
2002-12,5.479,
2003-01,5.417,
2003-02,5.483,
2003-03,5.637,
2003-04,5.593,
2003-05,5.441,
2003-06,5.674,
2003-07,5.713,
2003-08,5.884,
2003-09,5.852,
2003-10,5.794,
2003-11,5.687,
2003-12,5.542,
2004-01,5.912,
2004-02,5.843,
2004-03,6.043,
2004-04,6.197,
2004-05,6.052,
2004-06,6.005,
2004-07,6.077,
2004-08,6.239,
2004-09,6.166,
2004-10,6.354,
2004-11,6.305,
2004-12,6.081,
2005-01,6.205,
2005-02,6.066,
2005-03,6.442,
2005-04,6.357,
2005-05,6.412,
2005-06,6.097,
2005-07,6.329,
2005-08,6.300,
2005-09,6.252,
2005-10,5.967,
2005-11,6.085,
2005-12,6.103,
2006-01,5.876,
2006-02,5.923,
2006-03,6.829,
2006-04,6.783,
2006-05,6.907,
2006-06,6.800,
2006-07,6.694,
2006-08,6.813,
2006-09,7.150,
2006-10,7.187,
2006-11,7.096,
2006-12,7.386,
2007-01,7.487,
2007-02,7.247,
2007-03,7.724,
2007-04,7.813,
2007-05,7.625,
2007-06,7.828,
2007-07,7.837,
2007-08,8.113,
2007-09,8.452,
2007-10,8.685,
2007-11,8.849,
2007-12,9.056,
2008-01,9.307,
2008-02,9.359,
2008-03,9.134,
2008-04,9.407,
2008-05,9.745,
2008-06,9.910,
2008-07,10.451,
2008-08,11.001,
2008-09,11.696,
2008-10,12.257,
2008-11,12.202,
2008-12,12.124,
2009-01,12.834,
2009-02,12.840,
2009-03,12.889,
2009-04,13.438,
2009-05,13.266,
2009-06,14.697,
2009-07,14.805,
2009-08,15.202,
2009-09,15.304,
2009-10,15.068,
2009-11,15.232,
2009-12,15.197,
2010-01,15.307,
2010-02,17.076,
2010-03,17.376,
2010-04,17.465,
2010-05,17.827,
2010-06,17.723,
2010-07,16.018,
2010-08,16.082,
2010-09,15.988,
2010-10,15.700,
2010-11,16.987,
2010-12,16.270,
2011-01,15.923,
2011-02,15.938,
2011-03,15.438,
2011-04,15.679,
2011-05,15.800,
2011-06,16.044,
2011-07,16.672,
2011-08,16.662,
2011-09,16.931,
2011-10,16.766,
2011-11,17.517,
2011-12,19.770,
2012-01,20.257,
2012-02,20.408,
2012-03,20.453,
2012-04,20.644,
2012-05,20.977,
2012-06,20.452,
2012-07,21.068,
2012-08,21.051,
2012-09,20.884,
2012-10,21.126,
2012-11,21.849,
2012-12,22.674,
2013-01,22.286,
2013-02,22.647,
2013-03,22.859,
2013-04,22.795,
2013-05,20.748,
2013-06,20.414,
2013-07,20.928,
2013-08,20.871,
2013-09,21.003,
2013-10,21.229,
2013-11,21.405,
2013-12,21.956,
2014-01,22.010,
2014-02,21.780,
2014-03,22.004,
2014-04,22.304,
2014-05,22.769,
2014-06,23.061,
2014-07,23.446,
2014-08,23.246,
2014-09,24.202,
2014-10,23.948,
2014-11,23.567,
2014-12,23.247,Provisional value
