"",BBK01.QUX266,BBK01.QUX266_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Remaining countries in America / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:21:12,
2001-12,1.738,
2002-01,1.695,
2002-02,1.839,
2002-03,1.912,
2002-04,1.795,
2002-05,1.924,
2002-06,1.955,
2002-07,1.792,
2002-08,1.638,
2002-09,1.574,
2002-10,1.843,
2002-11,2.109,
2002-12,1.842,
2003-01,1.678,
2003-02,1.677,
2003-03,1.755,
2003-04,1.693,
2003-05,1.588,
2003-06,1.750,
2003-07,1.949,
2003-08,1.817,
2003-09,1.834,
2003-10,1.840,
2003-11,1.754,
2003-12,2.107,
2004-01,1.730,
2004-02,1.830,
2004-03,1.805,
2004-04,1.881,
2004-05,2.746,
2004-06,1.700,
2004-07,1.997,
2004-08,1.943,
2004-09,1.919,
2004-10,1.801,
2004-11,1.958,
2004-12,1.514,
2005-01,1.459,
2005-02,1.355,
2005-03,1.277,
2005-04,1.634,
2005-05,1.490,
2005-06,1.466,
2005-07,1.516,
2005-08,1.359,
2005-09,1.367,
2005-10,1.107,
2005-11,1.458,
2005-12,1.401,
2006-01,1.682,
2006-02,1.521,
2006-03,1.417,
2006-04,1.286,
2006-05,1.832,
2006-06,1.561,
2006-07,1.484,
2006-08,1.687,
2006-09,1.457,
2006-10,1.373,
2006-11,1.399,
2006-12,0.918,
2007-01,1.271,
2007-02,1.223,
2007-03,1.427,
2007-04,1.390,
2007-05,1.493,
2007-06,1.456,
2007-07,1.434,
2007-08,1.386,
2007-09,1.209,
2007-10,1.261,
2007-11,1.147,
2007-12,1.112,
2008-01,1.239,
2008-02,0.983,
2008-03,1.856,
2008-04,0.935,
2008-05,0.792,
2008-06,0.778,
2008-07,0.707,
2008-08,0.924,
2008-09,1.625,
2008-10,1.126,
2008-11,1.253,
2008-12,1.235,
2009-01,1.575,
2009-02,1.436,
2009-03,1.386,
2009-04,1.475,
2009-05,1.566,
2009-06,1.529,
2009-07,1.427,
2009-08,1.547,
2009-09,1.489,
2009-10,1.512,
2009-11,1.361,
2009-12,1.404,
2010-01,1.277,
2010-02,1.415,
2010-03,1.339,
2010-04,1.506,
2010-05,1.694,
2010-06,1.611,
2010-07,1.374,
2010-08,1.521,
2010-09,1.436,
2010-10,1.394,
2010-11,1.375,
2010-12,1.380,
2011-01,1.540,
2011-02,1.483,
2011-03,1.421,
2011-04,1.436,
2011-05,1.536,
2011-06,1.737,
2011-07,1.821,
2011-08,2.004,
2011-09,2.227,
2011-10,1.700,
2011-11,1.756,
2011-12,2.450,
2012-01,3.451,
2012-02,1.632,
2012-03,1.772,
2012-04,2.107,
2012-05,2.011,
2012-06,2.133,
2012-07,1.922,
2012-08,2.013,
2012-09,2.398,
2012-10,1.957,
2012-11,1.704,
2012-12,1.744,
2013-01,1.624,
2013-02,1.750,
2013-03,2.048,
2013-04,2.038,
2013-05,2.201,
2013-06,1.827,
2013-07,1.632,
2013-08,1.585,
2013-09,1.610,
2013-10,1.939,
2013-11,1.542,
2013-12,1.509,
2014-01,1.767,
2014-02,1.774,
2014-03,1.732,
2014-04,1.889,
2014-05,1.666,
2014-06,1.802,
2014-07,1.570,
2014-08,1.604,
2014-09,1.885,
2014-10,1.895,
2014-11,1.560,
