"",BBK01.QUX029,BBK01.QUX029_FLAGS
"",All foreign subsidiaries: Short-term loans and advances to non-residents / Austria / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:16:01,
2001-12,33.993,
2002-01,34.105,
2002-02,34.158,
2002-03,32.538,
2002-04,29.590,
2002-05,30.716,
2002-06,31.122,
2002-07,29.694,
2002-08,21.891,
2002-09,21.584,
2002-10,22.250,
2002-11,21.436,
2002-12,20.978,
2003-01,20.275,
2003-02,19.761,
2003-03,19.939,
2003-04,19.831,
2003-05,19.466,
2003-06,19.730,
2003-07,18.035,
2003-08,18.513,
2003-09,18.011,
2003-10,19.458,
2003-11,19.145,
2003-12,18.542,
2004-01,17.404,
2004-02,17.363,
2004-03,18.159,
2004-04,17.581,
2004-05,18.475,
2004-06,18.697,
2004-07,18.964,
2004-08,18.887,
2004-09,20.104,
2004-10,19.374,
2004-11,20.477,
2004-12,21.469,
2005-01,20.164,
2005-02,21.120,
2005-03,20.499,
2005-04,19.561,
2005-05,18.817,
2005-06,21.050,
2005-07,21.036,
2005-08,19.966,
2005-09,21.023,
2005-10,20.372,
2005-11,19.652,
2005-12,23.716,
2006-01,23.865,
2006-02,23.999,
2006-03,24.495,
2006-04,22.781,
2006-05,23.472,
2006-06,23.262,
2006-07,22.751,
2006-08,22.269,
2006-09,22.751,
2006-10,20.295,
2006-11,18.584,
2006-12,19.445,
2007-01,1.492,
2007-02,1.268,
2007-03,1.467,
2007-04,1.091,
2007-05,1.495,
2007-06,1.420,
2007-07,1.376,
2007-08,1.500,
2007-09,1.178,
2007-10,1.218,
2007-11,1.613,
2007-12,3.451,
2008-01,3.316,
2008-02,3.361,
2008-03,3.597,
2008-04,3.420,
2008-05,2.943,
2008-06,3.631,
2008-07,2.999,
2008-08,2.883,
2008-09,2.710,
2008-10,2.507,
2008-11,2.526,
2008-12,2.420,
2009-01,2.554,
2009-02,2.843,
2009-03,2.305,
2009-04,2.096,
2009-05,1.849,
2009-06,1.659,
2009-07,1.625,
2009-08,2.129,
2009-09,2.416,
2009-10,2.279,
2009-11,3.047,
2009-12,0.421,
2010-01,0.668,
2010-02,0.717,
2010-03,0.747,
2010-04,0.668,
2010-05,0.782,
2010-06,0.756,
2010-07,0.980,
2010-08,0.695,
2010-09,0.575,
2010-10,0.523,
2010-11,0.479,
2010-12,0.367,
2011-01,0.676,
2011-02,0.671,
2011-03,0.791,
2011-04,0.590,
2011-05,0.665,
2011-06,0.606,
2011-07,0.443,
2011-08,0.559,
2011-09,0.500,
2011-10,0.522,
2011-11,0.528,
2011-12,0.469,
2012-01,0.641,
2012-02,0.529,
2012-03,0.500,
2012-04,0.463,
2012-05,0.452,
2012-06,0.461,
2012-07,0.480,
2012-08,0.522,
2012-09,0.555,
2012-10,1.254,
2012-11,1.371,
2012-12,1.018,
2013-01,0.880,
2013-02,0.565,
2013-03,0.776,
2013-04,0.545,
2013-05,0.663,
2013-06,0.530,
2013-07,0.446,
2013-08,0.371,
2013-09,0.468,
2013-10,0.582,
2013-11,0.457,
2013-12,0.410,
2014-01,0.438,
2014-02,0.427,
2014-03,0.432,
2014-04,0.403,
2014-05,0.411,
2014-06,0.458,
2014-07,0.497,
2014-08,0.546,
2014-09,0.411,
2014-10,0.565,
2014-11,0.446,
