"",BBEX3.A.BRL.USD.CA.AC.B04,BBEX3.A.BRL.USD.CA.AC.B04_FLAGS
"",Exchange rates (free market rates) for the US dollar in Brazil / USD 1 = BRL ... (middle) / up to 1998,
unit,BRL (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:13:11,
1994,0.87488,comment
1995,0.90787,
1996,1.00218,
1997,1.07944,
1998,1.16524,
"","General: Currency conversion on 1 July 1994 at the rate of 2,750 cruzeiro real (BRR) = 1 real (BRL).  Multiple exchange rate system; for commercial banks' rates, see BBEX2:A:BRL:USD:CA:AC:A04. Exchange rate used until 31 January 1999:  Commercial banks' rate (taxa comercial): for all foreign exchange transactions not settled at the free market rate.  Free market rate (taxa flutuante): for all unrequited transfers (including pension and remittance payments), for certain services (including the provision of foreign exchange for travel purposes and currency exchange for foreign tourists, also via international credit cards), as well as for certain overdue loan redemptions; also for certain capital transfers by Brazilians based abroad.  The multiple exchange rate system was standardised on 1 February 1999.",
"","Source: Dresdner Bank Lateinamerika AG, Hamburg (formerly: Deutsch-Südamerikanische Bank AG).",
"",Methodology: Calculated on the basis of daily buying and selling rates.,
"",Comment on 1994: Average from July to December 1994.,
