"",BBK01.OUK170,BBK01.OUK170_FLAGS
1977-07,3.525,
1977-08,3.607,
1977-09,3.759,
1977-10,3.687,
1977-11,3.822,
1977-12,4.058,
1978-01,3.867,
1978-02,3.993,
1978-03,3.984,
1978-04,3.899,
1978-05,4.009,
1978-06,4.061,
1978-07,3.982,
1978-08,4.336,
1978-09,4.263,
1978-10,4.231,
1978-11,4.696,
1978-12,5.030,
1979-01,5.035,
1979-02,4.995,
1979-03,4.835,
1979-04,4.651,
1979-05,4.682,
1979-06,4.665,
1979-07,4.585,
1979-08,4.594,
1979-09,4.376,
1979-10,4.212,
1979-11,4.106,
1979-12,3.855,
1980-01,3.373,
1980-02,3.277,
1980-03,3.200,
1980-04,2.918,
1980-05,2.817,
1980-06,2.723,
1980-07,2.647,
1980-08,2.605,
1980-09,2.560,
1980-10,2.258,
1980-11,2.295,
1980-12,2.226,
1981-01,2.003,
1981-02,2.047,
1981-03,1.843,
1981-04,1.882,
1981-05,1.875,
1981-06,1.788,
1981-07,1.661,
1981-08,1.593,
1981-09,1.479,
1981-10,1.440,
1981-11,1.438,
1981-12,1.449,
1982-01,1.397,
1982-02,1.360,
1982-03,1.370,
1982-04,1.363,
1982-05,1.414,
1982-06,1.384,
1982-07,1.473,
1982-08,1.575,
1982-09,1.699,
1982-10,1.908,
1982-11,2.104,
1982-12,2.130,
1983-01,2.196,
1983-02,2.331,
1983-03,2.373,
1983-04,2.581,
1983-05,2.654,
1983-06,2.715,
1983-07,2.737,
1983-08,2.711,
1983-09,2.546,
1983-10,2.724,
1983-11,2.795,
1983-12,3.115,
1984-01,3.773,
1984-02,3.797,
1984-03,4.109,
1984-04,4.165,
1984-05,4.222,
1984-06,4.187,
1984-07,4.001,
1984-08,4.045,
1984-09,4.070,
1984-10,4.488,
1984-11,4.643,
1984-12,4.493,
1985-01,4.387,
1985-02,4.334,
1985-03,4.001,
1985-04,4.063,
1985-05,4.311,
1985-06,4.283,
1985-07,3.907,
1985-08,4.714,
1985-09,4.733,
1985-10,4.636,
1985-11,4.825,
1985-12,4.748,
1986-01,3.733,
1986-02,3.967,
1986-03,4.290,
1986-04,4.644,
1986-05,4.622,
1986-06,4.741,
1986-07,4.438,
1986-08,4.724,
1986-09,4.612,
1986-10,4.607,
1986-11,4.761,
1986-12,4.708,
1987-01,4.677,
1987-02,5.539,
1987-03,6.141,
1987-04,6.133,
1987-05,6.371,
1987-06,6.184,
1987-07,6.089,
1987-08,6.005,
1987-09,5.973,
1987-10,5.988,
1987-11,6.111,
1987-12,6.365,
1988-01,6.150,
1988-02,6.792,
1988-03,6.812,
1988-04,6.229,
1988-05,6.241,
1988-06,6.024,
1988-07,5.359,
1988-08,5.595,
1988-09,5.888,
1988-10,6.247,
1988-11,6.298,
1988-12,6.162,
1989-01,5.732,
1989-02,5.720,
1989-03,6.110,
1989-04,6.091,
1989-05,5.979,
1989-06,5.911,
1989-07,5.624,
1989-08,5.476,
1989-09,5.346,
1989-10,4.443,
1989-11,4.478,
1989-12,4.314,
1990-01,3.200,
1990-02,3.240,
1990-03,2.825,
1990-04,2.852,
1990-05,2.844,
1990-06,2.780,
1990-07,2.702,
1990-08,3.170,
1990-09,3.527,
1990-10,3.733,
1990-11,3.660,
1990-12,3.585,
1991-01,3.166,
1991-02,3.353,
1991-03,3.931,
1991-04,4.055,
1991-05,4.196,
1991-06,4.317,
1991-07,4.383,
1991-08,4.430,
1991-09,4.428,
1991-10,4.543,
1991-11,4.884,
1991-12,5.069,
1992-01,5.535,
1992-02,5.271,
1992-03,4.545,
1992-04,4.497,
1992-05,4.386,
1992-06,4.218,
1992-07,4.074,
1992-08,4.109,
1992-09,4.555,
1992-10,4.926,
1992-11,4.679,
1992-12,4.342,
1993-01,4.425,
1993-02,4.282,
1993-03,3.671,
1993-04,3.598,
1993-05,4.045,
1993-06,3.881,
1993-07,4.297,
1993-08,4.390,
1993-09,3.877,
1993-10,3.616,
1993-11,3.867,
1993-12,4.013,
1994-01,3.491,
1994-02,3.327,
1994-03,3.394,
1994-04,3.503,
1994-05,4.020,
1994-06,4.312,
1994-07,4.535,
1994-08,4.590,
1994-09,4.389,
1994-10,4.280,
1994-11,4.204,
1994-12,4.104,
1995-01,4.128,
1995-02,4.099,
1995-03,4.519,
1995-04,4.885,
1995-05,4.937,
1995-06,4.717,
1995-07,4.446,
1995-08,4.661,
1995-09,5.718,
1995-10,5.435,
1995-11,5.240,
1995-12,5.090,
1996-01,4.693,
1996-02,5.059,
1996-03,5.018,
1996-04,4.708,
1996-05,4.474,
1996-06,4.474,
1996-07,4.270,
1996-08,4.447,
1996-09,4.117,
1996-10,4.711,
1996-11,4.650,
1996-12,4.757,
1997-01,4.564,
1997-02,4.858,
1997-03,5.103,
1997-04,4.985,
1997-05,5.426,
1997-06,5.878,
1997-07,6.423,
1997-08,6.073,
1997-09,5.718,
1997-10,4.850,
1997-11,4.883,
1997-12,4.737,
1998-01,4.079,
1998-02,4.159,
1998-03,4.236,
1998-04,3.672,
1998-05,3.898,
1998-06,4.586,
1998-07,4.451,
1998-08,4.217,
1998-09,4.228,
1998-10,4.149,
1998-11,4.133,
1998-12,4.137,
1999-01,11.861,
1999-02,11.360,
1999-03,11.805,
1999-04,11.864,
1999-05,12.136,
1999-06,12.232,
1999-07,12.547,
1999-08,12.889,
1999-09,13.105,
1999-10,12.718,
1999-11,12.838,
1999-12,13.205,
2000-01,13.256,
2000-02,13.487,
2000-03,13.411,
2000-04,13.130,
2000-05,12.785,
2000-06,12.465,
2000-07,11.656,
2000-08,12.037,
2000-09,11.322,
2000-10,10.593,
2000-11,10.476,
2000-12,10.635,
2001-01,9.785,
2001-02,9.824,
2001-03,9.869,
2001-04,10.022,
2001-05,10.178,
2001-06,10.045,
2001-07,9.793,
2001-08,9.754,
2001-09,9.733,
2001-10,9.240,
2001-11,8.910,
2001-12,8.755,
2002-01,8.295,
2002-02,8.109,
2002-03,8.014,
2002-04,7.658,
2002-05,7.481,
2002-06,7.194,
2002-07,7.252,
2002-08,7.256,
2002-09,7.144,
2002-10,7.118,
2002-11,7.066,
2002-12,7.078,
2003-01,6.717,
2003-02,6.756,
2003-03,6.779,
2003-04,6.720,
2003-05,6.505,
2003-06,6.682,
2003-07,6.440,
2003-08,6.592,
2003-09,6.480,
2003-10,6.241,
2003-11,6.472,
2003-12,6.605,
2004-01,6.406,
2004-02,6.226,
2004-03,5.809,
2004-04,5.591,
2004-05,5.632,
2004-06,5.671,
2004-07,5.840,
2004-08,5.806,
2004-09,5.725,
2004-10,5.869,
2004-11,5.663,
2004-12,5.772,
2005-01,5.812,
2005-02,5.611,
2005-03,5.793,
2005-04,5.818,
2005-05,5.852,
2005-06,5.989,
2005-07,6.282,
2005-08,6.423,
2005-09,6.737,
2005-10,6.701,
2005-11,6.743,
2005-12,6.659,
2006-01,6.714,
2006-02,6.696,
2006-03,7.319,
2006-04,7.494,
2006-05,7.983,
2006-06,7.830,
2006-07,7.886,
2006-08,7.902,
2006-09,7.620,
2006-10,7.571,
2006-11,7.472,
2006-12,7.459,
2007-01,7.374,
2007-02,7.454,
2007-03,7.464,
2007-04,7.281,
2007-05,7.191,
2007-06,7.051,
2007-07,7.449,
2007-08,7.945,
2007-09,8.152,
2007-10,8.385,
2007-11,8.438,
2007-12,8.727,
2008-01,9.206,
2008-02,9.691,
2008-03,9.876,
2008-04,10.172,
2008-05,10.175,
2008-06,10.015,
2008-07,10.585,
2008-08,11.273,
2008-09,11.803,
2008-10,13.934,
2008-11,14.577,
2008-12,14.127,
2009-01,15.179,
2009-02,16.121,
2009-03,16.457,
2009-04,16.783,
2009-05,16.960,
2009-06,16.936,
2009-07,17.068,
2009-08,17.168,
2009-09,17.226,
2009-10,17.122,
2009-11,17.438,
2009-12,17.532,
2010-01,17.655,
2010-02,17.801,
2010-03,17.092,
2010-04,17.466,
2010-05,18.724,
2010-06,18.898,
2010-07,18.546,
2010-08,19.006,
2010-09,18.542,
2010-10,18.177,
2010-11,18.323,
2010-12,18.195,
2011-01,17.965,
2011-02,17.921,
2011-03,17.927,
2011-04,18.022,
2011-05,18.223,
2011-06,18.132,
2011-07,18.242,
2011-08,18.391,
2011-09,18.629,
2011-10,17.884,
2011-11,18.168,
2011-12,18.129,
2012-01,18.024,
2012-02,17.825,
2012-03,17.656,
2012-04,17.822,
2012-05,17.975,
2012-06,17.828,
2012-07,18.574,
2012-08,17.806,
2012-09,17.732,
2012-10,17.469,
2012-11,17.166,
2012-12,16.895,
2013-01,16.934,
2013-02,17.104,
2013-03,17.166,
2013-04,17.266,
2013-05,17.137,
2013-06,17.164,
2013-07,16.294,
2013-08,16.176,
2013-09,15.355,
2013-10,15.303,
2013-11,15.413,
2013-12,15.081,
2014-01,14.794,
2014-02,14.114,
2014-03,13.755,
2014-04,13.877,
2014-05,13.874,
2014-06,13.538,
2014-07,13.587,
2014-08,13.714,
2014-09,13.484,
2014-10,13.316,
2014-11,12.574,
2014-12,12.306,Provisional value
