"",BBK01.QUW181,BBK01.QUW181_FLAGS
"",Foreign branches in euro-area member states: Short-term loans and advances to foreign non-banks / Outside the country of domicile of the branch / All curr.,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:41:14,
2001-12,2.718,
2002-01,2.367,
2002-02,2.525,
2002-03,2.811,
2002-04,2.235,
2002-05,2.007,
2002-06,2.224,
2002-07,2.299,
2002-08,2.037,
2002-09,2.073,
2002-10,1.994,
2002-11,2.767,
2002-12,1.959,
2003-01,1.936,
2003-02,2.358,
2003-03,2.811,
2003-04,3.833,
2003-05,2.842,
2003-06,3.014,
2003-07,3.039,
2003-08,3.198,
2003-09,2.348,
2003-10,2.320,
2003-11,2.206,
2003-12,1.421,
2004-01,1.022,
2004-02,1.470,
2004-03,0.933,
2004-04,1.182,
2004-05,1.262,
2004-06,1.050,
2004-07,1.077,
2004-08,1.051,
2004-09,1.055,
2004-10,1.182,
2004-11,1.169,
2004-12,1.142,
2005-01,1.282,
2005-02,1.330,
2005-03,1.394,
2005-04,1.677,
2005-05,1.698,
2005-06,1.701,
2005-07,1.733,
2005-08,1.604,
2005-09,2.065,
2005-10,1.993,
2005-11,2.257,
2005-12,2.020,
2006-01,3.130,
2006-02,2.865,
2006-03,2.806,
2006-04,2.863,
2006-05,2.662,
2006-06,2.911,
2006-07,2.359,
2006-08,2.492,
2006-09,2.495,
2006-10,2.619,
2006-11,2.712,
2006-12,2.821,
2007-01,3.133,
2007-02,2.871,
2007-03,2.479,
2007-04,3.159,
2007-05,3.457,
2007-06,4.926,
2007-07,4.789,
2007-08,4.667,
2007-09,5.628,
2007-10,6.941,
2007-11,7.014,
2007-12,6.198,
2008-01,6.211,
2008-02,5.113,
2008-03,4.679,
2008-04,4.780,
2008-05,4.135,
2008-06,4.975,
2008-07,5.849,
2008-08,5.197,
2008-09,5.730,
2008-10,7.197,
2008-11,6.552,
2008-12,6.340,
2009-01,6.422,
2009-02,6.662,
2009-03,6.533,
2009-04,6.705,
2009-05,6.794,
2009-06,6.862,
2009-07,5.758,
2009-08,5.413,
2009-09,4.064,
2009-10,3.596,
2009-11,3.640,
2009-12,3.611,
2010-01,3.500,
2010-02,3.540,
2010-03,3.522,
2010-04,3.935,
2010-05,3.927,
2010-06,3.546,
2010-07,3.968,
2010-08,3.073,
2010-09,4.987,
2010-10,4.679,
2010-11,6.105,
2010-12,2.434,
2011-01,2.465,
2011-02,2.577,
2011-03,2.638,
2011-04,2.598,
2011-05,2.796,
2011-06,2.803,
2011-07,2.867,
2011-08,3.448,
2011-09,4.227,
2011-10,4.158,
2011-11,3.979,
2011-12,3.898,
2012-01,3.658,
2012-02,3.915,
2012-03,3.827,
2012-04,3.949,
2012-05,4.405,
2012-06,4.156,
2012-07,3.843,
2012-08,3.732,
2012-09,3.944,
2012-10,3.708,
2012-11,3.553,
2012-12,3.406,
2013-01,3.426,
2013-02,3.417,
2013-03,3.342,
2013-04,3.270,
2013-05,3.586,
2013-06,3.782,
2013-07,3.562,
2013-08,3.653,
2013-09,2.849,
2013-10,2.777,
2013-11,2.770,
2013-12,2.802,
2014-01,2.612,
2014-02,2.474,
2014-03,2.769,
2014-04,2.655,
2014-05,2.939,
2014-06,2.975,
2014-07,3.031,
2014-08,3.227,
2014-09,3.195,
2014-10,3.282,
2014-11,3.423,
