"",BBK01.OUC102,BBK01.OUC102_FLAGS
1967-03,1.187,
1967-04,1.162,
1967-05,1.106,
1967-06,0.854,
1967-07,0.966,
1967-08,0.872,
1967-09,1.028,
1967-10,1.191,
1967-11,1.393,
1967-12,1.201,
1968-01,1.509,
1968-02,1.479,
1968-03,1.387,
1968-04,1.429,
1968-05,1.738,
1968-06,1.530,
1968-07,1.496,
1968-08,1.318,
1968-09,1.367,
1968-10,1.232,
1968-11,1.445,
1968-12,2.271,
1969-01,2.105,
1969-02,1.935,
1969-03,2.034,
1969-04,2.254,
1969-05,2.077,
1969-06,2.488,
1969-07,2.085,
1969-08,1.965,
1969-09,2.329,
1969-10,2.571,
1969-11,2.382,
1969-12,2.115,
1970-01,2.394,
1970-02,2.271,
1970-03,2.357,
1970-04,2.672,
1970-05,2.971,
1970-06,2.682,
1970-07,2.705,
1970-08,2.495,
1970-09,2.884,
1970-10,3.691,
1970-11,3.147,
1970-12,2.640,
1971-01,3.336,
1971-02,3.169,
1971-03,3.331,
1971-04,3.793,
1971-05,4.467,
1971-06,3.894,
1971-07,3.852,
1971-08,2.890,
1971-09,3.330,
1971-10,4.269,
1971-11,4.187,
1971-12,3.517,
1972-01,4.213,
1972-02,3.937,
1972-03,4.307,
1972-04,4.874,
1972-05,4.912,
1972-06,4.922,
1972-07,6.003,
1972-08,4.557,
1972-09,4.951,
1972-10,3.602,
1972-11,4.250,
1972-12,3.826,
1973-01,4.557,
1973-02,4.486,
1973-03,3.722,
1973-04,3.689,
1973-05,4.132,
1973-06,4.209,
1973-07,3.834,
1973-08,3.698,
1973-09,4.431,
1973-10,4.344,
1973-11,3.862,
1973-12,3.761,
1974-01,4.595,
1974-02,4.550,
1974-03,5.329,
1974-04,5.868,
1974-05,5.247,
1974-06,4.597,
1974-07,3.934,
1974-08,3.995,
1974-09,4.604,
1974-10,5.141,
1974-11,5.389,
1974-12,4.395,
1975-01,4.681,
1975-02,4.993,
1975-03,5.448,
1975-04,5.538,
1975-05,4.340,
1975-06,4.685,
1975-07,4.849,
1975-08,5.635,
1975-09,5.350,
1975-10,5.593,
1975-11,6.315,
1975-12,4.678,
1976-01,5.470,
1976-02,6.510,
1976-03,6.297,
1976-04,6.399,
1976-05,5.002,
1976-06,5.801,
1976-07,4.115,
1976-08,4.277,
1976-09,5.838,
1976-10,5.881,
1976-11,5.251,
1976-12,4.816,
1977-01,5.661,
1977-02,5.513,
1977-03,6.732,
1977-04,6.864,
1977-05,6.563,
1977-06,6.243,
1977-07,6.681,
1977-08,6.669,
1977-09,6.757,
1977-10,7.449,
1977-11,9.476,
1977-12,9.131,
1978-01,8.155,
1978-02,9.467,
1978-03,10.128,
1978-04,10.345,
1978-05,10.836,
1978-06,7.666,
1978-07,9.387,
1978-08,6.999,
1978-09,8.011,
1978-10,8.804,
1978-11,10.094,
1978-12,6.688,
1979-01,8.695,
1979-02,8.327,
1979-03,6.863,
1979-04,5.762,
1979-05,6.274,
1979-06,4.949,
1979-07,6.873,
1979-08,6.418,
1979-09,8.205,
1979-10,5.739,
1979-11,8.298,
1979-12,6.326,
1980-01,8.045,
1980-02,7.238,
1980-03,5.342,
1980-04,5.458,
1980-05,5.548,
1980-06,5.452,
1980-07,5.741,
1980-08,5.199,
1980-09,6.123,
1980-10,6.043,
1980-11,7.292,
1980-12,5.797,
1981-01,6.185,
1981-02,7.527,
1981-03,8.620,
1981-04,7.530,
1981-05,6.840,
1981-06,7.400,
1981-07,7.223,
1981-08,7.654,
1981-09,6.736,
1981-10,7.523,
1981-11,7.592,
1981-12,6.643,
1982-01,6.658,
1982-02,7.116,
1982-03,6.713,
1982-04,6.164,
1982-05,6.195,
1982-06,6.778,
1982-07,6.489,
1982-08,5.188,
1982-09,6.998,
1982-10,7.995,
1982-11,7.203,
1982-12,7.741,
1983-01,8.255,
1983-02,8.534,
1983-03,9.678,
1983-04,8.672,
1983-05,7.977,
1983-06,7.837,
1983-07,6.942,
1983-08,7.070,
1983-09,7.929,
1983-10,7.772,
1983-11,7.861,
1983-12,6.028,
1984-01,6.287,
1984-02,6.510,
1984-03,5.920,
1984-04,7.711,
1984-05,5.259,
1984-06,6.199,
1984-07,6.064,
1984-08,6.261,
1984-09,6.316,
1984-10,6.525,
1984-11,7.902,
1984-12,5.587,
1985-01,5.359,
1985-02,5.640,
1985-03,5.314,
1985-04,5.645,
1985-05,6.209,
1985-06,6.442,
1985-07,6.308,
1985-08,6.139,
1985-09,6.774,
1985-10,8.113,
1985-11,6.247,
1985-12,6.778,
1986-01,7.985,
1986-02,6.103,
1986-03,6.637,
1986-04,7.195,
1986-05,5.632,
1986-06,5.867,
1986-07,4.981,
1986-08,5.079,
1986-09,4.642,
1986-10,4.979,
1986-11,6.466,
1986-12,4.478,
1987-01,7.107,
1987-02,4.903,
1987-03,6.590,
1987-04,5.608,
1987-05,6.549,
1987-06,6.188,
1987-07,6.357,
1987-08,5.418,
1987-09,4.771,
1987-10,7.572,
1987-11,7.440,
1987-12,6.347,
1988-01,6.954,
1988-02,8.730,
1988-03,7.688,
1988-04,6.809,
1988-05,6.750,
1988-06,6.173,
1988-07,6.456,
1988-08,6.608,
1988-09,6.957,
1988-10,8.868,
1988-11,8.002,
1988-12,5.858,
1989-01,6.262,
1989-02,6.432,
1989-03,6.043,
1989-04,7.463,
1989-05,7.898,
1989-06,8.284,
1989-07,8.635,
1989-08,6.101,
1989-09,6.278,
1989-10,6.489,
1989-11,6.505,
1989-12,7.690,
1990-01,5.198,
1990-02,7.911,
1990-03,7.622,
1990-04,8.323,
1990-05,9.129,
1990-06,7.394,
1990-07,9.159,
1990-08,11.235,
1990-09,11.136,
1990-10,10.317,
1990-11,9.855,
1990-12,10.419,
1991-01,10.395,
1991-02,9.546,
1991-03,9.403,
1991-04,9.972,
1991-05,10.048,
1991-06,10.239,
1991-07,8.537,
1991-08,7.966,
1991-09,11.998,
1991-10,8.380,
1991-11,9.358,
1991-12,11.085,
1992-01,8.841,
1992-02,9.854,
1992-03,10.033,
1992-04,10.021,
1992-05,9.391,
1992-06,10.890,
1992-07,10.126,
1992-08,9.225,
1992-09,13.788,
1992-10,12.668,
1992-11,10.981,
1992-12,11.658,
1993-01,9.964,
1993-02,12.280,
1993-03,10.538,
1993-04,9.967,
1993-05,9.210,
1993-06,10.361,
1993-07,10.146,
1993-08,9.176,
1993-09,9.152,
1993-10,10.192,
1993-11,11.018,
1993-12,10.567,
1994-01,10.497,
1994-02,13.142,
1994-03,13.837,
1994-04,12.032,
1994-05,13.861,
1994-06,14.393,
1994-07,13.768,
1994-08,12.926,
1994-09,11.611,
1994-10,11.403,
1994-11,12.366,
1994-12,13.211,
1995-01,11.910,
1995-02,11.919,
1995-03,11.826,
1995-04,12.502,
1995-05,13.609,
1995-06,10.784,
1995-07,9.776,
1995-08,10.454,
1995-09,12.169,
1995-10,11.504,
1995-11,14.493,
1995-12,13.242,
1996-01,14.453,
1996-02,15.374,
1996-03,16.552,
1996-04,16.591,
1996-05,18.531,
1996-06,15.411,
1996-07,15.332,
1996-08,16.319,
1996-09,14.995,
1996-10,17.645,
1996-11,18.167,
1996-12,17.182,
1997-01,16.632,
1997-02,16.870,
1997-03,16.317,
1997-04,16.117,
1997-05,17.761,
1997-06,23.444,
1997-07,20.985,
1997-08,21.855,
1997-09,21.024,
1997-10,25.611,
1997-11,20.897,
1997-12,19.382,
1998-01,23.159,
1998-02,20.787,
1998-03,25.114,
1998-04,23.207,
1998-05,25.755,
1998-06,26.359,
1998-07,23.121,
1998-08,29.714,
1998-09,32.869,
1998-10,36.371,
1998-11,37.938,
1998-12,32.089,
1999-01,55.543,
1999-02,50.222,
1999-03,41.205,
1999-04,47.659,
1999-05,46.330,
1999-06,48.755,
1999-07,43.945,
1999-08,46.968,
1999-09,46.891,
1999-10,45.465,
1999-11,48.568,
1999-12,36.149,
2000-01,45.416,
2000-02,45.573,
2000-03,44.403,
2000-04,44.719,
2000-05,53.263,
2000-06,42.220,
2000-07,40.401,
2000-08,41.777,
2000-09,37.873,
2000-10,45.634,
2000-11,47.600,
2000-12,38.035,
2001-01,48.293,
2001-02,54.199,
2001-03,58.290,
2001-04,62.474,
2001-05,62.599,
2001-06,51.144,
2001-07,43.969,
2001-08,46.368,
2001-09,50.122,
2001-10,53.421,
2001-11,47.633,
2001-12,44.027,
2002-01,45.010,
2002-02,40.977,
2002-03,44.255,
2002-04,42.283,
2002-05,47.673,
2002-06,46.510,
2002-07,41.667,
2002-08,39.796,
2002-09,42.706,
2002-10,40.750,
2002-11,48.847,
2002-12,50.550,
2003-01,48.904,
2003-02,44.919,
2003-03,41.367,
2003-04,42.431,
2003-05,55.825,
2003-06,48.842,
2003-07,44.695,
2003-08,41.298,
2003-09,47.340,
2003-10,43.033,
2003-11,44.753,
2003-12,45.844,
2004-01,48.033,
2004-02,44.370,
2004-03,46.920,
2004-04,51.058,
2004-05,57.709,
2004-06,50.722,
2004-07,53.002,
2004-08,49.797,
2004-09,48.247,
2004-10,51.051,
2004-11,52.300,
2004-12,56.101,
2005-01,65.978,
2005-02,66.858,
2005-03,58.031,
2005-04,75.528,
2005-05,69.899,
2005-06,55.755,
2005-07,60.599,
2005-08,59.366,
2005-09,53.357,
2005-10,58.919,
2005-11,62.603,
2005-12,58.273,
2006-01,64.061,
2006-02,61.355,
2006-03,58.350,
2006-04,68.508,
2006-05,71.240,
2006-06,66.323,
2006-07,64.573,
2006-08,64.226,
2006-09,67.692,
2006-10,68.882,
2006-11,71.963,
2006-12,76.071,
2007-01,79.663,
2007-02,76.998,
2007-03,78.121,
2007-04,80.589,
2007-05,79.655,
2007-06,68.807,
2007-07,69.367,
2007-08,71.751,
2007-09,78.265,
2007-10,72.128,
2007-11,69.051,
2007-12,84.246,
2008-01,70.012,
2008-02,64.664,
2008-03,69.083,
2008-04,81.138,
2008-05,81.085,
2008-06,73.556,
2008-07,78.586,
2008-08,81.534,
2008-09,94.627,
2008-10,111.016,
2008-11,107.917,
2008-12,71.505,
2009-01,101.894,
2009-02,82.006,
2009-03,73.210,
2009-04,80.211,
2009-05,68.666,
2009-06,65.341,
2009-07,85.696,
2009-08,85.622,
2009-09,61.715,
2009-10,71.316,
2009-11,80.313,
2009-12,60.449,
2010-01,86.671,
2010-02,96.939,
2010-03,67.498,
2010-04,98.205,
2010-05,115.625,
2010-06,79.694,
2010-07,78.102,
2010-08,89.072,
2010-09,71.676,
2010-10,88.263,
2010-11,88.249,
2010-12,80.677,
2011-01,78.541,
2011-02,74.796,
2011-03,68.260,
2011-04,72.550,
2011-05,63.197,
2011-06,61.730,
2011-07,64.705,
2011-08,67.238,
2011-09,69.698,
2011-10,85.522,
2011-11,104.482,
2011-12,86.012,
2012-01,98.968,
2012-02,119.615,
2012-03,119.356,
2012-04,161.597,
2012-05,143.123,
2012-06,114.063,
2012-07,133.713,
2012-08,109.476,
2012-09,88.056,
2012-10,90.902,
2012-11,87.910,
2012-12,85.869,
2013-01,90.678,
2013-02,90.625,
2013-03,87.168,
2013-04,91.945,
2013-05,97.220,
2013-06,81.358,
2013-07,72.582,
2013-08,120.385,
2013-09,119.131,
2013-10,117.108,
2013-11,113.739,
2013-12,84.741,
2014-01,100.794,
2014-02,112.172,
2014-03,97.357,
2014-04,92.054,
2014-05,99.817,
2014-06,97.524,
2014-07,104.467,
2014-08,95.813,
2014-09,85.293,
2014-10,85.220,
2014-11,79.823,
2014-12,57.782,Provisional value
