"",BBK01.QUY834,BBK01.QUY834_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Indonesia / Indonesia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:09,
2002-03,0.212,
2002-04,0.201,
2002-05,0.247,
2002-06,0.226,
2002-07,0.134,
2002-08,0.096,
2002-09,0.156,
2002-10,0.130,
2002-11,0.087,
2002-12,0.229,
2003-01,0.280,
2003-02,0.239,
2003-03,0.261,
2003-04,0.535,
2003-05,0.848,
2003-06,1.019,
2003-07,0.938,
2003-08,0.641,
2003-09,0.553,
2003-10,0.697,
2003-11,0.745,
2003-12,0.807,
2004-01,1.015,
2004-02,1.062,
2004-03,0.781,
2004-04,0.560,
2004-05,0.237,
2004-06,0.553,
2004-07,0.057,
2004-08,0.083,
2004-09,0.111,
2004-10,0.112,
2004-11,0.095,
2004-12,0.115,
2005-01,0.144,
2005-02,0.134,
2005-03,0.089,
2005-04,0.086,
2005-05,0.089,
2005-06,0.099,
2005-07,0.081,
2005-08,0.086,
2005-09,0.082,
2005-10,0.085,
2005-11,0.097,
2005-12,0.069,
2006-01,0.085,
2006-02,0.091,
2006-03,0.102,
2006-04,0.111,
2006-05,0.081,
2006-06,0.565,
2006-07,0.580,
2006-08,0.574,
2006-09,0.701,
2006-10,0.723,
2006-11,0.659,
2006-12,0.268,
2007-01,0.344,
2007-02,0.375,
2007-03,0.918,
2007-04,0.936,
2007-05,0.872,
2007-06,0.923,
2007-07,0.908,
2007-08,0.525,
2007-09,0.588,
2007-10,0.692,
2007-11,0.481,
2007-12,0.379,
2008-01,0.513,
2008-02,0.483,
2008-03,0.523,
2008-04,0.445,
2008-05,0.586,
2008-06,0.475,
2008-07,0.315,
2008-08,0.442,
2008-09,0.484,
2008-10,0.576,
2008-11,0.459,
2008-12,0.388,
2009-01,0.525,
2009-02,0.325,
2009-03,0.251,
2009-04,0.252,
2009-05,0.385,
2009-06,0.179,
2009-07,0.109,
2009-08,0.077,
2009-09,0.122,
2009-10,0.081,
2009-11,0.081,
2009-12,0.136,
2010-01,0.135,
2010-02,0.127,
2010-03,0.123,
2010-04,0.146,
2010-05,0.101,
2010-06,0.144,
2010-07,0.235,
2010-08,0.194,
2010-09,0.202,
2010-10,0.256,
2010-11,0.226,
2010-12,0.667,
2011-01,0.873,
2011-02,1.399,
2011-03,1.754,
2011-04,1.902,
2011-05,1.914,
2011-06,1.776,
2011-07,1.970,
2011-08,1.793,
2011-09,1.322,
2011-10,1.192,
2011-11,1.292,
2011-12,1.016,
2012-01,0.940,
2012-02,0.664,
2012-03,0.558,
2012-04,0.729,
2012-05,0.584,
2012-06,0.598,
2012-07,0.657,
2012-08,0.585,
2012-09,0.550,
2012-10,0.559,
2012-11,0.535,
2012-12,0.489,
2013-01,0.412,
2013-02,0.394,
2013-03,0.300,
2013-04,0.340,
2013-05,0.386,
2013-06,0.281,
2013-07,0.280,
2013-08,0.250,
2013-09,0.279,
2013-10,0.299,
2013-11,0.273,
2013-12,0.232,
2014-01,0.226,
2014-02,0.329,
2014-03,0.378,
2014-04,0.409,
2014-05,0.453,
2014-06,0.391,
2014-07,0.421,
2014-08,0.366,
2014-09,0.356,
2014-10,0.334,
