"",BBK01.WX0025,BBK01.WX0025_FLAGS
"",Disount interest rates pursuant to section 253 (2) of the German Commercial Code including spread / residual maturity of 3.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:03,
2008-12,4.23,
2009-01,4.24,
2009-02,4.24,
2009-03,4.24,
2009-04,4.24,
2009-05,4.23,
2009-06,4.22,
2009-07,4.20,
2009-08,4.19,
2009-09,4.18,
2009-10,4.17,
2009-11,4.16,Corrected value
2009-12,4.15,
2010-01,4.14,
2010-02,4.14,
2010-03,4.13,
2010-04,4.12,
2010-05,4.12,
2010-06,4.11,
2010-07,4.11,
2010-08,4.10,
2010-09,4.09,
2010-10,4.08,
2010-11,4.07,
2010-12,4.07,
2011-01,4.07,
2011-02,4.07,
2011-03,4.08,
2011-04,4.08,
2011-05,4.08,
2011-06,4.08,
2011-07,4.08,
2011-08,4.08,
2011-09,4.08,
2011-10,4.09,
2011-11,4.09,
2011-12,4.09,
2012-01,4.09,
2012-02,4.08,
2012-03,4.07,
2012-04,4.06,
2012-05,4.05,
2012-06,4.04,
2012-07,4.03,
2012-08,4.01,
2012-09,4.00,
2012-10,3.98,
2012-11,3.95,
2012-12,3.93,
2013-01,3.91,
2013-02,3.89,
2013-03,3.86,
2013-04,3.83,
2013-05,3.80,
2013-06,3.77,
2013-07,3.74,
2013-08,3.71,
2013-09,3.68,
2013-10,3.65,
2013-11,3.62,
2013-12,3.59,
2014-01,3.56,
2014-02,3.52,
2014-03,3.49,
2014-04,3.45,
2014-05,3.41,
2014-06,3.37,
2014-07,3.32,
2014-08,3.28,
2014-09,3.23,
2014-10,3.18,
2014-11,3.13,
2014-12,3.07,
2015-01,3.02,
