"",BBK01.QUW601,BBK01.QUW601_FLAGS
"","Foreign branches: Long-term loans and advances to non- residents / China, People`s Republic of / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:51:13,
2001-12,0.936,
2002-01,0.959,
2002-02,0.963,
2002-03,0.961,
2002-04,0.957,
2002-05,0.900,
2002-06,0.804,
2002-07,0.829,
2002-08,0.827,
2002-09,0.830,
2002-10,0.828,
2002-11,0.824,
2002-12,0.767,
2003-01,0.834,
2003-02,0.845,
2003-03,0.827,
2003-04,0.877,
2003-05,0.852,
2003-06,0.821,
2003-07,0.812,
2003-08,0.818,
2003-09,0.792,
2003-10,0.801,
2003-11,0.738,
2003-12,0.568,
2004-01,0.559,
2004-02,0.559,
2004-03,0.593,
2004-04,0.589,
2004-05,0.587,
2004-06,0.602,
2004-07,0.649,
2004-08,0.733,
2004-09,0.720,
2004-10,0.707,
2004-11,0.700,
2004-12,0.732,
2005-01,0.797,
2005-02,0.785,
2005-03,0.829,
2005-04,0.854,
2005-05,0.945,
2005-06,0.993,
2005-07,1.022,
2005-08,1.060,
2005-09,1.057,
2005-10,1.188,
2005-11,1.299,
2005-12,1.382,
2006-01,1.333,
2006-02,1.425,
2006-03,1.375,
2006-04,1.287,
2006-05,1.369,
2006-06,1.426,
2006-07,1.450,
2006-08,1.516,
2006-09,1.564,
2006-10,1.579,
2006-11,1.503,
2006-12,1.676,
2007-01,1.721,
2007-02,1.539,
2007-03,1.701,
2007-04,1.689,
2007-05,1.714,
2007-06,2.050,
2007-07,2.166,
2007-08,2.241,
2007-09,2.211,
2007-10,2.191,
2007-11,2.224,
2007-12,2.388,
2008-01,2.375,
2008-02,2.199,
2008-03,2.164,
2008-04,2.396,
2008-05,2.397,
2008-06,2.427,
2008-07,2.518,
2008-08,2.625,
2008-09,2.793,
2008-10,3.104,
2008-11,3.058,
2008-12,2.815,
2009-01,2.983,
2009-02,2.878,
2009-03,2.853,
2009-04,2.743,
2009-05,2.510,
2009-06,2.347,
2009-07,2.165,
2009-08,1.797,
2009-09,1.711,
2009-10,1.819,
2009-11,1.802,
2009-12,1.790,
2010-01,1.836,
2010-02,1.915,
2010-03,1.982,
2010-04,2.025,
2010-05,2.196,
2010-06,2.190,
2010-07,1.989,
2010-08,2.036,
2010-09,1.861,
2010-10,1.760,
2010-11,1.799,
2010-12,1.748,
2011-01,1.799,
2011-02,1.771,
2011-03,1.698,
2011-04,1.773,
2011-05,1.842,
2011-06,1.738,
2011-07,1.830,
2011-08,1.802,
2011-09,1.936,
2011-10,1.755,
2011-11,1.676,
2011-12,1.821,
2012-01,1.840,
2012-02,1.817,
2012-03,1.766,
2012-04,1.764,
2012-05,1.804,
2012-06,1.760,
2012-07,1.890,
2012-08,1.924,
2012-09,1.995,
2012-10,2.055,
2012-11,1.974,
2012-12,1.761,
2013-01,1.598,
2013-02,1.668,
2013-03,1.639,
2013-04,1.613,
2013-05,1.658,
2013-06,1.628,
2013-07,1.592,
2013-08,1.618,
2013-09,1.550,
2013-10,1.546,
2013-11,1.633,
2013-12,1.705,
2014-01,1.745,
2014-02,1.930,
2014-03,1.949,
2014-04,2.007,
2014-05,1.967,
2014-06,2.448,
2014-07,2.748,
2014-08,2.887,
2014-09,3.012,
2014-10,3.007,
2014-11,2.936,
