"",BBK01.QU2345,BBK01.QU2345_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / EU institutions / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:14,
1982-06,0.037,
1982-07,0.047,
1982-08,0.027,
1982-09,0.130,
1982-10,0.040,
1982-11,0.050,
1982-12,0.059,
1983-01,0.035,
1983-02,0.041,
1983-03,0.062,
1983-04,0.030,
1983-05,0.023,
1983-06,0.038,
1983-07,0.049,
1983-08,0.027,
1983-09,0.032,
1983-10,0.036,
1983-11,0.047,
1983-12,0.017,
1984-01,0.026,
1984-02,0.051,
1984-03,0.018,
1984-04,0.034,
1984-05,0.020,
1984-06,0.016,
1984-07,0.062,
1984-08,0.021,
1984-09,0.044,
1984-10,0.018,
1984-11,0.055,
1984-12,0.018,
1985-01,0.030,
1985-02,0.060,
1985-03,0.028,
1985-04,0.034,
1985-05,0.032,
1985-06,0.022,
1985-07,0.030,
1985-08,0.016,
1985-09,0.044,
1985-10,0.026,
1985-11,0.043,
1985-12,0.019,
1986-01,0.028,
1986-02,0.058,
1986-03,0.022,
1986-04,0.083,
1986-05,0.031,
1986-06,0.022,
1986-07,0.069,
1986-08,0.031,
1986-09,0.040,
1986-10,0.022,
1986-11,0.056,
1986-12,0.020,
1987-01,0.039,
1987-02,0.070,
1987-03,0.022,
1987-04,0.132,
1987-05,0.039,
1987-06,0.030,
1987-07,0.074,
1987-08,0.034,
1987-09,0.046,
1987-10,0.035,
1987-11,0.206,
1987-12,0.063,
1988-01,0.084,
1988-02,0.088,
1988-03,0.146,
1988-04,0.050,
1988-05,0.056,
1988-06,0.046,
1988-07,0.225,
1988-08,0.054,
1988-09,0.068,
1988-10,0.152,
1988-11,0.072,
1988-12,0.071,
1989-01,0.192,
1989-02,0.099,
1989-03,0.042,
1989-04,0.102,
1989-05,0.180,
1989-06,0.109,
1989-07,0.309,
1989-08,0.052,
1989-09,0.187,
1989-10,0.116,
1989-11,0.240,
1989-12,0.089,
1990-01,0.134,
1990-02,0.079,
1990-03,0.047,
1990-04,0.072,
1990-05,0.100,
1990-06,0.070,
1990-07,0.107,
1990-08,0.099,
1990-09,0.214,
1990-10,.,No value available
1990-11,.,No value available
1990-12,0.136,
1991-01,0.088,
1991-02,0.077,
1991-03,0.080,
1991-04,0.061,
1991-05,0.045,
1991-06,.,No value available
1991-07,.,No value available
1991-08,.,No value available
1991-09,.,No value available
1991-10,.,No value available
1991-11,.,No value available
1991-12,.,No value available
1992-01,.,No value available
1992-02,.,No value available
1992-03,.,No value available
1992-04,.,No value available
1992-05,.,No value available
1992-06,.,No value available
1992-07,.,No value available
1992-08,.,No value available
1992-09,0.020,
1992-10,0.011,
1992-11,0.010,
1992-12,0.023,
1993-01,0.072,
1993-02,0.180,
1993-03,0.048,
1993-04,0.209,
1993-05,0.062,
1993-06,0.071,
1993-07,0.227,
1993-08,0.045,
1993-09,0.025,
1993-10,0.065,
1993-11,0.093,
1993-12,0.015,
1994-01,0.344,
1994-02,0.207,
1994-03,0.051,
1994-04,0.058,
1994-05,0.192,
1994-06,0.074,
1994-07,0.264,
1994-08,0.064,
1994-09,0.208,
1994-10,0.099,
1994-11,0.095,
1994-12,0.115,
1995-01,0.055,
1995-02,0.042,
1995-03,0.106,
1995-04,0.072,
1995-05,0.060,
1995-06,0.074,
