"",BBK01.QX7561,BBK01.QX7561_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Cayman Islands / Euro",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:20:49,
1995-01,0.677,
1995-02,0.562,
1995-03,0.546,
1995-04,0.772,
1995-05,0.498,
1995-06,0.393,
1995-07,0.387,
1995-08,0.451,
1995-09,0.481,
1995-10,0.523,
1995-11,0.494,
1995-12,0.856,
1996-01,0.487,
1996-02,0.620,
1996-03,0.655,
1996-04,0.579,
1996-05,0.849,
1996-06,0.634,
1996-07,0.604,
1996-08,0.522,
1996-09,0.692,
1996-10,0.496,
1996-11,0.490,
1996-12,0.550,
1997-01,0.458,
1997-02,0.750,
1997-03,0.553,
1997-04,0.740,
1997-05,0.639,
1997-06,0.420,
1997-07,0.473,
1997-08,0.881,
1997-09,0.509,
1997-10,1.120,
1997-11,0.592,
1997-12,0.597,
1998-01,0.544,
1998-02,0.416,
1998-03,0.548,
1998-04,0.628,
1998-05,0.536,
1998-06,0.613,
1998-07,0.505,
1998-08,1.141,
1998-09,1.338,
1998-10,1.538,
1998-11,1.379,
1998-12,1.286,
1999-01,1.987,
1999-02,1.405,
1999-03,1.536,
1999-04,0.995,
1999-05,1.153,
1999-06,1.335,
1999-07,1.404,
1999-08,1.294,
1999-09,1.074,
1999-10,1.142,
1999-11,1.112,
1999-12,1.216,
2000-01,1.126,
2000-02,1.201,
2000-03,1.487,
2000-04,1.484,
2000-05,1.480,
2000-06,1.633,
2000-07,1.593,
2000-08,1.687,
2000-09,1.889,
2000-10,1.791,
2000-11,1.916,
2000-12,1.598,
2001-01,1.743,
2001-02,1.950,
2001-03,2.058,
2001-04,2.164,
2001-05,2.234,
2001-06,3.642,
2001-07,3.241,
2001-08,3.279,
2001-09,3.895,
2001-10,3.781,
2001-11,3.820,
2001-12,3.451,
2002-01,3.677,
2002-02,3.848,
2002-03,4.730,
2002-04,4.742,
2002-05,4.956,
2002-06,5.007,
2002-07,4.985,
2002-08,4.952,
2002-09,4.870,
2002-10,4.750,
2002-11,5.312,
2002-12,4.784,
2003-01,5.081,
2003-02,5.029,
2003-03,4.956,
2003-04,4.971,
2003-05,4.620,
2003-06,4.252,
2003-07,4.379,
2003-08,4.336,
2003-09,4.323,
2003-10,4.260,
2003-11,4.166,
2003-12,4.083,
2004-01,4.041,
2004-02,3.795,
2004-03,3.642,
2004-04,3.547,
2004-05,3.582,
2004-06,3.550,
2004-07,3.449,
2004-08,3.464,
2004-09,3.449,
2004-10,3.432,
2004-11,3.592,
2004-12,3.409,
2005-01,3.663,
2005-02,3.690,
2005-03,3.589,
2005-04,2.786,
2005-05,2.962,
2005-06,2.838,
2005-07,2.926,
2005-08,2.895,
2005-09,2.806,
2005-10,2.788,
2005-11,3.375,
2005-12,2.791,
2006-01,2.845,
2006-02,2.920,
2006-03,2.959,
2006-04,2.993,
2006-05,2.733,
2006-06,2.730,
2006-07,2.781,
2006-08,2.713,
2006-09,2.794,
2006-10,2.845,
2006-11,2.882,
2006-12,2.780,
2007-01,2.241,
2007-02,2.281,
2007-03,2.249,
2007-04,2.171,
2007-05,2.098,
2007-06,2.149,
2007-07,2.156,
2007-08,2.157,
2007-09,2.162,
2007-10,3.702,
2007-11,3.583,
2007-12,3.709,
2008-01,3.617,
2008-02,3.556,
2008-03,3.541,
2008-04,3.540,
2008-05,3.380,
2008-06,3.320,
2008-07,3.338,
2008-08,3.060,
2008-09,3.057,
2008-10,2.872,
2008-11,2.890,
2008-12,2.689,
2009-01,2.668,
2009-02,2.632,
2009-03,2.554,
2009-04,2.502,
2009-05,2.366,
2009-06,2.374,
2009-07,2.379,
2009-08,2.320,
2009-09,2.296,
2009-10,2.572,
2009-11,2.309,
2009-12,2.133,
2010-01,2.041,
2010-02,1.992,
2010-03,1.999,
2010-04,1.947,
2010-05,1.834,
2010-06,1.790,
2010-07,1.811,
2010-08,1.808,
2010-09,1.770,
2010-10,1.763,
2010-11,1.830,
2010-12,1.786,
2011-01,1.727,
2011-02,1.605,
2011-03,1.585,
2011-04,1.589,
2011-05,1.597,
2011-06,1.565,
2011-07,1.543,
2011-08,1.549,
2011-09,1.529,
2011-10,1.529,
2011-11,1.530,
2011-12,0.235,
2012-01,0.233,
2012-02,0.210,
2012-03,0.150,
2012-04,0.152,
2012-05,0.153,
2012-06,0.142,
2012-07,0.135,
2012-08,0.134,
2012-09,0.132,
2012-10,0.127,
2012-11,0.132,
2012-12,0.128,
2013-01,0.129,
2013-02,0.136,
2013-03,0.132,
2013-04,0.148,
2013-05,0.155,
2013-06,0.135,
2013-07,0.136,
2013-08,0.135,
2013-09,0.133,
2013-10,0.133,
2013-11,0.133,
2013-12,0.126,
2014-01,0.105,
2014-02,0.091,
2014-03,0.089,
2014-04,0.078,
2014-05,0.083,
2014-06,0.055,
2014-07,0.055,
2014-08,0.047,
2014-09,0.047,
2014-10,0.046,
2014-11,0.044,
