"",BBEX3.A.USD.EUR.CA.AA.A04,BBEX3.A.USD.EUR.CA.AA.A04_FLAGS
"",Exchange rates (closing) for the euro in the United States / EUR 1 = USD ... (buying),
unit,USD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:12,
1999,1.0633,
2000,0.9225,
2001,0.8943,
2002,0.9477,
2003,1.1354,
2004,1.2470,
2005,1.2422,
2006,1.2582,
2007,1.3737,
2008,1.4705,
2009,1.3923,
2010,1.3245,
2011,1.3925,
2012,1.2905,
2013,1.3305,
2014,1.3208,
"",Source: Thomson Reuters (until March 2008 Reuters),
"","Methodology: From 2012, calculated on the basis of month-end rates, previously on the basis of mid-month and month-end rates.",
