"",BBK01.PQ1097,BBK01.PQ1097_FLAGS
"",Lending to construction / Land banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:31:30,
1968-10,0.150,
1969-01,0.166,
1969-04,0.172,
1969-07,0.187,
1969-10,0.191,
1970-01,0.215,
1970-04,0.254,
1970-07,0.335,
1970-10,0.341,
1971-01,0.391,
1971-04,0.384,
1971-07,0.390,
1971-10,0.390,
1972-01,0.466,
1972-04,0.339,
1972-07,0.356,
1972-10,0.357,
1973-01,0.412,
1973-04,0.465,
1973-07,0.436,
1973-10,0.466,
1974-01,0.478,
1974-04,0.513,
1974-07,0.550,
1974-10,0.451,
1975-01,0.445,
1975-04,0.463,
1975-07,0.445,
1975-10,0.412,
1976-01,0.425,
1976-04,0.414,
1976-07,0.394,
1976-10,0.384,
1977-01,0.425,
1977-04,0.427,
1977-07,0.426,
1977-10,0.382,
1978-01,0.462,
1978-04,0.485,
1978-07,0.487,
1978-10,0.428,
1979-01,0.451,
1979-04,0.494,
1979-07,0.486,
1979-10,0.472,
1980-01,0.485,
1980-04,0.493,
1980-07,0.508,
1980-10,0.827,
1981-01,0.872,
1981-04,0.869,
1981-07,0.889,
1981-10,0.874,
1982-01,0.905,
1982-04,0.914,
1982-07,0.921,
1982-10,0.934,
1983-01,0.965,
1983-04,1.047,
1983-07,1.031,
1983-10,1.025,
1984-01,1.025,
1984-04,1.050,
1984-07,1.082,
1984-10,1.084,
1985-01,1.104,
1985-04,1.138,
1985-07,1.156,
1985-10,1.126,
1986-01,1.139,
1986-04,1.145,
1986-07,1.098,
1986-10,1.044,
1987-01,1.037,
1987-04,1.053,
1987-07,1.033,
1987-10,0.987,
1988-01,0.988,
1988-04,1.009,
1988-07,0.977,
1988-10,0.927,
1989-01,0.949,
1989-04,0.984,
1989-07,1.006,
1989-10,1.047,
1990-01,1.067,
1990-04,1.170,
1990-07,1.148,
1990-10,1.181,
1991-01,1.326,
1991-04,1.338,
1991-07,1.327,
1991-10,1.425,
1992-01,1.971,
1992-04,2.119,
1992-07,2.160,
1992-10,1.942,
1993-01,2.039,
1993-04,2.175,
1993-07,2.318,
1993-10,2.434,
1994-01,2.535,
1994-04,2.664,
1994-07,2.816,
1994-10,2.899,
1995-01,2.911,
1995-04,2.869,
1995-07,3.161,
1995-10,3.041,
1996-01,3.094,
1996-04,3.295,
1996-07,3.384,
1996-10,3.485,
1997-01,3.518,
1997-04,3.774,
1997-07,3.933,
1997-10,3.931,
1998-01,4.021,
1998-04,4.001,
1998-07,4.014,
1998-10,4.129,
1999-01,4.518,
1999-04,4.455,
1999-07,4.365,
1999-10,4.316,
2000-01,4.226,
2000-04,4.444,
2000-07,4.738,
2000-10,4.534,
2001-01,4.359,
2001-04,4.486,
2001-07,4.553,
2001-10,4.693,
2002-01,4.818,
2002-04,4.655,
2002-07,4.613,
2002-10,4.054,
2003-01,3.689,
2003-04,3.614,
2003-07,3.608,
2003-10,3.416,
2004-01,3.315,
2004-04,3.320,
2004-07,3.202,
2004-10,2.826,
2005-01,2.875,
2005-04,2.839,
2005-07,2.885,
2005-10,2.733,
2006-01,2.723,
2006-04,2.757,
2006-07,2.887,
2006-10,2.538,
2007-01,2.580,
2007-04,2.740,
2007-07,2.764,
2007-10,2.615,
2008-01,2.734,
2008-04,2.718,
2008-07,2.763,
2008-10,3.197,
2009-01,4.935,
2009-04,5.098,
2009-07,4.948,
2009-10,6.440,
2010-01,6.530,
2010-04,6.344,
2010-07,6.327,
2010-10,6.078,
2011-01,5.849,
2011-04,5.395,
2011-07,5.420,
2011-10,5.141,
2012-01,5.014,
2012-04,4.680,
2012-07,4.589,
2012-10,4.447,
2013-01,4.389,
2013-04,4.305,
2013-07,4.211,
2013-10,3.909,
2014-01,3.986,
2014-04,3.988,
2014-07,3.973,
2014-10,4.036,
