"",BBK01.OUD231,BBK01.OUD231_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for up to and including 1 year / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:05,
1968-12,0.485,
1969-01,0.477,
1969-02,0.466,
1969-03,0.452,
1969-04,0.468,
1969-05,0.502,
1969-06,0.468,
1969-07,0.472,
1969-08,0.474,
1969-09,0.553,
1969-10,0.576,
1969-11,0.563,
1969-12,0.616,
1970-01,0.558,
1970-02,0.551,
1970-03,0.519,
1970-04,0.542,
1970-05,0.563,
1970-06,0.593,
1970-07,0.647,
1970-08,0.655,
1970-09,0.623,
1970-10,0.631,
1970-11,0.665,
1970-12,0.729,
1971-01,0.749,
1971-02,0.762,
1971-03,0.785,
1971-04,0.781,
1971-05,0.790,
1971-06,0.785,
1971-07,0.812,
1971-08,0.818,
1971-09,0.822,
1971-10,0.836,
1971-11,0.865,
1971-12,0.949,
1972-01,0.981,
1972-02,0.971,
1972-03,0.903,
1972-04,0.864,
1972-05,0.886,
1972-06,0.899,
1972-07,0.939,
1972-08,0.963,
1972-09,0.953,
1972-10,0.960,
1972-11,1.023,
1972-12,1.142,
1973-01,1.147,
1973-02,1.186,
1973-03,1.178,
1973-04,1.220,
1973-05,1.383,
1973-06,1.496,
1973-07,1.628,
1973-08,1.726,
1973-09,1.775,
1973-10,1.939,
1973-11,2.016,
1973-12,2.001,
1974-01,1.988,
1974-02,2.039,
1974-03,2.006,
1974-04,2.054,
1974-05,2.043,
1974-06,2.006,
1974-07,1.959,
1974-08,1.881,
1974-09,1.740,
1974-10,1.697,
1974-11,1.650,
1974-12,1.670,
1975-01,1.692,
1975-02,1.677,
1975-03,1.481,
1975-04,1.337,
1975-05,1.280,
1975-06,1.182,
1975-07,1.145,
1975-08,1.109,
1975-09,1.050,
1975-10,1.035,
1975-11,1.044,
1975-12,1.095,
1976-01,1.058,
1976-02,1.043,
1976-03,0.972,
1976-04,0.962,
1976-05,0.937,
1976-06,0.923,
1976-07,0.962,
1976-08,0.977,
1976-09,0.970,
1976-10,0.970,
1976-11,0.987,
1976-12,0.990,
1977-01,1.021,
1977-02,1.003,
1977-03,1.040,
1977-04,1.049,
1977-05,1.060,
1977-06,1.032,
1977-07,1.057,
1977-08,1.084,
1977-09,1.062,
1977-10,1.101,
1977-11,1.131,
1977-12,1.211,
1978-01,1.186,
1978-02,1.192,
1978-03,1.162,
1978-04,1.152,
1978-05,1.154,
1978-06,1.127,
1978-07,1.145,
1978-08,1.187,
1978-09,1.165,
1978-10,1.226,
1978-11,1.251,
1978-12,1.298,
1979-01,1.287,
1979-02,1.334,
1979-03,1.358,
1979-04,1.405,
1979-05,1.487,
1979-06,1.532,
1979-07,1.661,
1979-08,1.736,
1979-09,1.761,
1979-10,1.883,
1979-11,2.019,
1979-12,2.103,
1980-01,2.127,
1980-02,2.164,
1980-03,2.242,
1980-04,2.281,
1980-05,2.329,
1980-06,2.344,
1980-07,2.432,
1980-08,2.372,
1980-09,2.329,
1980-10,2.324,
1980-11,2.304,
1980-12,2.409,
1981-01,2.454,
1981-02,2.459,
1981-03,2.478,
1981-04,2.614,
1981-05,2.634,
1981-06,2.529,
1981-07,2.702,
1981-08,2.779,
1981-09,2.803,
1981-10,2.820,
1981-11,2.809,
1981-12,2.805,
1982-01,2.780,
1982-02,2.769,
1982-03,2.732,
1982-04,2.791,
1982-05,2.767,
1982-06,2.738,
1982-07,2.784,
1982-08,2.793,
1982-09,2.714,
1982-10,2.740,
1982-11,2.711,
1982-12,2.674,
1983-01,2.703,
1983-02,2.641,
1983-03,2.619,
1983-04,2.552,
1983-05,2.502,
1983-06,2.473,
1983-07,2.541,
1983-08,2.589,
1983-09,2.533,
1983-10,2.580,
1983-11,2.555,
1983-12,2.640,
1984-01,2.662,
1984-02,2.652,
1984-03,2.569,
1984-04,2.641,
1984-05,2.668,
1984-06,2.595,
1984-07,2.679,
1984-08,2.704,
1984-09,2.668,
1984-10,2.732,
1984-11,2.669,
1984-12,2.614,
1985-01,2.708,
1985-02,2.724,
1985-03,2.656,
1985-04,2.737,
1985-05,2.721,
1985-06,2.752,
1985-07,2.792,
1985-08,2.725,
1985-09,2.584,
1985-10,2.582,
1985-11,2.524,
1985-12,2.527,
1986-01,2.611,
1986-02,2.588,
1986-03,2.523,
1986-04,2.491,
1986-05,2.519,
1986-06,2.517,
1986-07,2.633,
1986-08,2.669,
1986-09,2.647,
1986-10,2.772,
1986-11,2.798,
1986-12,2.852,
1987-01,2.889,
1987-02,2.884,
1987-03,2.792,
1987-04,2.812,
1987-05,2.884,
1987-06,2.861,
1987-07,2.971,
1987-08,2.963,
1987-09,2.948,
1987-10,2.981,
1987-11,2.955,
1987-12,3.046,
1988-01,3.086,
1988-02,3.015,
1988-03,2.933,
1988-04,2.918,
1988-05,2.940,
1988-06,2.807,
1988-07,2.912,
1988-08,3.007,
1988-09,2.988,
1988-10,3.071,
1988-11,3.134,
1988-12,3.126,
1989-01,3.333,
1989-02,3.434,
1989-03,3.435,
1989-04,3.515,
1989-05,3.556,
1989-06,3.566,
1989-07,3.730,
1989-08,3.852,
1989-09,3.817,
1989-10,3.906,
1989-11,4.059,
1989-12,4.174,
1990-01,4.463,
1990-02,4.471,
1990-03,4.421,
1990-04,4.304,
1990-05,4.378,
1990-06,4.333,
1990-07,4.495,
1990-08,4.612,
1990-09,4.631,
1990-10,4.743,
1990-11,4.784,
1990-12,4.986,
1991-01,5.106,
1991-02,5.070,
1991-03,5.065,
1991-04,5.180,
1991-05,5.357,
1991-06,5.325,
1991-07,5.482,
1991-08,5.629,
1991-09,5.573,
1991-10,5.793,
1991-11,5.835,
1991-12,6.120,
1992-01,6.379,
1992-02,6.351,
1992-03,6.318,
1992-04,6.542,
1992-05,6.586,
1992-06,6.590,
1992-07,6.737,
1992-08,6.903,
1992-09,6.946,
1992-10,7.161,
1992-11,6.867,
1992-12,6.550,
1993-01,6.901,
1993-02,6.695,
1993-03,6.802,
1993-04,6.914,
1993-05,6.942,
1993-06,6.898,
1993-07,7.121,
1993-08,7.209,
1993-09,7.048,
1993-10,7.373,
1993-11,7.347,
1993-12,8.103,
1994-01,8.374,
1994-02,8.140,
1994-03,8.302,
1994-04,8.098,
1994-05,8.010,
1994-06,7.683,
1994-07,7.692,
1994-08,7.624,
1994-09,7.404,
1994-10,7.184,
1994-11,6.875,
1994-12,6.157,
1995-01,6.321,
1995-02,6.163,
1995-03,6.105,
1995-04,5.927,
1995-05,5.907,
1995-06,5.776,
1995-07,5.783,
1995-08,5.819,
1995-09,5.636,
1995-10,5.556,
1995-11,5.473,
1995-12,5.201,
1996-01,5.466,
1996-02,5.315,
1996-03,5.257,
1996-04,5.314,
1996-05,5.151,
1996-06,4.983,
1996-07,4.997,
1996-08,4.983,
1996-09,4.826,
1996-10,4.807,
1996-11,4.652,
1996-12,4.545,
1997-01,4.830,
1997-02,4.720,
1997-03,4.705,
1997-04,4.735,
1997-05,4.665,
1997-06,4.543,
1997-07,4.593,
1997-08,4.572,
1997-09,4.449,
1997-10,4.391,
1997-11,4.475,
1997-12,4.603,
1998-01,4.673,
1998-02,4.463,
1998-03,4.367,
1998-04,4.339,
1998-05,4.404,
1998-06,4.288,
1998-07,4.380,
1998-08,4.335,
1998-09,4.203,
1998-10,4.204,
1998-11,4.035,
1998-12,4.073,
1999-01,3.206,
1999-02,2.979,
1999-03,3.001,
1999-04,2.870,
1999-05,2.817,
1999-06,3.195,
1999-07,3.309,
1999-08,3.267,
1999-09,4.437,
1999-10,4.545,
1999-11,4.689,
1999-12,4.787,
2000-01,4.639,
2000-02,4.516,
2000-03,4.689,
2000-04,4.636,
2000-05,4.727,
2000-06,4.637,
2000-07,4.834,
2000-08,4.834,
2000-09,4.750,
2000-10,4.848,
2000-11,4.866,
2000-12,4.937,
2001-01,4.999,
2001-02,5.047,
2001-03,5.057,
2001-04,5.060,
2001-05,5.193,
2001-06,5.319,
2001-07,5.625,
2001-08,5.587,
2001-09,5.485,
2001-10,5.287,
2001-11,5.170,
2001-12,5.340,
2002-01,5.084,
2002-02,5.040,
2002-03,4.998,
2002-04,4.936,
2002-05,5.065,
2002-06,5.022,
2002-07,5.129,
2002-08,5.065,
2002-09,5.098,
2002-10,5.033,
2002-11,5.104,
2002-12,5.305,
2003-01,5.400,
2003-02,5.276,
2003-03,4.962,
2003-04,5.067,
2003-05,4.887,
2003-06,4.536,
2003-07,4.448,
2003-08,4.363,
2003-09,4.427,
2003-10,4.249,
2003-11,4.240,
2003-12,4.277,
2004-01,4.370,
2004-02,4.211,
2004-03,4.230,
2004-04,4.191,
2004-05,4.081,
2004-06,3.952,
2004-07,4.023,
2004-08,4.024,
