"",BBK01.OUP377,BBK01.OUP377_FLAGS
"",Loans to foreign general government for up to and including one year / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:51,
1999-01,0.018,
1999-02,0.021,
1999-03,0.016,
1999-04,0.029,
1999-05,0.026,
1999-06,0.028,
1999-07,0.032,
1999-08,0.036,
1999-09,0.037,
1999-10,0.042,
1999-11,0.029,
1999-12,0.036,
2000-01,0.040,
2000-02,0.041,
2000-03,0.036,
2000-04,0.046,
2000-05,0.043,
2000-06,0.103,
2000-07,0.070,
2000-08,0.078,
2000-09,0.099,
2000-10,0.134,
2000-11,0.126,
2000-12,0.124,
2001-01,0.118,
2001-02,0.134,
2001-03,0.228,
2001-04,0.124,
2001-05,0.126,
2001-06,0.127,
2001-07,0.130,
2001-08,0.128,
2001-09,0.142,
2001-10,0.096,
2001-11,0.041,
2001-12,0.055,
2002-01,0.038,
2002-02,0.037,
2002-03,0.361,
2002-04,0.207,
2002-05,0.048,
2002-06,0.397,
2002-07,0.453,
2002-08,0.304,
2002-09,0.810,
2002-10,0.551,
2002-11,0.754,
2002-12,0.407,
2003-01,0.353,
2003-02,0.758,
2003-03,0.854,
2003-04,0.716,
2003-05,1.055,
2003-06,1.073,
2003-07,0.095,
2003-08,0.204,
2003-09,0.104,
2003-10,0.402,
2003-11,0.103,
2003-12,0.102,
2004-01,0.410,
2004-02,0.113,
2004-03,0.106,
2004-04,0.087,
2004-05,0.088,
2004-06,0.087,
2004-07,0.086,
2004-08,0.087,
2004-09,0.127,
2004-10,0.090,
2004-11,0.094,
2004-12,0.094,
2005-01,0.098,
2005-02,0.103,
2005-03,0.097,
2005-04,0.144,
2005-05,0.101,
2005-06,0.013,
2005-07,0.009,
2005-08,0.007,
2005-09,0.010,
2005-10,0.117,
2005-11,0.008,
2005-12,0.145,
2006-01,0.129,
2006-02,0.141,
2006-03,0.148,
2006-04,0.140,
2006-05,0.129,
2006-06,0.129,
2006-07,0.122,
2006-08,0.119,
2006-09,0.126,
2006-10,0.115,
2006-11,0.112,
2006-12,0.111,
2007-01,0.111,
2007-02,0.169,
2007-03,0.171,
2007-04,0.177,
2007-05,0.172,
2007-06,0.217,
2007-07,0.153,
2007-08,0.152,
2007-09,0.154,
2007-10,0.220,
2007-11,0.204,
2007-12,0.208,
2008-01,0.154,
2008-02,0.115,
2008-03,0.118,
2008-04,0.125,
2008-05,0.125,
2008-06,0.323,
2008-07,0.128,
2008-08,0.132,
2008-09,0.127,
2008-10,0.100,
2008-11,0.078,
2008-12,0.199,
2009-01,0.199,
2009-02,0.225,
2009-03,0.250,
2009-04,0.230,
2009-05,0.051,
2009-06,0.046,
2009-07,0.044,
2009-08,0.044,
2009-09,0.048,
2009-10,0.054,
2009-11,0.153,
2009-12,0.061,
2010-01,0.066,
2010-02,0.050,
2010-03,0.054,
2010-04,0.052,
2010-05,0.042,
2010-06,0.039,
2010-07,0.038,
2010-08,0.041,
2010-09,0.455,
2010-10,0.056,
2010-11,0.043,
2010-12,0.064,
2011-01,0.057,
2011-02,0.055,
2011-03,0.084,
2011-04,0.061,
2011-05,0.074,
2011-06,0.082,
2011-07,0.046,
2011-08,0.051,
2011-09,0.076,
2011-10,0.077,
2011-11,0.075,
2011-12,0.092,
2012-01,0.110,
2012-02,0.099,
2012-03,0.102,
2012-04,0.118,
2012-05,0.094,
2012-06,0.091,
2012-07,0.091,
2012-08,0.071,
2012-09,0.074,
2012-10,0.078,
2012-11,0.068,
2012-12,0.078,
2013-01,0.063,
2013-02,0.070,
2013-03,0.071,
2013-04,0.114,
2013-05,0.059,
2013-06,0.063,
2013-07,0.069,
2013-08,0.062,
2013-09,0.059,
2013-10,0.015,
2013-11,0.014,
2013-12,0.035,
2014-01,0.022,
2014-02,0.018,
2014-03,0.016,
2014-04,0.130,
2014-05,0.012,
2014-06,0.026,
2014-07,0.018,
2014-08,0.013,
2014-09,0.026,
2014-10,0.033,
2014-11,0.015,
2014-12,0.297,Provisional value
