"",BBK01.WT4175,BBK01.WT4175_FLAGS
"","DE0001141687/ Prices / 1,000 BO S 168",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:38:24,
2014-01-15,100.455,
2014-01-16,100.410,
2014-01-17,100.725,
2014-01-18,.,No value available
2014-01-19,.,No value available
2014-01-20,100.815,
2014-01-21,100.835,
2014-01-22,100.865,
2014-01-23,100.840,
2014-01-24,101.240,
2014-01-25,.,No value available
2014-01-26,.,No value available
2014-01-27,101.225,
2014-01-28,101.140,
2014-01-29,101.180,
2014-01-30,101.500,
2014-01-31,101.655,
2014-02-01,.,No value available
2014-02-02,.,No value available
2014-02-03,101.725,
2014-02-04,101.750,
2014-02-05,101.815,
2014-02-06,101.620,
2014-02-07,101.615,
2014-02-08,.,No value available
2014-02-09,.,No value available
2014-02-10,101.625,
2014-02-11,101.540,
2014-02-12,101.605,
2014-02-13,101.670,
2014-02-14,101.655,
2014-02-15,.,No value available
2014-02-16,.,No value available
2014-02-17,101.550,
2014-02-18,101.715,
2014-02-19,101.825,
2014-02-20,101.700,
2014-02-21,101.625,
2014-02-22,.,No value available
2014-02-23,.,No value available
2014-02-24,101.585,
2014-02-25,101.490,
2014-02-26,101.615,
2014-02-27,102.060,
2014-02-28,101.700,
2014-03-01,.,No value available
2014-03-02,.,No value available
2014-03-03,101.855,
2014-03-04,101.815,
2014-03-05,101.730,
2014-03-06,101.765,
2014-03-07,101.585,
2014-03-08,.,No value available
2014-03-09,.,No value available
2014-03-10,101.525,
2014-03-11,101.720,
2014-03-12,101.760,
2014-03-13,101.800,
2014-03-14,102.030,
2014-03-15,.,No value available
2014-03-16,.,No value available
2014-03-17,101.940,
2014-03-18,101.930,
2014-03-19,101.845,
2014-03-20,101.435,
2014-03-21,101.435,
2014-03-22,.,No value available
2014-03-23,.,No value available
2014-03-24,101.400,
2014-03-25,101.720,
2014-03-26,101.835,
2014-03-27,101.995,
2014-03-28,.,No value available
2014-03-29,.,No value available
