"",BBK01.OUK196,BBK01.OUK196_FLAGS
"",Time deposits of domestic government / for up and including 1 year / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:26,
1968-12,0.062,
1969-01,0.061,
1969-02,0.059,
1969-03,0.057,
1969-04,0.056,
1969-05,0.055,
1969-06,0.065,
1969-07,0.073,
1969-08,0.079,
1969-09,0.076,
1969-10,0.084,
1969-11,0.079,
1969-12,0.077,
1970-01,0.070,
1970-02,0.062,
1970-03,0.057,
1970-04,0.057,
1970-05,0.047,
1970-06,0.045,
1970-07,0.067,
1970-08,0.069,
1970-09,0.071,
1970-10,0.078,
1970-11,0.073,
1970-12,0.070,
1971-01,0.067,
1971-02,0.065,
1971-03,0.061,
1971-04,0.057,
1971-05,0.075,
1971-06,0.079,
1971-07,0.069,
1971-08,0.069,
1971-09,0.075,
1971-10,0.083,
1971-11,0.075,
1971-12,0.069,
1972-01,0.069,
1972-02,0.053,
1972-03,0.063,
1972-04,0.069,
1972-05,0.067,
1972-06,0.071,
1972-07,0.069,
1972-08,0.083,
1972-09,0.089,
1972-10,0.108,
1972-11,0.090,
1972-12,0.108,
1973-01,0.107,
1973-02,0.111,
1973-03,0.100,
1973-04,0.087,
1973-05,0.073,
1973-06,0.065,
1973-07,0.063,
1973-08,0.074,
1973-09,0.085,
1973-10,0.099,
1973-11,0.094,
1973-12,0.091,
1974-01,0.078,
1974-02,0.058,
1974-03,0.067,
1974-04,0.050,
1974-05,0.054,
1974-06,0.055,
1974-07,0.071,
1974-08,0.085,
1974-09,0.084,
1974-10,0.074,
1974-11,0.040,
1974-12,0.072,
1975-01,0.093,
1975-02,0.101,
1975-03,0.091,
1975-04,0.115,
1975-05,0.090,
1975-06,0.104,
1975-07,0.112,
1975-08,0.117,
1975-09,0.118,
1975-10,0.094,
1975-11,0.109,
1975-12,0.074,
1976-01,0.106,
1976-02,0.119,
1976-03,0.121,
1976-04,0.083,
1976-05,0.132,
1976-06,0.189,
1976-07,0.187,
1976-08,0.234,
1976-09,0.197,
1976-10,0.164,
1976-11,0.146,
1976-12,0.167,
1977-01,0.194,
1977-02,0.206,
1977-03,0.190,
1977-04,0.233,
1977-05,0.210,
1977-06,0.202,
1977-07,0.184,
1977-08,0.237,
1977-09,0.238,
1977-10,0.230,
1977-11,0.214,
1977-12,0.201,
1978-01,0.283,
1978-02,0.233,
1978-03,0.185,
1978-04,0.202,
1978-05,0.181,
1978-06,0.180,
1978-07,0.197,
1978-08,0.229,
1978-09,0.156,
1978-10,0.184,
1978-11,0.228,
1978-12,0.192,
1979-01,0.280,
1979-02,0.164,
1979-03,0.151,
1979-04,0.156,
1979-05,0.219,
1979-06,0.182,
1979-07,0.196,
1979-08,0.152,
1979-09,0.139,
1979-10,0.117,
1979-11,0.115,
1979-12,0.097,
1980-01,0.173,
1980-02,0.126,
1980-03,0.174,
1980-04,0.177,
1980-05,0.148,
1980-06,0.157,
1980-07,0.212,
1980-08,0.232,
1980-09,0.155,
1980-10,0.115,
1980-11,0.143,
1980-12,0.143,
1981-01,0.209,
1981-02,0.125,
1981-03,0.068,
1981-04,0.078,
1981-05,0.205,
1981-06,0.216,
1981-07,0.161,
1981-08,0.203,
1981-09,0.184,
1981-10,0.141,
1981-11,0.123,
1981-12,0.113,
1982-01,0.097,
1982-02,0.231,
1982-03,0.245,
1982-04,0.133,
1982-05,0.153,
1982-06,0.131,
1982-07,0.186,
1982-08,0.109,
1982-09,0.130,
1982-10,0.156,
1982-11,0.133,
1982-12,0.143,
1983-01,0.159,
1983-02,0.109,
1983-03,0.186,
1983-04,0.152,
1983-05,0.201,
1983-06,0.152,
1983-07,0.172,
1983-08,0.164,
1983-09,0.135,
1983-10,0.118,
1983-11,0.088,
1983-12,0.118,
1984-01,0.084,
1984-02,0.077,
1984-03,0.106,
1984-04,0.092,
1984-05,0.095,
1984-06,0.109,
1984-07,0.115,
1984-08,0.119,
1984-09,0.159,
1984-10,0.157,
1984-11,0.116,
1984-12,0.134,
1985-01,0.157,
1985-02,0.143,
1985-03,0.128,
1985-04,0.123,
1985-05,0.134,
1985-06,0.224,
1985-07,0.193,
1985-08,0.210,
1985-09,0.199,
1985-10,0.189,
1985-11,0.189,
1985-12,0.212,
1986-01,0.265,
1986-02,0.240,
1986-03,0.197,
1986-04,0.219,
1986-05,0.312,
1986-06,0.235,
1986-07,0.274,
1986-08,0.332,
1986-09,0.346,
1986-10,0.286,
1986-11,0.277,
1986-12,0.236,
1987-01,0.293,
1987-02,0.291,
1987-03,0.264,
1987-04,0.188,
1987-05,0.251,
1987-06,0.200,
1987-07,0.258,
1987-08,0.340,
1987-09,0.235,
1987-10,0.224,
1987-11,0.195,
