"",BBK01.OUZ302,BBK01.OUZ302_FLAGS
"","Balance sheet, total, Mortgage banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:17,
1999-01,732.418,
1999-02,740.302,
1999-03,751.050,
1999-04,766.289,
1999-05,779.860,
1999-06,787.590,
1999-07,791.768,
1999-08,799.922,
1999-09,811.043,
1999-10,817.741,
1999-11,827.161,
1999-12,833.499,
2000-01,838.634,
2000-02,839.027,
2000-03,850.034,
2000-04,857.200,
2000-05,866.333,
2000-06,869.796,
2000-07,877.742,
2000-08,885.170,
2000-09,888.371,
2000-10,896.419,
2000-11,894.878,
2000-12,897.174,
2001-01,900.934,
2001-02,907.752,
2001-03,911.450,
2001-04,913.048,
2001-05,914.882,
2001-06,923.499,
2001-07,918.766,
2001-08,918.363,
2001-09,922.652,
2001-10,921.446,
2001-11,923.181,
2001-12,925.377,
2002-01,918.471,
2002-02,926.218,
2002-03,924.879,
2002-04,919.309,
2002-05,923.720,
2002-06,916.348,
2002-07,910.093,
2002-08,903.679,
2002-09,903.578,
2002-10,896.144,
2002-11,885.655,
2002-12,880.899,
2003-01,884.569,
2003-02,883.451,
2003-03,878.587,
2003-04,878.328,
2003-05,878.266,
2003-06,877.302,
2003-07,875.093,
2003-08,871.807,
2003-09,874.618,
2003-10,873.145,
2003-11,874.279,
2003-12,879.111,
2004-01,870.697,
2004-02,871.081,
2004-03,875.131,
2004-04,876.186,
2004-05,879.583,
2004-06,879.758,
2004-07,878.574,
2004-08,876.133,
2004-09,879.102,
2004-10,872.651,
2004-11,872.909,
2004-12,868.640,
2005-01,869.481,
2005-02,869.958,
2005-03,875.562,
2005-04,888.651,
2005-05,891.429,
2005-06,897.426,
2005-07,896.823,
2005-08,892.358,
2005-09,910.688,
2005-10,906.000,
2005-11,904.144,
2005-12,890.447,
2006-01,904.183,
2006-02,899.586,
2006-03,888.732,
2006-04,879.064,
2006-05,886.770,
2006-06,887.203,
2006-07,874.777,
2006-08,877.401,
2006-09,880.130,
2006-10,876.488,
2006-11,876.976,
2006-12,885.114,
2007-01,878.822,
2007-02,872.449,
2007-03,876.204,
2007-04,864.559,
2007-05,860.837,
2007-06,868.095,
2007-07,854.204,
2007-08,849.670,
2007-09,847.738,
2007-10,849.226,
2007-11,849.614,
2007-12,846.132,
2008-01,828.456,
2008-02,819.936,
2008-03,815.212,
2008-04,810.420,
2008-05,809.940,
2008-06,815.337,
2008-07,811.815,
2008-08,805.142,
2008-09,807.104,
2008-10,833.567,
2008-11,849.644,
2008-12,847.966,
2009-01,844.165,
2009-02,841.079,
2009-03,829.893,
2009-04,826.617,
2009-05,818.840,
2009-06,801.506,
2009-07,792.573,
2009-08,795.351,
2009-09,778.771,
2009-10,774.613,
2009-11,768.471,
2009-12,775.261,
2010-01,767.649,
2010-02,767.289,
2010-03,765.219,
2010-04,758.356,
2010-05,773.236,
2010-06,782.968,
2010-07,759.010,
2010-08,768.823,
2010-09,754.907,
2010-10,742.155,
2010-11,749.997,
2010-12,725.074,
2011-01,701.023,
2011-02,683.056,
2011-03,676.645,
2011-04,653.916,
2011-05,644.614,
2011-06,634.741,
2011-07,626.313,
2011-08,621.081,
2011-09,620.591,
2011-10,601.302,
2011-11,598.611,
2011-12,607.149,
2012-01,597.693,
2012-02,596.278,
2012-03,581.067,
2012-04,579.478,
2012-05,566.977,
2012-06,563.431,
2012-07,558.291,
2012-08,548.749,
2012-09,544.978,
2012-10,536.180,
2012-11,531.157,
2012-12,525.583,
2013-01,517.436,
2013-02,505.483,
2013-03,502.330,
2013-04,496.361,
2013-05,491.683,
2013-06,487.274,
2013-07,480.794,
2013-08,473.861,
2013-09,466.738,
2013-10,462.045,
2013-11,456.148,
2013-12,445.569,
2014-01,440.784,
2014-02,437.222,
2014-03,430.896,
2014-04,427.553,
2014-05,420.410,
2014-06,415.050,
2014-07,411.368,
2014-08,411.612,
2014-09,404.703,
2014-10,401.329,
2014-11,400.640,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
