"",BBK01.OUP403,BBK01.OUP403_FLAGS
"",Lending to foreign banks (MFIs) / Balances and loans / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:47,
1999-01,62.489,
1999-02,53.274,
1999-03,53.059,
1999-04,55.307,
1999-05,50.233,
1999-06,51.834,
1999-07,49.926,
1999-08,47.205,
1999-09,46.890,
1999-10,50.296,
1999-11,50.116,
1999-12,52.546,
2000-01,52.160,
2000-02,55.721,
2000-03,60.734,
2000-04,57.707,
2000-05,59.402,
2000-06,54.665,
2000-07,54.992,
2000-08,55.636,
2000-09,58.072,
2000-10,59.351,
2000-11,60.193,
2000-12,62.836,
2001-01,59.375,
2001-02,62.742,
2001-03,64.404,
2001-04,66.531,
2001-05,63.496,
2001-06,64.709,
2001-07,67.226,
2001-08,68.391,
2001-09,72.331,
2001-10,68.687,
2001-11,72.033,
2001-12,66.874,
2002-01,63.925,
2002-02,63.330,
2002-03,61.809,
2002-04,63.622,
2002-05,68.909,
2002-06,69.792,
2002-07,68.313,
2002-08,65.672,
2002-09,75.047,
2002-10,69.894,
2002-11,74.625,
2002-12,79.706,
2003-01,71.301,
2003-02,71.562,
2003-03,75.211,
2003-04,73.787,
2003-05,76.048,
2003-06,83.692,
2003-07,73.506,
2003-08,77.152,
2003-09,73.037,
2003-10,71.013,
2003-11,76.601,
2003-12,79.501,
2004-01,79.315,
2004-02,75.980,
2004-03,69.992,
2004-04,75.951,
2004-05,84.148,
2004-06,87.668,
2004-07,87.516,
2004-08,87.466,
2004-09,92.379,
2004-10,89.895,
2004-11,97.815,
2004-12,94.213,
2005-01,101.074,
2005-02,106.094,
2005-03,106.715,
2005-04,108.062,
2005-05,101.504,
2005-06,106.123,
2005-07,119.922,
2005-08,100.012,
2005-09,119.974,
2005-10,117.384,
2005-11,115.255,
2005-12,152.999,
2006-01,160.664,
2006-02,152.352,
2006-03,161.768,
2006-04,165.362,
2006-05,174.114,
2006-06,172.572,
2006-07,179.010,
2006-08,175.050,
2006-09,180.848,
2006-10,182.336,
2006-11,185.033,
2006-12,201.953,
2007-01,202.116,
2007-02,206.760,
2007-03,216.617,
2007-04,229.325,
2007-05,235.829,
2007-06,243.977,
2007-07,245.198,
2007-08,241.065,
2007-09,240.808,
2007-10,240.285,
2007-11,240.124,
2007-12,236.528,
2008-01,230.100,
2008-02,226.409,
2008-03,229.144,
2008-04,248.145,
2008-05,231.342,
2008-06,235.662,
2008-07,228.178,
2008-08,226.760,
2008-09,243.813,
2008-10,247.866,
2008-11,233.589,
2008-12,236.477,
2009-01,227.769,
2009-02,221.045,
2009-03,202.444,
2009-04,216.588,
2009-05,221.234,
2009-06,223.298,
2009-07,207.435,
2009-08,203.225,
2009-09,198.732,
2009-10,202.900,
2009-11,208.312,
2009-12,198.785,
2010-01,203.271,
2010-02,201.848,
2010-03,206.023,
2010-04,214.591,
2010-05,224.243,
2010-06,225.975,
2010-07,215.107,
2010-08,215.253,
2010-09,207.686,
2010-10,206.691,
2010-11,208.261,
2010-12,208.096,
2011-01,213.914,
2011-02,212.188,
2011-03,208.877,
2011-04,209.828,
2011-05,212.973,
2011-06,218.356,
2011-07,220.750,
2011-08,222.516,
2011-09,226.543,
2011-10,220.024,
2011-11,225.474,
2011-12,225.260,
2012-01,217.932,
2012-02,226.385,
2012-03,222.064,
2012-04,225.700,
2012-05,224.629,
2012-06,222.105,
2012-07,225.499,
2012-08,219.192,
2012-09,221.640,
2012-10,213.893,
2012-11,211.127,
2012-12,208.877,
2013-01,206.803,
2013-02,208.318,
2013-03,211.143,
2013-04,203.185,
2013-05,200.945,
2013-06,206.951,
2013-07,202.089,
2013-08,198.793,
2013-09,205.167,
2013-10,208.512,
2013-11,208.609,
2013-12,207.480,
2014-01,211.087,
2014-02,212.071,
2014-03,211.758,
2014-04,215.107,
2014-05,220.822,
2014-06,222.201,
2014-07,231.234,
2014-08,225.808,
2014-09,236.220,
2014-10,236.712,
2014-11,242.139,
2014-12,238.986,Provisional value
