"",BBK01.QUX493,BBK01.QUX493_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Lithuania / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:03,
2002-03,0.135,
2002-04,0.210,
2002-05,0.176,
2002-06,0.162,
2002-07,0.136,
2002-08,0.132,
2002-09,0.138,
2002-10,0.128,
2002-11,0.128,
2002-12,0.144,
2003-01,0.109,
2003-02,0.115,
2003-03,0.098,
2003-04,0.084,
2003-05,0.078,
2003-06,0.086,
2003-07,0.165,
2003-08,0.156,
2003-09,0.143,
2003-10,0.139,
2003-11,0.138,
2003-12,0.100,
2004-01,0.101,
2004-02,0.100,
2004-03,0.106,
2004-04,0.119,
2004-05,0.115,
2004-06,0.114,
2004-07,0.119,
2004-08,0.102,
2004-09,0.098,
2004-10,0.090,
2004-11,0.066,
2004-12,0.060,
2005-01,0.021,
2005-02,0.068,
2005-03,0.100,
2005-04,0.051,
2005-05,0.056,
2005-06,0.052,
2005-07,0.051,
2005-08,0.054,
2005-09,0.051,
2005-10,0.046,
2005-11,0.043,
2005-12,0.007,
2006-01,0.005,
2006-02,0.021,
2006-03,0.008,
2006-04,0.021,
2006-05,0.015,
2006-06,0.006,
2006-07,0.001,
2006-08,0.018,
2006-09,0.001,
2006-10,0.001,
2006-11,0.002,
2006-12,0.000,
2007-01,0.000,
2007-02,0.000,
2007-03,0.000,
2007-04,0.000,
2007-05,0.000,
2007-06,0.000,
2007-07,0.008,
2007-08,0.026,
2007-09,0.000,
2007-10,0.001,
2007-11,0.000,
2007-12,0.000,
2008-01,0.034,
2008-02,0.010,
2008-03,0.022,
2008-04,0.023,
2008-05,0.000,
2008-06,0.000,
2008-07,0.002,
2008-08,0.001,
2008-09,0.000,
2008-10,0.038,
2008-11,0.000,
2008-12,0.029,
2009-01,0.012,
2009-02,0.025,
2009-03,0.017,
2009-04,0.039,
2009-05,0.045,
2009-06,0.028,
2009-07,0.040,
2009-08,0.040,
2009-09,0.040,
2009-10,0.049,
2009-11,0.021,
2009-12,0.051,
2010-01,0.022,
2010-02,0.043,
2010-03,0.023,
2010-04,0.029,
2010-05,0.016,
2010-06,-0.008,
2010-07,0.007,
2010-08,0.016,
2010-09,0.015,
2010-10,0.003,
2010-11,0.005,
2010-12,0.003,
2011-01,0.003,
2011-02,0.004,
2011-03,0.001,
2011-04,0.004,
2011-05,0.011,
2011-06,0.002,
2011-07,0.002,
2011-08,0.006,
2011-09,0.020,
2011-10,0.009,
2011-11,0.011,
2011-12,0.013,
2012-01,0.011,
2012-02,0.013,
2012-03,0.007,
2012-04,0.007,
2012-05,0.014,
2012-06,0.008,
2012-07,0.016,
2012-08,0.010,
2012-09,0.002,
2012-10,0.003,
2012-11,0.001,
2012-12,0.001,
2013-01,0.001,
2013-02,0.002,
2013-03,0.007,
2013-04,0.009,
2013-05,0.009,
2013-06,0.020,
2013-07,0.037,
2013-08,0.034,
2013-09,0.029,
2013-10,0.032,
2013-11,0.033,
2013-12,0.041,
2014-01,0.037,
2014-02,0.031,
2014-03,0.035,
2014-04,0.029,
2014-05,0.033,
2014-06,0.039,
2014-07,0.046,
2014-08,0.039,
2014-09,0.045,
2014-10,0.023,
