"",BBK01.QUV986,BBK01.QUV986_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Isle of Man / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:32,
2003-01,0.003,
2003-02,0.004,
2003-03,0.012,
2003-04,0.016,
2003-05,0.016,
2003-06,0.018,
2003-07,0.022,
2003-08,0.049,
2003-09,0.032,
2003-10,0.043,
2003-11,0.053,
2003-12,0.040,
2004-01,0.040,
2004-02,0.036,
2004-03,0.039,
2004-04,0.041,
2004-05,0.038,
2004-06,0.048,
2004-07,0.053,
2004-08,0.065,
2004-09,0.073,
2004-10,0.063,
2004-11,0.052,
2004-12,0.041,
2005-01,0.062,
2005-02,0.052,
2005-03,0.064,
2005-04,0.089,
2005-05,0.078,
2005-06,0.096,
2005-07,0.103,
2005-08,0.100,
2005-09,0.125,
2005-10,0.113,
2005-11,0.150,
2005-12,0.111,
2006-01,0.080,
2006-02,0.083,
2006-03,0.138,
2006-04,0.110,
2006-05,0.115,
2006-06,0.110,
2006-07,0.119,
2006-08,0.157,
2006-09,0.131,
2006-10,0.128,
2006-11,0.167,
2006-12,0.120,
2007-01,0.116,
2007-02,0.203,
2007-03,0.105,
2007-04,0.127,
2007-05,0.155,
2007-06,0.168,
2007-07,0.155,
2007-08,0.190,
2007-09,0.121,
2007-10,0.162,
2007-11,0.124,
2007-12,0.131,
2008-01,0.136,
2008-02,0.144,
2008-03,0.145,
2008-04,0.144,
2008-05,0.145,
2008-06,0.147,
2008-07,0.195,
2008-08,0.178,
2008-09,0.163,
2008-10,0.188,
2008-11,0.190,
2008-12,0.130,
2009-01,0.169,
2009-02,0.229,
2009-03,0.194,
2009-04,0.254,
2009-05,0.218,
2009-06,0.205,
2009-07,0.150,
2009-08,0.202,
2009-09,0.200,
2009-10,0.190,
2009-11,0.178,
2009-12,0.198,
2010-01,0.200,
2010-02,0.176,
2010-03,0.190,
2010-04,0.214,
2010-05,0.236,
2010-06,0.253,
2010-07,0.251,
2010-08,0.251,
2010-09,0.205,
2010-10,0.169,
2010-11,0.216,
2010-12,0.181,
2011-01,0.192,
2011-02,0.194,
2011-03,0.140,
2011-04,0.146,
2011-05,0.162,
2011-06,0.131,
2011-07,0.124,
2011-08,0.189,
2011-09,0.217,
2011-10,0.214,
2011-11,0.423,
2011-12,0.303,
2012-01,0.390,
2012-02,0.423,
2012-03,0.372,
2012-04,0.387,
2012-05,0.422,
2012-06,0.409,
2012-07,0.419,
2012-08,0.412,
2012-09,0.260,
2012-10,0.500,
2012-11,0.510,
2012-12,0.417,
2013-01,0.217,
2013-02,0.358,
2013-03,0.319,
2013-04,0.286,
2013-05,0.221,
2013-06,0.524,
2013-07,0.355,
2013-08,0.462,
2013-09,0.501,
2013-10,0.324,
2013-11,0.348,
2013-12,0.392,
2014-01,0.300,
2014-02,0.317,
2014-03,0.335,
2014-04,0.314,
2014-05,0.313,
2014-06,0.326,
2014-07,0.301,
2014-08,0.283,
2014-09,0.344,
2014-10,0.499,
2014-11,0.502,
2014-12,0.451,
