"",BBK01.OUL001,BBK01.OUL001_FLAGS
"",Money market paper issued by banks (MFIs) / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:24,
1993-12,0.259,
1994-01,0.419,
1994-02,0.483,
1994-03,0.453,
1994-04,0.446,
1994-05,0.436,
1994-06,0.386,
1994-07,0.371,
1994-08,0.384,
1994-09,0.419,
1994-10,0.246,
1994-11,0.246,
1994-12,0.354,
1995-01,0.379,
1995-02,0.282,
1995-03,0.318,
1995-04,0.305,
1995-05,0.332,
1995-06,0.319,
1995-07,0.353,
1995-08,0.356,
1995-09,0.304,
1995-10,0.334,
1995-11,0.325,
1995-12,0.339,
1996-01,0.291,
1996-02,0.290,
1996-03,0.247,
1996-04,0.202,
1996-05,0.204,
1996-06,0.191,
1996-07,0.122,
1996-08,0.115,
1996-09,0.116,
1996-10,0.134,
1996-11,0.145,
1996-12,0.134,
1997-01,0.123,
1997-02,0.111,
1997-03,0.115,
1997-04,0.134,
1997-05,0.123,
1997-06,0.115,
1997-07,0.095,
1997-08,0.106,
1997-09,0.132,
1997-10,0.117,
1997-11,0.065,
1997-12,0.053,
1998-01,0.080,
1998-02,0.076,
1998-03,0.093,
1998-04,0.082,
1998-05,0.095,
1998-06,0.155,
1998-07,0.178,
1998-08,0.199,
1998-09,0.208,
1998-10,0.215,
1998-11,0.277,
1998-12,0.259,
1999-01,0.249,
1999-02,0.284,
1999-03,0.323,
1999-04,0.320,
1999-05,0.286,
1999-06,0.300,
1999-07,0.350,
1999-08,0.388,
1999-09,0.506,
1999-10,0.516,
1999-11,0.498,
1999-12,0.417,
2000-01,0.439,
2000-02,0.428,
2000-03,0.405,
2000-04,0.375,
2000-05,0.360,
2000-06,0.364,
2000-07,0.445,
2000-08,0.422,
2000-09,0.426,
2000-10,0.408,
2000-11,0.482,
2000-12,0.421,
2001-01,0.357,
2001-02,0.349,
2001-03,0.349,
2001-04,0.314,
2001-05,0.301,
2001-06,0.270,
2001-07,0.242,
2001-08,0.227,
2001-09,0.150,
2001-10,0.121,
2001-11,0.107,
2001-12,0.186,
2002-01,0.419,
2002-02,0.398,
2002-03,0.671,
2002-04,0.863,
2002-05,0.601,
2002-06,0.630,
2002-07,.,No value available
2002-08,1.108,
2002-09,1.432,
2002-10,1.585,
2002-11,0.992,
2002-12,0.804,
2003-01,1.223,
2003-02,1.778,
2003-03,1.271,
2003-04,2.000,
2003-05,1.341,
2003-06,1.517,
2003-07,1.667,
2003-08,1.740,
2003-09,1.796,
2003-10,1.704,
2003-11,1.661,
2003-12,2.258,
2004-01,1.755,
2004-02,1.714,
2004-03,2.088,
2004-04,2.224,
2004-05,1.877,
2004-06,1.883,
2004-07,1.634,
2004-08,1.788,
2004-09,1.689,
2004-10,1.509,
2004-11,1.127,
2004-12,1.150,
2005-01,1.291,
2005-02,1.168,
2005-03,1.237,
2005-04,1.490,
2005-05,1.748,
2005-06,1.847,
2005-07,1.766,
2005-08,1.678,
2005-09,1.623,
2005-10,1.527,
2005-11,1.567,
2005-12,1.208,
2006-01,1.471,
2006-02,1.757,
2006-03,2.051,
2006-04,2.084,
2006-05,2.052,
2006-06,2.168,
2006-07,2.213,
2006-08,2.409,
2006-09,2.380,
2006-10,2.407,
2006-11,2.512,
2006-12,2.326,
2007-01,2.678,
2007-02,3.023,
2007-03,3.272,
2007-04,3.682,
2007-05,4.027,
2007-06,4.040,
2007-07,4.339,
2007-08,3.918,
2007-09,4.416,
2007-10,4.762,
2007-11,5.038,
2007-12,4.635,
2008-01,5.296,
2008-02,5.197,
2008-03,4.660,
2008-04,5.005,
2008-05,5.705,
2008-06,6.376,
2008-07,6.613,
2008-08,6.271,
2008-09,6.455,
2008-10,7.350,
2008-11,8.731,
2008-12,7.042,
2009-01,8.191,
2009-02,7.473,
2009-03,7.492,
2009-04,6.933,
2009-05,6.125,
2009-06,5.878,
2009-07,5.667,
2009-08,5.153,
2009-09,4.808,
2009-10,3.969,
2009-11,2.696,
2009-12,1.267,
2010-01,0.763,
2010-02,0.862,
2010-03,0.665,
2010-04,0.675,
2010-05,0.619,
2010-06,0.668,
2010-07,0.460,
2010-08,0.479,
2010-09,0.374,
2010-10,0.376,
2010-11,0.814,
2010-12,0.786,
2011-01,0.895,
2011-02,1.010,
2011-03,1.097,
2011-04,1.295,
2011-05,1.349,
2011-06,1.357,
2011-07,1.335,
2011-08,1.262,
2011-09,1.686,
2011-10,1.785,
2011-11,1.570,
2011-12,1.171,
2012-01,1.513,
2012-02,1.593,
2012-03,1.686,
2012-04,1.647,
2012-05,1.563,
2012-06,1.527,
2012-07,1.570,
2012-08,1.696,
2012-09,1.370,
2012-10,1.234,
2012-11,0.860,
2012-12,0.416,
2013-01,0.313,
2013-02,0.455,
2013-03,0.250,
2013-04,0.320,
2013-05,0.285,
2013-06,0.294,
2013-07,0.289,
2013-08,0.282,
2013-09,0.264,
2013-10,0.262,
2013-11,0.187,
2013-12,0.101,
2014-01,0.133,
2014-02,0.151,
2014-03,0.159,
2014-04,0.206,
2014-05,0.253,
2014-06,0.370,
2014-07,0.455,
2014-08,0.563,
2014-09,0.332,
2014-10,0.330,
2014-11,0.327,
2014-12,0.245,Provisional value
