"",BBK01.QUW318,BBK01.QUW318_FLAGS
"",Foreign branches in Japan: Short-term liabilities to foreign non-banks / In the country of domicile of the branch / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:36,
2001-12,13.140,
2002-01,13.482,
2002-02,14.588,
2002-03,16.099,
2002-04,14.628,
2002-05,15.460,
2002-06,14.032,
2002-07,14.030,
2002-08,14.956,
2002-09,16.797,
2002-10,13.929,
2002-11,14.724,
2002-12,12.002,
2003-01,12.415,
2003-02,13.240,
2003-03,12.969,
2003-04,11.587,
2003-05,11.309,
2003-06,9.339,
2003-07,10.730,
2003-08,9.750,
2003-09,11.552,
2003-10,11.608,
2003-11,10.618,
2003-12,10.449,
2004-01,15.664,
2004-02,15.424,
2004-03,17.252,
2004-04,17.703,
2004-05,15.990,
2004-06,14.795,
2004-07,15.026,
2004-08,12.870,
2004-09,14.127,
2004-10,14.793,
2004-11,16.048,
2004-12,14.950,
2005-01,17.819,
2005-02,16.631,
2005-03,16.862,
2005-04,18.968,
2005-05,17.050,
2005-06,16.655,
2005-07,16.825,
2005-08,17.133,
2005-09,16.923,
2005-10,17.002,
2005-11,18.734,
2005-12,19.361,
2006-01,15.211,
2006-02,16.339,
2006-03,19.354,
2006-04,18.922,
2006-05,18.646,
2006-06,16.757,
2006-07,18.372,
2006-08,15.179,
2006-09,16.984,
2006-10,17.058,
2006-11,17.444,
2006-12,18.171,
2007-01,18.966,
2007-02,19.411,
2007-03,20.880,
2007-04,19.465,
2007-05,18.557,
2007-06,19.477,
2007-07,19.152,
2007-08,20.105,
2007-09,19.412,
2007-10,16.777,
2007-11,16.212,
2007-12,15.350,
2008-01,15.750,
2008-02,14.946,
2008-03,15.287,
2008-04,14.083,
2008-05,13.230,
2008-06,12.838,
2008-07,13.467,
2008-08,12.370,
2008-09,11.776,
2008-10,14.400,
2008-11,14.034,
2008-12,11.649,
2009-01,12.500,
2009-02,12.046,
2009-03,9.973,
2009-04,9.131,
2009-05,8.447,
2009-06,8.954,
2009-07,8.618,
2009-08,8.392,
2009-09,8.852,
2009-10,8.290,
2009-11,8.528,
2009-12,7.431,
2010-01,6.552,
2010-02,5.308,
2010-03,3.651,
2010-04,3.873,
2010-05,3.231,
2010-06,3.180,
2010-07,2.925,
2010-08,3.032,
2010-09,2.532,
2010-10,2.674,
2010-11,3.230,
2010-12,3.003,
2011-01,3.359,
2011-02,3.118,
2011-03,2.906,
2011-04,3.259,
2011-05,3.382,
2011-06,3.108,
2011-07,3.098,
2011-08,3.695,
2011-09,4.004,
2011-10,3.642,
2011-11,6.486,
2011-12,5.676,
2012-01,5.648,
2012-02,4.912,
2012-03,4.128,
2012-04,3.478,
2012-05,3.364,
2012-06,3.569,
2012-07,3.635,
2012-08,3.610,
2012-09,4.328,
2012-10,3.214,
2012-11,3.797,
2012-12,3.525,
2013-01,3.506,
2013-02,3.453,
2013-03,3.484,
2013-04,3.641,
2013-05,4.120,
2013-06,3.592,
2013-07,3.444,
2013-08,3.349,
2013-09,3.208,
2013-10,3.265,
2013-11,3.020,
2013-12,3.112,
2014-01,3.487,
2014-02,3.246,
2014-03,3.336,
2014-04,3.438,
2014-05,4.048,
2014-06,3.037,
2014-07,3.974,
2014-08,4.135,
2014-09,2.907,
2014-10,3.690,
2014-11,3.001,
