"",BBK01.WU0120,BBK01.WU0120_FLAGS
1983-06,1674,
1983-07,1685,
1983-08,1423,
1983-09,1263,
1983-10,1159,
1983-11,1337,
1983-12,1695,
1984-01,1398,
1984-02,1941,
1984-03,1626,
1984-04,898,
1984-05,1062,
1984-06,740,
1984-07,1133,
1984-08,1889,
1984-09,2608,
1984-10,3286,
1984-11,2744,
1984-12,2237,
1985-01,2338,
1985-02,2298,
1985-03,2080,
1985-04,1970,
1985-05,1812,
1985-06,2360,
1985-07,4260,
1985-08,2846,
1985-09,2511,
1985-10,2235,
1985-11,2229,
1985-12,2168,
1986-01,3870,
1986-02,4402,
1986-03,3764,
1986-04,4282,
1986-05,1862,
1986-06,1728,
1986-07,2862,
1986-08,2256,
1986-09,2003,
1986-10,2148,
1986-11,2523,
1986-12,2518,
1987-01,3872,
1987-02,3186,
1987-03,2538,
1987-04,2780,
1987-05,2425,
1987-06,2221,
1987-07,2362,
1987-08,1754,
1987-09,2097,
1987-10,2190,
1987-11,2533,
1987-12,1744,
1988-01,2401,
1988-02,2804,
1988-03,2631,
1988-04,1349,
1988-05,2018,
1988-06,2296,
1988-07,2167,
1988-08,2001,
1988-09,1675,
1988-10,2402,
1988-11,2335,
1988-12,1971,
1989-01,2102,
1989-02,2291,
1989-03,2073,
1989-04,1602,
1989-05,1964,
1989-06,2370,
1989-07,2279,
1989-08,1364,
1989-09,2183,
1989-10,3048,
1989-11,2520,
1989-12,2251,
1990-01,3005,
1990-02,2151,
1990-03,2117,
1990-04,1524,
1990-05,1505,
1990-06,884,
1990-07,1486,
1990-08,1507,
1990-09,1671,
1990-10,2130,
1990-11,2235,
1990-12,1899,
1991-01,2837,
1991-02,2938,
1991-03,2534,
1991-04,2777,
1991-05,2159,
1991-06,2608,
1991-07,4154,
1991-08,2645,
1991-09,1966,
1991-10,3231,
1991-11,2848,
1991-12,2865,
1992-01,6441,
1992-02,3445,
1992-03,4377,
1992-04,3089,
1992-05,2557,
1992-06,2996,
1992-07,3732,
1992-08,3204,
1992-09,5396,
1992-10,6266,
1992-11,4259,
1992-12,5176,
1993-01,6769,
1993-02,6611,
1993-03,8243,
1993-04,4617,
1993-05,4045,
1993-06,4683,
1993-07,6820,
1993-08,8648,
1993-09,6730,
1993-10,7944,
1993-11,8116,
1993-12,8609,
1994-01,9685,
1994-02,8314,
1994-03,4274,
1994-04,3918,
1994-05,5058,
1994-06,3752,
1994-07,3851,
1994-08,2506,
1994-09,3255,
1994-10,3216,
1994-11,3385,
1994-12,4892,
1995-01,2645,
1995-02,3581,
1995-03,4391,
1995-04,3695,
1995-05,6228,
1995-06,4963,
1995-07,4134,
1995-08,6499,
1995-09,7105,
1995-10,9689,
1995-11,9716,
1995-12,9768,
1996-01,12549,
1996-02,8846,
1996-03,7288,
1996-04,6633,
1996-05,6247,
1996-06,3357,
1996-07,5037,
1996-08,3627,
1996-09,8001,
1996-10,9142,
1996-11,8778,
1996-12,6293,
1997-01,13548,
1997-02,13223,
1997-03,10034,
1997-04,8361,
1997-05,6094,
1997-06,11832,
1997-07,13202,
1997-08,6877,
1997-09,5318,
1997-10,7409,
1997-11,6110,
1997-12,5880,
1998-01,17234,
1998-02,17858,
1998-03,11309,
1998-04,15167,
1998-05,6750,
1998-06,9086,
1998-07,17437,
1998-08,12129,
1998-09,12880,
1998-10,6902,
1998-11,11518,
1998-12,9298,
1999-01,24729,
1999-02,14266,
1999-03,14201,
1999-04,9462,
1999-05,9972,
1999-06,5063,
1999-07,4377,
1999-08,7118,
1999-09,16451,
1999-10,5722,
1999-11,7588,
1999-12,5118,
2000-01,5978,
2000-02,9160,
2000-03,14063,
2000-04,12354,
2000-05,15430,
2000-06,5867,
2000-07,8194,
2000-08,8288,
2000-09,5227,
2000-10,7853,
2000-11,5446,
2000-12,4804,
2001-01,13246,
2001-02,11058,
2001-03,5982,
2001-04,7956,
2001-05,4138,
2001-06,2925,
2001-07,3124,
2001-08,5356,
2001-09,4602,
2001-10,6596,
2001-11,7516,
2001-12,3842,
2002-01,8276,
2002-02,10533,
2002-03,1787,
2002-04,4054,
2002-05,3862,
2002-06,2900,
2002-07,2738,
2002-08,3468,
2002-09,6395,
2002-10,4894,
2002-11,5950,
2002-12,4602,
2003-01,10669,
2003-02,4061,
2003-03,3196,
2003-04,4735,
2003-05,7098,
2003-06,4559,
2003-07,2727,
2003-08,3871,
2003-09,5841,
2003-10,2290,
2003-11,3291,
2003-12,2827,
2004-01,4513,
2004-02,4903,
2004-03,8423,
2004-04,3566,
2004-05,5780,
2004-06,3101,
2004-07,1222,
2004-08,1712,
2004-09,5614,
2004-10,2737,
2004-11,4272,
2004-12,2406,
2005-01,9924,
2005-02,5340,
2005-03,3720,
2005-04,7351,
2005-05,1593,
2005-06,10085,
2005-07,6449,
2005-08,5467,
2005-09,4111,
2005-10,3212,
2005-11,3034,
2005-12,3565,
2006-01,3102,
2006-02,5430,
2006-03,2666,
2006-04,5090,
2006-05,2654,
2006-06,4158,
2006-07,2962,
2006-08,5082,
2006-09,4074,
2006-10,3670,
2006-11,7238,
2006-12,1688,
2007-01,2846,
2007-02,3003,
2007-03,4540,
2007-04,2315,
2007-05,2661,
2007-06,3414,
2007-07,2971,
2007-08,1362,
2007-09,1252,
2007-10,3640,
2007-11,2063,
2007-12,1264,
2008-01,2397,
2008-02,5288,
2008-03,681,
2008-04,2131,
2008-05,6610,
2008-06,3011,
2008-07,1488,
2008-08,1350,
2008-09,5239,
2008-10,1259,
2008-11,738,
2008-12,1201,
2009-01,737,
2009-02,1720,
2009-03,1005,
2009-04,2074,
2009-05,1967,
2009-06,2795,
2009-07,3199,
2009-08,1580,
2009-09,2360,
2009-10,1840,
2009-11,675,
2009-12,538,
2010-01,2856,
2010-02,2227,
2010-03,873,
2010-04,2240,
2010-05,218,
2010-06,1295,
2010-07,3095,
2010-08,289,
2010-09,783,
2010-10,361,
2010-11,487,
2010-12,415,
2011-01,3300,
2011-02,509,
2011-03,253,
2011-04,1109,
2011-05,349,
2011-06,1343,
2011-07,319,
2011-08,82,
2011-09,160,
2011-10,208,
2011-11,240,
2011-12,628,
2012-01,1617,
2012-02,85,
2012-03,732,
2012-04,1093,
2012-05,154,
2012-06,271,
2012-07,1267,
2012-08,172,
2012-09,733,
2012-10,121,
2012-11,48,
2012-12,189,
2013-01,558,
2013-02,151,
2013-03,115,
2013-04,843,
2013-05,619,
2013-06,1270,
2013-07,767,
2013-08,2931,
2013-09,401,
2013-10,1003,
2013-11,1266,
2013-12,83,
2014-01,678,
2014-02,1193,
2014-03,555,
2014-04,669,
2014-05,856,
2014-06,632,
2014-07,1280,
2014-08,410,
2014-09,952,
2014-10,609,
2014-11,212,
2014-12,858,
