"",BBFI1.Q.N.DE.W1.S12M.S1.K.A.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.K.A.FA.P.F3.L._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Assets - Changes in positions other than transactions - resident holder: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:03:40,
2013-01,-8820,
2013-04,-26754,
2013-07,-4314,
2013-10,3762,
2014-01,18007,
2014-04,23012,
2014-07,13059,
