"",BBK01.WU0078,BBK01.WU0078_FLAGS
"",Net sales of domestic debt securities at market values +/- changes in issuers' holdings of their own debt securities / Public debt securities,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:10,
2000-01,5540,
2000-02,5030,
2000-03,-2402,
2000-04,2013,
2000-05,5151,
2000-06,-3447,
2000-07,4004,
2000-08,-651,
2000-09,-1733,
2000-10,7116,
2000-11,-415,
2000-12,5028,
2001-01,-23966,
2001-02,-2354,
2001-03,5562,
2001-04,2754,
2001-05,2693,
2001-06,161,
2001-07,11494,
2001-08,102,
2001-09,3831,
2001-10,11922,
2001-11,-1621,
2001-12,5684,
2002-01,6492,
2002-02,2031,
2002-03,4338,
2002-04,8631,
2002-05,5989,
2002-06,6972,
2002-07,11993,
2002-08,5128,
2002-09,6951,
2002-10,4157,
2002-11,15272,
2002-12,-15719,
2003-01,14305,
2003-02,8301,
2003-03,12052,
2003-04,8595,
2003-05,3173,
2003-06,5111,
2003-07,4465,
2003-08,849,
2003-09,3638,
2003-10,12324,
2003-11,809,
2003-12,-834,
2004-01,17608,
2004-02,10565,
2004-03,6600,
2004-04,3784,
2004-05,7870,
2004-06,3299,
2004-07,4402,
2004-08,9154,
2004-09,-8317,
2004-10,10223,
2004-11,6148,
2004-12,-12633,
2005-01,23390,
2005-02,-2652,
2005-03,1930,
2005-04,15689,
2005-05,-9557,
2005-06,5542,
2005-07,15599,
2005-08,-5857,
2005-09,17560,
2005-10,-1917,
2005-11,9897,
2005-12,-1659,
2006-01,20126,
2006-02,-9874,
2006-03,10962,
2006-04,1531,
2006-05,13936,
2006-06,-8852,
2006-07,23494,
2006-08,-3467,
2006-09,189,
2006-10,14248,
2006-11,-4097,
2006-12,-5750,
2007-01,5840,
2007-02,-1305,
2007-03,1112,
2007-04,4673,
2007-05,13588,
2007-06,6664,
2007-07,-10512,
2007-08,-17976,
2007-09,-2403,
2007-10,8355,
2007-11,24556,
2007-12,-4481,
2008-01,4351,
2008-02,-10175,
2008-03,8873,
2008-04,-12967,
2008-05,9508,
2008-06,6886,
2008-07,-11602,
2008-08,13033,
2008-09,2862,
2008-10,3043,
2008-11,21053,
2008-12,-9543,
2009-01,12991,
2009-02,10050,
2009-03,8758,
2009-04,15147,
2009-05,29145,
2009-06,9375,
2009-07,-9818,
2009-08,3764,
2009-09,5999,
2009-10,3733,
2009-11,23386,
2009-12,-20875,
2010-01,11970,
2010-02,19824,
2010-03,227,
2010-04,5831,
2010-05,9352,
2010-06,6380,
2010-07,-1176,
2010-08,12425,
2010-09,3182,
2010-10,-1415,
2010-11,-40668,
2010-12,-43567,
2011-01,-883,
2011-02,12867,
2011-03,6867,
2011-04,7695,
2011-05,23369,
2011-06,4593,
2011-07,-7852,
2011-08,20835,
2011-09,2570,
2011-10,-7076,
2011-11,15994,
2011-12,-19458,
2012-01,9557,
2012-02,32037,
2012-03,21968,
2012-04,4116,
2012-05,18094,
2012-06,886,
2012-07,12978,
2012-08,11280,
2012-09,-9999,
2012-10,12532,
2012-11,-2590,
2012-12,-24756,
2013-01,115,
2013-02,9483,
2013-03,-2549,
2013-04,3960,
2013-05,6504,
2013-06,-2416,
2013-07,-12821,
2013-08,6428,
2013-09,-2481,
2013-10,5266,
2013-11,13977,
2013-12,-10051,
2014-01,-4744,
2014-02,9260,
2014-03,-425,
2014-04,-12088,
2014-05,18357,
2014-06,8321,
2014-07,-5788,
2014-08,11523,
2014-09,-3426,
2014-10,5609,
2014-11,7044,
2014-12,-16867,
