"",BBK01.OUH165,BBK01.OUH165_FLAGS
"",Savings deposits of non-profit institutions / At three months' notice / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:29,
1968-12,0.295,
1969-01,0.333,
1969-02,0.347,
1969-03,0.338,
1969-04,0.349,
1969-05,0.345,
1969-06,0.349,
1969-07,0.357,
1969-08,0.360,
1969-09,0.362,
1969-10,0.363,
1969-11,0.356,
1969-12,0.405,
1970-01,0.412,
1970-02,0.415,
1970-03,0.406,
1970-04,0.402,
1970-05,0.400,
1970-06,0.380,
1970-07,0.366,
1970-08,0.393,
1970-09,0.396,
1970-10,0.407,
1970-11,0.402,
1970-12,0.428,
1971-01,0.445,
1971-02,0.451,
1971-03,0.449,
1971-04,0.446,
1971-05,0.448,
1971-06,0.448,
1971-07,0.452,
1971-08,0.452,
1971-09,0.454,
1971-10,0.460,
1971-11,0.450,
1971-12,0.471,
1972-01,0.486,
1972-02,0.502,
1972-03,0.504,
1972-04,0.511,
1972-05,0.518,
1972-06,0.516,
1972-07,0.535,
1972-08,0.533,
1972-09,0.538,
1972-10,0.533,
1972-11,0.527,
1972-12,0.551,
1973-01,0.553,
1973-02,0.569,
1973-03,0.564,
1973-04,0.551,
1973-05,0.558,
1973-06,0.550,
1973-07,0.553,
1973-08,0.551,
1973-09,0.550,
1973-10,0.540,
1973-11,0.528,
1973-12,0.559,
1974-01,0.556,
1974-02,0.578,
1974-03,0.582,
1974-04,0.597,
1974-05,0.598,
1974-06,0.597,
1974-07,0.608,
1974-08,0.616,
1974-09,0.618,
1974-10,0.627,
1974-11,0.615,
1974-12,0.632,
1975-01,0.640,
1975-02,0.674,
1975-03,0.679,
1975-04,0.695,
1975-05,0.716,
1975-06,0.741,
1975-07,0.758,
1975-08,0.766,
1975-09,0.786,
1975-10,0.807,
1975-11,0.791,
1975-12,0.844,
1976-01,0.839,
1976-02,0.851,
1976-03,0.869,
1976-04,0.898,
1976-05,0.877,
1976-06,0.852,
1976-07,0.870,
1976-08,0.896,
1976-09,0.893,
1976-10,0.893,
1976-11,0.872,
1976-12,0.901,
1977-01,0.924,
1977-02,0.942,
1977-03,0.948,
1977-04,0.946,
1977-05,0.951,
1977-06,0.944,
1977-07,0.982,
1977-08,0.985,
1977-09,0.983,
1977-10,0.995,
1977-11,0.980,
1977-12,1.010,
1978-01,1.040,
1978-02,1.033,
1978-03,1.041,
1978-04,1.040,
1978-05,1.048,
1978-06,1.046,
1978-07,1.061,
1978-08,1.063,
1978-09,1.062,
1978-10,1.065,
1978-11,1.042,
1978-12,1.079,
1979-01,1.103,
1979-02,1.116,
1979-03,1.124,
1979-04,1.124,
1979-05,1.115,
1979-06,1.101,
1979-07,1.101,
1979-08,1.086,
1979-09,1.076,
1979-10,1.056,
1979-11,0.996,
1979-12,1.016,
1980-01,1.009,
1980-02,1.004,
1980-03,0.995,
1980-04,0.977,
1980-05,0.962,
1980-06,0.953,
1980-07,0.947,
1980-08,0.942,
1980-09,0.939,
1980-10,0.927,
1980-11,0.900,
1980-12,0.938,
1981-01,0.940,
1981-02,0.943,
1981-03,0.940,
1981-04,0.934,
1981-05,0.946,
1981-06,0.946,
1981-07,0.943,
1981-08,0.941,
1981-09,0.932,
1981-10,0.934,
1981-11,0.908,
1981-12,0.962,
1982-01,0.966,
1982-02,0.977,
1982-03,0.990,
1982-04,0.994,
1982-05,0.997,
1982-06,0.988,
1982-07,0.983,
1982-08,0.986,
1982-09,0.988,
1982-10,0.993,
1982-11,0.986,
1982-12,1.050,
1983-01,1.060,
1983-02,1.089,
1983-03,1.108,
1983-04,1.109,
1983-05,1.120,
1983-06,1.117,
1983-07,1.117,
1983-08,1.103,
1983-09,1.101,
1983-10,1.099,
1983-11,1.086,
1983-12,1.122,
1984-01,1.117,
1984-02,1.120,
1984-03,1.131,
1984-04,1.130,
1984-05,1.138,
1984-06,1.127,
1984-07,1.123,
1984-08,1.118,
1984-09,1.111,
1984-10,1.113,
1984-11,1.101,
1984-12,1.136,
1985-01,1.137,
1985-02,1.138,
1985-03,1.143,
1985-04,1.148,
1985-05,1.152,
1985-06,1.147,
1985-07,1.154,
1985-08,1.159,
1985-09,1.168,
1985-10,1.166,
1985-11,1.157,
1985-12,1.193,
1986-01,1.201,
1986-02,1.217,
1986-03,1.225,
1986-04,1.234,
1986-05,1.232,
1986-06,1.237,
1986-07,1.235,
1986-08,1.252,
1986-09,1.250,
1986-10,1.249,
1986-11,1.235,
1986-12,1.269,
1987-01,1.270,
1987-02,1.299,
1987-03,1.318,
1987-04,1.324,
1987-05,1.330,
1987-06,1.346,
1987-07,1.350,
1987-08,1.356,
1987-09,1.362,
1987-10,1.360,
1987-11,1.342,
1987-12,1.387,
1988-01,1.390,
1988-02,1.432,
1988-03,1.445,
1988-04,1.462,
1988-05,1.469,
1988-06,1.475,
1988-07,1.464,
1988-08,1.464,
1988-09,1.468,
1988-10,1.467,
1988-11,1.434,
1988-12,1.491,
1989-01,1.498,
1989-02,1.491,
1989-03,1.499,
1989-04,1.509,
1989-05,1.504,
1989-06,1.491,
1989-07,1.487,
1989-08,1.469,
1989-09,1.463,
1989-10,1.451,
1989-11,1.413,
1989-12,1.443,
1990-01,1.390,
1990-02,1.374,
1990-03,1.348,
1990-04,1.345,
1990-05,1.320,
1990-06,1.308,
1990-07,1.329,
1990-08,1.469,
1990-09,1.298,
1990-10,1.292,
1990-11,1.262,
1990-12,1.307,
1991-01,1.271,
1991-02,1.257,
1991-03,1.261,
1991-04,1.241,
1991-05,1.233,
1991-06,1.225,
1991-07,1.220,
1991-08,1.216,
1991-09,1.211,
1991-10,1.202,
1991-11,1.182,
1991-12,1.272,
1992-01,1.256,
1992-02,1.247,
1992-03,1.247,
1992-04,1.252,
1992-05,1.253,
1992-06,1.253,
1992-07,1.248,
1992-08,1.243,
1992-09,1.244,
1992-10,1.253,
1992-11,1.242,
1992-12,1.345,
1993-01,1.361,
1993-02,1.387,
1993-03,1.418,
1993-04,1.442,
1993-05,1.448,
1993-06,1.438,
1993-07,1.445,
1993-08,1.465,
1993-09,1.479,
1993-10,1.490,
1993-11,1.476,
1993-12,1.558,
1994-01,1.600,
1994-02,1.648,
1994-03,1.676,
1994-04,1.710,
1994-05,1.741,
1994-06,1.783,
1994-07,1.809,
1994-08,1.838,
1994-09,1.861,
1994-10,1.881,
1994-11,1.796,
1994-12,1.844,
1995-01,1.709,
1995-02,1.670,
1995-03,1.757,
1995-04,1.832,
1995-05,1.869,
1995-06,1.903,
1995-07,1.938,
1995-08,1.966,
1995-09,1.983,
1995-10,2.031,
1995-11,1.951,
1995-12,2.032,
1996-01,2.068,
1996-02,2.138,
1996-03,2.205,
1996-04,2.240,
1996-05,2.281,
1996-06,2.304,
1996-07,2.329,
1996-08,2.362,
1996-09,2.370,
1996-10,2.381,
1996-11,2.273,
1996-12,2.383,
1997-01,2.447,
1997-02,2.517,
1997-03,2.567,
1997-04,2.620,
1997-05,2.611,
1997-06,2.631,
1997-07,2.662,
1997-08,2.700,
1997-09,2.713,
1997-10,2.729,
1997-11,2.624,
1997-12,2.669,
1998-01,2.710,
1998-02,2.764,
1998-03,2.819,
1998-04,2.863,
1998-05,2.880,
1998-06,2.909,
1998-07,2.987,
1998-08,3.017,
1998-09,3.028,
1998-10,3.106,
1998-11,2.994,
1998-12,3.039,
1999-01,3.033,
1999-02,3.079,
1999-03,3.083,
1999-04,3.121,
1999-05,3.137,
1999-06,3.161,
1999-07,3.172,
1999-08,3.186,
1999-09,3.213,
1999-10,3.201,
1999-11,3.061,
1999-12,3.087,
2000-01,3.056,
2000-02,3.060,
2000-03,3.050,
2000-04,3.038,
2000-05,3.016,
2000-06,2.994,
2000-07,2.980,
2000-08,2.941,
2000-09,2.937,
2000-10,2.919,
2000-11,2.770,
2000-12,2.770,
2001-01,2.800,
2001-02,2.727,
2001-03,2.729,
2001-04,2.723,
2001-05,2.712,
2001-06,2.714,
2001-07,2.725,
2001-08,2.740,
2001-09,2.742,
2001-10,2.756,
2001-11,2.638,
2001-12,2.700,
2002-01,2.686,
2002-02,2.693,
2002-03,2.688,
2002-04,2.706,
