"",BBEX3.A.BRL.USD.CA.AC.A04,BBEX3.A.BRL.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Brazil * / USD 1 = BRL ... (middle),
unit,BRL (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:13:10,
1995,0.91687,
1996,1.00481,
1997,1.07784,
1998,1.16067,
1999,1.81530,comment
2000,1.82910,
2001,2.35182,
2002,2.93054,
2003,3.07113,
2004,2.92533,
2005,2.43369,
2006,2.17671,
2007,1.94791,
2008,1.83707,
2009,1.99315,
2010,1.75891,
2011,1.67425,
2012,1.95469,
2013,2.16021,
2014,2.35441,
"","General: Currency conversion on 1 July 1994 at the rate of 2,750 cruzeiro real (BRR) = 1 real (BRL).  * Commercial banks' rate until the end of January 1999; for free market rates, see BBEX2:A:BRL:USD:CA:AC:B04.  Exchange rate used until 31 January 1999:  Commercial banks' rate (taxa comercial): for all foreign exchange transactions not settled at the freemarket rate.  Free market rate (taxa flutuante): for all unrequited transfers (including pension and remittance payments), for certain services (including the provision of foreign exchange for travel purposes and currency exchange for foreign tourists, also via international credit cards), as well as for certain overdue loan redemptions; also for certain capital transfers by Brazilians based abroad.  The multiple exchange rate system was standardised on 1 February 1999.",
"","Source: Since April 2000: Banco Central do Brasil, Brasilia. 1995 - March 2000: Dresdner Bank Lateinamerika AG, Hamburg (formerly: Deutsch-Südamerikanische Bank AG).",
"",Methodology: Calculated on the basis of daily buying and selling rates.,
"","Comment on 1999: Owing to increasing exchange rate pressures, the central bank expanded the range against the US dollar on 13 January 1999 and switched to an independent floating rate two days later.",
