"",BBK01.OUL218,BBK01.OUL218_FLAGS
"",Time deposits of social security funds / for up and including 1 year / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:33,
1968-12,0.022,
1969-01,0.022,
1969-02,0.019,
1969-03,0.021,
1969-04,0.019,
1969-05,0.022,
1969-06,0.027,
1969-07,0.028,
1969-08,0.030,
1969-09,0.025,
1969-10,0.033,
1969-11,0.026,
1969-12,0.036,
1970-01,0.034,
1970-02,0.036,
1970-03,0.036,
1970-04,0.038,
1970-05,0.043,
1970-06,0.046,
1970-07,0.055,
1970-08,0.061,
1970-09,0.061,
1970-10,0.071,
1970-11,0.080,
1970-12,0.096,
1971-01,0.095,
1971-02,0.093,
1971-03,0.093,
1971-04,0.090,
1971-05,0.100,
1971-06,0.103,
1971-07,0.095,
1971-08,0.099,
1971-09,0.108,
1971-10,0.112,
1971-11,0.116,
1971-12,0.106,
1972-01,0.098,
1972-02,0.096,
1972-03,0.089,
1972-04,0.088,
1972-05,0.093,
1972-06,0.095,
1972-07,0.096,
1972-08,0.104,
1972-09,0.101,
1972-10,0.106,
1972-11,0.099,
1972-12,0.101,
1973-01,0.101,
1973-02,0.102,
1973-03,0.111,
1973-04,0.113,
1973-05,0.120,
1973-06,0.111,
1973-07,0.127,
1973-08,0.129,
1973-09,0.134,
1973-10,0.137,
1973-11,0.132,
1973-12,0.147,
1974-01,0.153,
1974-02,0.157,
1974-03,0.146,
1974-04,0.146,
1974-05,0.156,
1974-06,0.163,
1974-07,0.163,
1974-08,0.163,
1974-09,0.153,
1974-10,0.153,
1974-11,0.146,
1974-12,0.158,
1975-01,0.156,
1975-02,0.143,
1975-03,0.133,
1975-04,0.131,
1975-05,0.127,
1975-06,0.136,
1975-07,0.131,
1975-08,0.124,
1975-09,0.116,
1975-10,0.122,
1975-11,0.115,
1975-12,0.131,
1976-01,0.125,
1976-02,0.122,
1976-03,0.119,
1976-04,0.111,
1976-05,0.121,
1976-06,0.130,
1976-07,0.135,
1976-08,0.139,
1976-09,0.140,
1976-10,0.151,
1976-11,0.180,
1976-12,0.192,
1977-01,0.184,
1977-02,0.186,
1977-03,0.175,
1977-04,0.197,
1977-05,0.207,
1977-06,0.216,
1977-07,0.214,
1977-08,0.235,
1977-09,0.244,
1977-10,0.248,
1977-11,0.262,
1977-12,0.284,
1978-01,0.265,
1978-02,0.252,
1978-03,0.248,
1978-04,0.233,
1978-05,0.251,
1978-06,0.240,
1978-07,0.231,
1978-08,0.247,
1978-09,0.240,
1978-10,0.247,
1978-11,0.252,
1978-12,0.280,
1979-01,0.275,
1979-02,0.265,
1979-03,0.265,
1979-04,0.258,
1979-05,0.248,
1979-06,0.266,
1979-07,0.256,
1979-08,0.262,
1979-09,0.267,
1979-10,0.278,
1979-11,0.284,
1979-12,0.318,
1980-01,0.304,
1980-02,0.312,
1980-03,0.330,
1980-04,0.331,
1980-05,0.346,
1980-06,0.347,
1980-07,0.353,
1980-08,0.365,
1980-09,0.349,
1980-10,0.372,
1980-11,0.352,
1980-12,0.398,
1981-01,0.396,
1981-02,0.395,
1981-03,0.380,
1981-04,0.352,
1981-05,0.404,
1981-06,0.418,
1981-07,0.432,
1981-08,0.440,
1981-09,0.447,
1981-10,0.478,
1981-11,0.484,
1981-12,0.520,
1982-01,0.493,
1982-02,0.490,
1982-03,0.485,
1982-04,0.491,
1982-05,0.525,
1982-06,0.506,
1982-07,0.530,
