"",BBEX3.A.UGX.EUR.CA.AC.A04,BBEX3.A.UGX.EUR.CA.AC.A04_FLAGS
"",Exchange rates for the euro in Uganda / EUR 1 = UGX ... (middle),
unit,UGX (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:10,
1999,1544.382,
2000,1513.417,
2001,1564.062,
2002,1711.915,
2003,2236.522,
2004,2250.199,
2005,2204.798,
2006,2304.344,
2007,2371.420,
2008,2558.272,
2009,2833.313,
2010,2894.725,
2011,3542.680,
2012,3242.858,
2013,3440.475,
2014,3453.180,
"","Source: Bank of Uganda, Kampala",
"",Methodology: Calculated on the basis of month-end buying and selling rates.,
