"",BBK01.OUG231,BBK01.OUG231_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for up to and including 1 year / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:07,
1968-12,0.053,
1969-01,0.054,
1969-02,0.058,
1969-03,0.056,
1969-04,0.062,
1969-05,0.071,
1969-06,0.063,
1969-07,0.063,
1969-08,0.064,
1969-09,0.066,
1969-10,0.065,
1969-11,0.062,
1969-12,0.056,
1970-01,0.053,
1970-02,0.053,
1970-03,0.050,
1970-04,0.055,
1970-05,0.056,
1970-06,0.057,
1970-07,0.057,
1970-08,0.056,
1970-09,0.054,
1970-10,0.056,
1970-11,0.055,
1970-12,0.052,
1971-01,0.052,
1971-02,0.054,
1971-03,0.056,
1971-04,0.054,
1971-05,0.056,
1971-06,0.055,
1971-07,0.060,
1971-08,0.063,
1971-09,0.060,
1971-10,0.061,
1971-11,0.060,
1971-12,0.060,
1972-01,0.063,
1972-02,0.062,
1972-03,0.063,
1972-04,0.059,
1972-05,0.061,
1972-06,0.058,
1972-07,0.062,
1972-08,0.070,
1972-09,0.064,
1972-10,0.065,
1972-11,0.068,
1972-12,0.086,
1973-01,0.100,
1973-02,0.103,
1973-03,0.107,
1973-04,0.118,
1973-05,0.121,
1973-06,0.125,
1973-07,0.141,
1973-08,0.158,
1973-09,0.174,
1973-10,0.183,
1973-11,0.187,
1973-12,0.190,
1974-01,0.200,
1974-02,0.190,
1974-03,0.164,
1974-04,0.164,
1974-05,0.164,
1974-06,0.152,
1974-07,0.127,
1974-08,0.129,
1974-09,0.129,
1974-10,0.128,
1974-11,0.122,
1974-12,0.118,
1975-01,0.126,
1975-02,0.135,
1975-03,0.137,
1975-04,0.142,
1975-05,0.160,
1975-06,0.115,
1975-07,0.138,
1975-08,0.109,
1975-09,0.107,
1975-10,0.090,
1975-11,0.107,
1975-12,0.109,
1976-01,0.119,
1976-02,0.105,
1976-03,0.108,
1976-04,0.102,
1976-05,0.118,
1976-06,0.115,
1976-07,0.112,
1976-08,0.107,
1976-09,0.095,
1976-10,0.107,
1976-11,0.111,
1976-12,0.124,
1977-01,0.119,
1977-02,0.131,
1977-03,0.119,
1977-04,0.123,
1977-05,0.121,
1977-06,0.116,
1977-07,0.117,
1977-08,0.128,
1977-09,0.129,
1977-10,0.120,
1977-11,0.129,
1977-12,0.130,
1978-01,0.143,
1978-02,0.137,
1978-03,0.138,
1978-04,0.141,
1978-05,0.138,
