"",BBK01.QUY534,BBK01.QUY534_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Lebanon / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:03,
2002-03,0.136,
2002-04,0.122,
2002-05,0.295,
2002-06,0.401,
2002-07,0.243,
2002-08,0.314,
2002-09,0.339,
2002-10,0.076,
2002-11,0.084,
2002-12,0.058,
2003-01,0.064,
2003-02,0.050,
2003-03,0.070,
2003-04,0.053,
2003-05,0.049,
2003-06,0.049,
2003-07,0.054,
2003-08,0.059,
2003-09,0.162,
2003-10,0.061,
2003-11,0.071,
2003-12,0.060,
2004-01,0.065,
2004-02,0.054,
2004-03,0.047,
2004-04,0.053,
2004-05,0.055,
2004-06,0.214,
2004-07,0.056,
2004-08,0.050,
2004-09,0.127,
2004-10,0.057,
2004-11,0.062,
2004-12,0.265,
2005-01,0.085,
2005-02,0.077,
2005-03,0.787,
2005-04,0.434,
2005-05,0.246,
2005-06,0.399,
2005-07,0.069,
2005-08,0.063,
2005-09,0.490,
2005-10,0.055,
2005-11,0.059,
2005-12,0.153,
2006-01,0.053,
2006-02,0.047,
2006-03,0.218,
2006-04,0.051,
2006-05,0.051,
2006-06,0.178,
2006-07,0.103,
2006-08,0.034,
2006-09,0.186,
2006-10,0.031,
2006-11,0.034,
2006-12,0.039,
2007-01,0.037,
2007-02,0.041,
2007-03,0.225,
2007-04,0.037,
2007-05,0.031,
2007-06,0.222,
2007-07,0.036,
2007-08,0.034,
2007-09,0.258,
2007-10,0.042,
2007-11,0.037,
2007-12,0.220,
2008-01,0.042,
2008-02,0.055,
2008-03,0.119,
2008-04,0.037,
2008-05,0.038,
2008-06,0.121,
2008-07,0.037,
2008-08,0.045,
2008-09,0.055,
2008-10,0.051,
2008-11,0.061,
2008-12,0.145,
2009-01,0.060,
2009-02,0.041,
2009-03,0.035,
2009-04,0.042,
2009-05,0.045,
2009-06,0.036,
2009-07,0.036,
2009-08,0.037,
2009-09,0.069,
2009-10,0.042,
2009-11,0.041,
2009-12,0.040,
2010-01,0.043,
2010-02,0.047,
2010-03,0.042,
2010-04,0.052,
2010-05,0.046,
2010-06,0.047,
2010-07,0.054,
2010-08,0.055,
2010-09,0.051,
2010-10,0.037,
2010-11,0.033,
2010-12,0.025,
2011-01,0.032,
2011-02,0.039,
2011-03,0.055,
2011-04,0.060,
2011-05,0.064,
2011-06,0.060,
2011-07,0.048,
2011-08,0.074,
2011-09,0.043,
2011-10,0.031,
2011-11,0.036,
2011-12,0.034,
2012-01,0.044,
2012-02,0.040,
2012-03,0.050,
2012-04,0.049,
2012-05,0.051,
2012-06,0.055,
2012-07,0.058,
2012-08,0.049,
2012-09,0.068,
2012-10,0.062,
2012-11,0.061,
2012-12,0.061,
2013-01,0.048,
2013-02,0.048,
2013-03,0.060,
2013-04,0.067,
2013-05,0.066,
2013-06,0.077,
2013-07,0.058,
2013-08,0.051,
2013-09,0.051,
2013-10,0.057,
2013-11,0.059,
2013-12,0.057,
2014-01,0.101,
2014-02,0.081,
2014-03,0.078,
2014-04,0.052,
2014-05,0.052,
2014-06,0.043,
2014-07,0.052,
2014-08,0.072,
2014-09,0.054,
2014-10,0.049,
