"",BBK01.PQ3539,BBK01.PQ3539_FLAGS
"",Housing loans to domestic non-profit institutions / Total / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:28:43,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,1.849,
1981-01,1.933,
1981-04,2.008,
1981-07,2.085,
1981-10,2.124,
1982-01,2.153,
1982-04,2.194,
1982-07,2.231,
1982-10,2.343,
1983-01,2.385,
1983-04,2.251,
1983-07,2.293,
1983-10,2.338,
1984-01,2.376,
1984-04,2.415,
1984-07,2.484,
1984-10,2.494,
1985-01,2.526,
1985-04,2.515,
1985-07,2.557,
1985-10,2.633,
1986-01,2.645,
1986-04,2.726,
1986-07,2.818,
1986-10,2.864,
1987-01,2.919,
1987-04,2.984,
1987-07,3.031,
1987-10,3.044,
1988-01,3.074,
1988-04,3.101,
1988-07,3.041,
1988-10,2.993,
1989-01,2.986,
1989-04,2.961,
1989-07,2.996,
1989-10,3.013,
1990-01,2.989,
1990-04,2.994,
1990-07,3.005,
1990-10,3.005,
1991-01,3.001,
1991-04,3.012,
1991-07,3.009,
1991-10,3.026,
1992-01,1.228,
1992-04,1.216,
1992-07,1.194,
1992-10,1.220,
1993-01,0.853,
1993-04,0.853,
1993-07,0.864,
1993-10,0.880,
1994-01,0.896,
1994-04,0.864,
1994-07,0.858,
1994-10,0.885,
1995-01,0.801,
1995-04,0.814,
1995-07,0.838,
1995-10,0.889,
1996-01,0.897,
1996-04,0.889,
1996-07,0.879,
1996-10,0.950,
1997-01,1.026,
1997-04,1.032,
1997-07,1.026,
1997-10,0.977,
1998-01,0.975,
1998-04,0.986,
1998-07,0.960,
1998-10,0.966,
1999-01,0.482,
1999-04,0.465,
1999-07,0.531,
1999-10,0.541,
2000-01,0.528,
2000-04,0.515,
2000-07,0.520,
2000-10,0.521,
2001-01,0.526,
2001-04,0.520,
2001-07,0.525,
2001-10,0.523,
2002-01,0.524,
2002-04,0.502,
2002-07,0.510,
2002-10,0.497,
2003-01,0.503,
2003-04,0.497,
2003-07,0.525,
2003-10,0.505,
2004-01,0.446,
2004-04,0.440,
2004-07,0.408,
2004-10,0.409,
2005-01,0.400,
2005-04,0.405,
2005-07,0.395,
2005-10,0.353,
2006-01,0.348,
2006-04,0.351,
2006-07,0.366,
2006-10,0.409,
2007-01,0.410,
2007-04,0.390,
2007-07,0.381,
2007-10,0.345,
2008-01,0.337,
2008-04,0.339,
2008-07,0.305,
2008-10,0.288,
2009-01,0.290,
2009-04,0.297,
2009-07,0.302,
2009-10,0.297,
2010-01,0.295,
2010-04,0.298,
2010-07,0.298,
2010-10,0.288,
2011-01,0.285,
2011-04,0.277,
2011-07,0.269,
2011-10,0.268,
2012-01,0.268,
2012-04,0.264,
2012-07,0.255,
2012-10,0.256,
2013-01,0.254,
2013-04,0.253,
2013-07,0.246,
2013-10,0.045,
2014-01,0.042,
2014-04,0.042,
2014-07,0.041,
2014-10,0.039,
