"",BBK01.OUG006,BBK01.OUG006_FLAGS
1982-05,1.290,
1982-06,2.008,
1982-07,1.549,
1982-08,1.319,
1982-09,1.836,
1982-10,1.715,
1982-11,2.688,
1982-12,2.512,
1983-01,1.304,
1983-02,1.613,
1983-03,1.051,
1983-04,2.066,
1983-05,1.643,
1983-06,1.289,
1983-07,1.701,
1983-08,1.502,
1983-09,0.912,
1983-10,1.767,
1983-11,1.587,
1983-12,2.490,
1984-01,1.615,
1984-02,1.843,
1984-03,1.929,
1984-04,2.608,
1984-05,1.987,
1984-06,2.249,
1984-07,2.777,
1984-08,2.472,
1984-09,1.906,
1984-10,1.854,
1984-11,1.921,
1984-12,2.224,
1985-01,2.530,
1985-02,2.500,
1985-03,1.209,
1985-04,1.253,
1985-05,1.370,
1985-06,0.702,
1985-07,2.290,
1985-08,1.598,
1985-09,1.705,
1985-10,0.883,
1985-11,2.110,
1985-12,2.322,
1986-01,1.469,
1986-02,1.702,
1986-03,1.878,
1986-04,2.380,
1986-05,1.631,
1986-06,1.390,
1986-07,1.441,
1986-08,0.725,
1986-09,1.556,
1986-10,1.192,
1986-11,0.897,
1986-12,2.346,
1987-01,0.959,
1987-02,1.483,
1987-03,3.047,
1987-04,1.440,
1987-05,1.883,
1987-06,1.623,
1987-07,1.529,
1987-08,1.641,
1987-09,1.376,
1987-10,1.073,
1987-11,3.175,
1987-12,1.895,
1988-01,0.947,
1988-02,2.358,
1988-03,0.843,
1988-04,1.692,
1988-05,2.225,
1988-06,1.684,
1988-07,1.304,
1988-08,0.950,
1988-09,0.932,
1988-10,2.743,
1988-11,2.245,
1988-12,2.060,
1989-01,1.137,
1989-02,1.486,
1989-03,0.664,
1989-04,1.249,
1989-05,0.948,
1989-06,1.768,
1989-07,2.382,
1989-08,0.870,
1989-09,1.411,
1989-10,1.756,
1989-11,0.683,
1989-12,2.722,
1990-01,2.697,
1990-02,3.872,
1990-03,1.171,
1990-04,3.459,
1990-05,1.516,
1990-06,2.382,
1990-07,3.423,
1990-08,3.132,
1990-09,2.216,
1990-10,2.481,
1990-11,2.319,
1990-12,3.633,
1991-01,4.541,
1991-02,3.450,
1991-03,1.870,
1991-04,3.456,
1991-05,0.786,
1991-06,1.928,
1991-07,3.009,
1991-08,1.691,
1991-09,1.977,
1991-10,2.251,
1991-11,1.836,
1991-12,2.216,
1992-01,2.593,
1992-02,1.686,
1992-03,2.605,
1992-04,2.311,
1992-05,2.164,
1992-06,5.122,
1992-07,2.290,
1992-08,3.164,
1992-09,1.620,
1992-10,2.923,
1992-11,4.526,
1992-12,2.741,
1993-01,1.911,
1993-02,3.174,
1993-03,2.989,
1993-04,2.466,
1993-05,1.954,
1993-06,2.841,
1993-07,1.708,
1993-08,5.610,
1993-09,2.938,
1993-10,1.948,
1993-11,2.787,
1993-12,2.823,
1994-01,3.713,
1994-02,5.940,
1994-03,0.980,
1994-04,1.373,
1994-05,1.399,
1994-06,3.930,
1994-07,2.405,
1994-08,1.393,
1994-09,0.875,
1994-10,2.163,
1994-11,2.903,
1994-12,1.642,
1995-01,3.178,
1995-02,4.646,
1995-03,0.804,
1995-04,1.117,
1995-05,2.876,
1995-06,0.918,
1995-07,1.752,
1995-08,2.064,
1995-09,1.480,
1995-10,1.548,
1995-11,3.003,
1995-12,2.001,
1996-01,1.403,
1996-02,1.763,
1996-03,1.933,
1996-04,2.523,
1996-05,1.285,
1996-06,0.942,
1996-07,0.753,
1996-08,1.384,
1996-09,1.406,
1996-10,1.738,
1996-11,1.252,
1996-12,2.325,
1997-01,1.182,
1997-02,1.347,
1997-03,1.291,
1997-04,1.172,
1997-05,1.151,
1997-06,2.031,
1997-07,1.461,
1997-08,1.030,
1997-09,0.923,
1997-10,1.561,
1997-11,1.529,
1997-12,1.578,
1998-01,2.704,
1998-02,2.563,
1998-03,4.314,
1998-04,3.267,
1998-05,1.317,
1998-06,5.350,
1998-07,1.641,
1998-08,2.435,
1998-09,2.180,
1998-10,1.138,
1998-11,0.942,
1998-12,2.149,
1999-01,5.157,
1999-02,2.575,
1999-03,2.302,
1999-04,2.444,
1999-05,1.515,
1999-06,1.330,
1999-07,2.334,
1999-08,3.066,
1999-09,3.545,
1999-10,3.235,
1999-11,2.395,
1999-12,3.588,
2000-01,2.072,
2000-02,1.566,
2000-03,3.151,
2000-04,3.025,
2000-05,2.973,
2000-06,2.808,
2000-07,3.770,
2000-08,2.660,
2000-09,3.017,
2000-10,3.747,
2000-11,4.492,
2000-12,4.654,
2001-01,2.665,
2001-02,4.672,
2001-03,2.515,
2001-04,4.365,
2001-05,4.000,
2001-06,2.497,
2001-07,4.648,
2001-08,2.950,
2001-09,6.310,
2001-10,7.333,
2001-11,3.724,
2001-12,6.048,
2002-01,4.683,
2002-02,2.244,
2002-03,3.720,
2002-04,3.721,
2002-05,5.091,
2002-06,3.939,
2002-07,1.744,
2002-08,4.353,
2002-09,4.487,
2002-10,2.807,
2002-11,3.135,
2002-12,3.212,
2003-01,3.455,
2003-02,2.485,
2003-03,3.734,
2003-04,1.517,
2003-05,3.436,
2003-06,3.394,
2003-07,3.938,
2003-08,2.966,
2003-09,4.583,
2003-10,3.770,
2003-11,5.115,
2003-12,4.099,
2004-01,3.139,
2004-02,4.049,
2004-03,1.941,
2004-04,5.521,
2004-05,4.132,
2004-06,3.706,
2004-07,4.093,
2004-08,3.574,
2004-09,6.508,
2004-10,2.365,
2004-11,2.637,
2004-12,5.148,
2005-01,4.847,
2005-02,3.631,
2005-03,3.133,
2005-04,3.182,
2005-05,2.959,
2005-06,4.379,
2005-07,4.428,
2005-08,3.366,
2005-09,3.564,
2005-10,3.577,
2005-11,2.282,
2005-12,5.028,
2006-01,3.919,
2006-02,5.399,
2006-03,4.134,
2006-04,3.576,
2006-05,5.551,
2006-06,7.855,
2006-07,2.261,
2006-08,1.943,
2006-09,4.100,
2006-10,1.930,
2006-11,3.733,
2006-12,4.163,
2007-01,1.313,
2007-02,2.931,
2007-03,3.333,
2007-04,4.176,
2007-05,1.919,
2007-06,4.493,
2007-07,5.509,
2007-08,3.142,
2007-09,2.120,
2007-10,1.835,
2007-11,4.203,
2007-12,6.143,
2008-01,2.070,
2008-02,3.375,
2008-03,10.315,
2008-04,4.208,
2008-05,3.499,
2008-06,2.418,
2008-07,2.736,
2008-08,3.866,
2008-09,7.595,
2008-10,6.361,
2008-11,5.703,
2008-12,10.088,
2009-01,4.038,
2009-02,3.528,
2009-03,2.280,
2009-04,4.339,
2009-05,8.357,
2009-06,6.462,
2009-07,4.819,
2009-08,4.738,
2009-09,5.231,
2009-10,4.397,
2009-11,9.176,
2009-12,6.892,
2010-01,6.178,
2010-02,9.157,
2010-03,7.527,
2010-04,7.706,
2010-05,4.898,
2010-06,12.017,
2010-07,6.753,
2010-08,6.208,
2010-09,8.712,
2010-10,7.195,
2010-11,5.595,
2010-12,5.196,
2011-01,8.243,
2011-02,6.332,
2011-03,5.419,
2011-04,5.312,
2011-05,4.689,
2011-06,7.937,
2011-07,5.851,
2011-08,9.845,
2011-09,12.741,
2011-10,7.725,
2011-11,5.314,
2011-12,8.962,
2012-01,3.631,
2012-02,6.431,
2012-03,5.755,
2012-04,3.683,
2012-05,3.941,
2012-06,5.270,
2012-07,14.133,
2012-08,20.490,
2012-09,17.841,
2012-10,28.697,
2012-11,30.157,
2012-12,21.373,
2013-01,12.573,
2013-02,12.408,
2013-03,10.471,
2013-04,9.521,
2013-05,7.776,
2013-06,11.864,
2013-07,10.183,
2013-08,9.152,
2013-09,7.538,
2013-10,7.617,
2013-11,5.410,
2013-12,4.932,
2014-01,5.926,
2014-02,5.740,
2014-03,6.119,
2014-04,5.261,
2014-05,7.956,
2014-06,7.706,
2014-07,6.602,
2014-08,4.858,
2014-09,2.885,
2014-10,4.939,
2014-11,2.898,
2014-12,6.652,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
