"",BBK01.PQ0313,BBK01.PQ0313_FLAGS
"",Lending to financial institutions (excluding MFIs) and insurance / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:32:17,
1968-10,0.243,
1969-01,0.226,
1969-04,0.292,
1969-07,0.316,
1969-10,0.350,
1970-01,0.348,
1970-04,0.339,
1970-07,0.355,
1970-10,0.375,
1971-01,0.354,
1971-04,0.384,
1971-07,0.407,
1971-10,0.408,
1972-01,0.402,
1972-04,0.399,
1972-07,0.413,
1972-10,0.427,
1973-01,0.413,
1973-04,0.443,
1973-07,0.417,
1973-10,0.390,
1974-01,0.374,
1974-04,0.413,
1974-07,0.367,
1974-10,0.420,
1975-01,0.434,
1975-04,0.403,
1975-07,0.404,
1975-10,0.484,
1976-01,0.432,
1976-04,0.439,
1976-07,0.377,
1976-10,0.453,
1977-01,0.416,
1977-04,0.356,
1977-07,0.397,
1977-10,0.509,
1978-01,0.462,
1978-04,0.458,
1978-07,0.543,
1978-10,0.521,
1979-01,0.508,
1979-04,0.558,
1979-07,0.488,
1979-10,0.554,
1980-01,0.495,
1980-04,0.483,
1980-07,0.497,
1980-10,0.686,
1981-01,0.614,
1981-04,0.622,
1981-07,0.703,
1981-10,0.915,
1982-01,0.859,
1982-04,1.021,
1982-07,1.016,
1982-10,1.264,
1983-01,1.027,
1983-04,1.240,
1983-07,1.228,
1983-10,1.275,
1984-01,1.247,
1984-04,1.227,
1984-07,1.202,
1984-10,1.435,
1985-01,1.378,
1985-04,1.618,
1985-07,1.437,
1985-10,1.546,
1986-01,1.376,
1986-04,1.420,
1986-07,1.316,
1986-10,1.582,
1987-01,1.520,
1987-04,1.736,
1987-07,1.778,
1987-10,1.813,
1988-01,1.795,
1988-04,2.067,
1988-07,1.896,
1988-10,1.947,
1989-01,1.888,
1989-04,2.122,
1989-07,2.252,
1989-10,2.327,
1990-01,2.311,
1990-04,2.350,
1990-07,2.466,
1990-10,2.570,
1991-01,2.893,
1991-04,3.050,
1991-07,3.188,
1991-10,2.900,
1992-01,3.199,
1992-04,3.241,
1992-07,3.558,
1992-10,3.596,
1993-01,3.625,
1993-04,3.795,
1993-07,3.737,
1993-10,3.941,
1994-01,4.433,
1994-04,4.166,
1994-07,3.940,
1994-10,3.942,
1995-01,4.009,
1995-04,4.458,
1995-07,4.684,
1995-10,4.689,
1996-01,6.611,
1996-04,6.758,
1996-07,6.065,
1996-10,5.862,
1997-01,6.319,
1997-04,5.863,
1997-07,6.933,
1997-10,5.948,
1998-01,6.011,
1998-04,5.947,
1998-07,6.041,
1998-10,5.916,
1999-01,2.163,
1999-04,2.298,
1999-07,2.744,
1999-10,2.945,
2000-01,3.374,
2000-04,3.749,
2000-07,3.876,
2000-10,3.518,
2001-01,3.757,
2001-04,4.012,
2001-07,3.977,
2001-10,4.084,
2002-01,3.973,
2002-04,3.939,
2002-07,3.590,
2002-10,3.743,
2003-01,4.242,
2003-04,4.125,
2003-07,4.216,
2003-10,4.309,
2004-01,4.187,
2004-04,3.636,
2004-07,3.991,
2004-10,2.937,
2005-01,3.588,
2005-04,3.640,
2005-07,3.653,
2005-10,3.493,
2006-01,4.499,
2006-04,4.756,
2006-07,4.888,
2006-10,4.348,
2007-01,5.766,
2007-04,9.321,
2007-07,6.279,
2007-10,6.252,
2008-01,10.760,
2008-04,9.958,
2008-07,13.450,
2008-10,21.323,
2009-01,33.558,
2009-04,31.185,
2009-07,23.718,
2009-10,20.872,
2010-01,14.267,
2010-04,19.299,
2010-07,15.585,
2010-10,13.572,
2011-01,19.425,
2011-04,17.228,
2011-07,24.337,
2011-10,18.161,
2012-01,16.724,
2012-04,16.096,
2012-07,16.332,
2012-10,17.552,
2013-01,19.814,
2013-04,21.750,
2013-07,14.972,
2013-10,14.589,
2014-01,15.270,
2014-04,14.867,
2014-07,15.872,
2014-10,17.481,
