"",BBK01.OUG309,BBK01.OUG309_FLAGS
"",Time deposits of the federal states / Total / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:21,
1999-01,9.291,
1999-02,8.887,
1999-03,9.674,
1999-04,9.322,
1999-05,8.996,
1999-06,9.451,
1999-07,8.965,
1999-08,9.153,
1999-09,9.117,
1999-10,10.581,
1999-11,10.902,
1999-12,11.794,
2000-01,10.761,
2000-02,9.650,
2000-03,10.038,
2000-04,9.978,
2000-05,10.018,
2000-06,11.033,
2000-07,10.088,
2000-08,9.668,
2000-09,10.166,
2000-10,9.926,
2000-11,10.322,
2000-12,10.019,
2001-01,11.012,
2001-02,10.887,
2001-03,10.933,
2001-04,10.576,
2001-05,10.550,
2001-06,11.644,
2001-07,11.353,
2001-08,10.892,
2001-09,11.337,
2001-10,10.571,
2001-11,9.480,
2001-12,9.661,
2002-01,10.114,
2002-02,10.246,
2002-03,10.462,
2002-04,9.941,
2002-05,9.669,
2002-06,10.435,
2002-07,10.256,
2002-08,9.977,
2002-09,10.374,
2002-10,9.487,
2002-11,9.026,
2002-12,9.079,
2003-01,8.983,
2003-02,9.049,
2003-03,8.930,
2003-04,8.684,
2003-05,8.790,
2003-06,8.722,
2003-07,9.114,
2003-08,8.931,
2003-09,8.918,
2003-10,8.368,
2003-11,8.082,
2003-12,8.119,
2004-01,7.887,
2004-02,8.061,
2004-03,7.885,
2004-04,7.996,
2004-05,7.784,
2004-06,7.815,
2004-07,7.662,
2004-08,7.693,
2004-09,1.727,
2004-10,1.438,
2004-11,1.644,
2004-12,1.672,
2005-01,1.481,
2005-02,1.448,
2005-03,1.556,
2005-04,1.394,
2005-05,1.185,
2005-06,2.307,
2005-07,1.960,
2005-08,1.822,
2005-09,1.837,
2005-10,1.831,
2005-11,1.622,
2005-12,1.899,
2006-01,2.121,
2006-02,2.402,
2006-03,3.290,
2006-04,3.185,
2006-05,3.040,
2006-06,3.924,
2006-07,3.286,
2006-08,2.962,
2006-09,3.334,
2006-10,2.074,
2006-11,2.019,
2006-12,1.757,
2007-01,2.051,
2007-02,2.005,
2007-03,2.105,
2007-04,2.765,
2007-05,3.435,
2007-06,4.578,
2007-07,4.808,
2007-08,5.581,
2007-09,9.224,
2007-10,7.775,
2007-11,8.069,
2007-12,8.100,
2008-01,6.927,
2008-02,7.298,
2008-03,8.395,
2008-04,8.966,
2008-05,10.576,
2008-06,14.313,
2008-07,13.921,
2008-08,12.443,
2008-09,13.215,
2008-10,11.877,
2008-11,11.358,
2008-12,9.902,
2009-01,11.074,
2009-02,11.375,
2009-03,9.300,
2009-04,7.417,
2009-05,7.496,
2009-06,7.047,
2009-07,5.671,
2009-08,6.866,
2009-09,6.461,
2009-10,5.712,
2009-11,4.625,
2009-12,4.922,
2010-01,4.627,
2010-02,5.741,
2010-03,7.382,
2010-04,6.275,
2010-05,6.493,
2010-06,9.189,
2010-07,8.453,
2010-08,10.400,
2010-09,13.658,
2010-10,10.980,
2010-11,6.277,
2010-12,5.665,
2011-01,6.162,
2011-02,7.981,
2011-03,8.389,
2011-04,9.583,
2011-05,8.363,
2011-06,11.214,
2011-07,11.480,
2011-08,14.098,
2011-09,13.251,
2011-10,9.592,
2011-11,7.610,
2011-12,10.119,
2012-01,12.362,
2012-02,14.692,
2012-03,19.406,
2012-04,20.771,
2012-05,23.897,
2012-06,48.857,
2012-07,55.363,
2012-08,57.192,
2012-09,53.076,
2012-10,52.805,
2012-11,50.861,
2012-12,18.529,
2013-01,18.978,
2013-02,19.754,
2013-03,21.952,
2013-04,20.778,
2013-05,20.848,
2013-06,22.148,
2013-07,20.916,
2013-08,19.468,
2013-09,21.866,
2013-10,19.128,
2013-11,17.117,
2013-12,17.493,
2014-01,16.413,
2014-02,18.290,
2014-03,21.037,
2014-04,18.509,
2014-05,18.032,
2014-06,21.438,
2014-07,21.853,
2014-08,20.256,
2014-09,25.025,
2014-10,21.533,
2014-11,18.227,
2014-12,11.405,Provisional value
