"",BBK01.OUG253,BBK01.OUG253_FLAGS
"",Bearer debt securities outstanding / with a maturity of more than 2 years / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:08:07,
1968-12,15.759,
1969-01,16.249,
1969-02,16.496,
1969-03,16.645,
1969-04,16.841,
1969-05,17.161,
1969-06,17.227,
1969-07,17.592,
1969-08,17.883,
1969-09,18.197,
1969-10,18.704,
1969-11,18.900,
1969-12,19.023,
1970-01,19.192,
1970-02,19.427,
1970-03,19.852,
1970-04,20.315,
1970-05,20.542,
1970-06,20.773,
1970-07,21.153,
1970-08,21.537,
1970-09,21.744,
1970-10,22.049,
1970-11,22.438,
1970-12,23.761,
1971-01,24.141,
1971-02,24.287,
1971-03,24.529,
1971-04,25.010,
1971-05,25.193,
1971-06,25.261,
1971-07,25.490,
1971-08,25.714,
1971-09,25.938,
1971-10,26.244,
1971-11,26.344,
1971-12,26.555,
1972-01,27.330,
1972-02,28.007,
1972-03,28.595,
1972-04,29.078,
1972-05,29.578,
1972-06,30.297,
1972-07,33.138,
1972-08,33.748,
1972-09,34.270,
1972-10,34.602,
1972-11,34.912,
1972-12,35.211,
1973-01,35.889,
1973-02,36.973,
1973-03,37.523,
1973-04,37.892,
1973-05,38.580,
1973-06,39.830,
1973-07,40.697,
1973-08,41.621,
1973-09,41.678,
1973-10,42.398,
1973-11,42.577,
1973-12,42.359,
1974-01,42.714,
1974-02,42.888,
1974-03,43.283,
1974-04,43.641,
1974-05,44.136,
1974-06,44.763,
1974-07,45.142,
1974-08,46.211,
1974-09,46.691,
1974-10,47.134,
1974-11,47.669,
1974-12,47.529,
1975-01,48.119,
1975-02,49.096,
1975-03,49.438,
1975-04,50.659,
1975-05,51.277,
1975-06,51.502,
1975-07,51.989,
1975-08,53.061,
1975-09,53.978,
1975-10,54.713,
1975-11,55.553,
1975-12,55.738,
1976-01,57.105,
1976-02,58.075,
1976-03,58.673,
1976-04,59.312,
1976-05,60.957,
1976-06,61.354,
1976-07,61.900,
1976-08,62.408,
1976-09,62.805,
1976-10,63.310,
1976-11,63.778,
1976-12,63.479,
1977-01,64.083,
1977-02,64.322,
1977-03,64.583,
1977-04,64.965,
1977-05,65.058,
1977-06,65.306,
1977-07,66.539,
1977-08,67.120,
1977-09,67.160,
1977-10,67.872,
1977-11,68.274,
1977-12,68.819,
1978-01,70.794,
1978-02,71.386,
1978-03,71.291,
1978-04,71.334,
1978-05,71.851,
1978-06,72.690,
1978-07,73.328,
1978-08,74.577,
1978-09,75.146,
1978-10,74.744,
1978-11,75.168,
1978-12,74.566,
1979-01,75.834,
1979-02,77.772,
1979-03,79.062,
1979-04,79.698,
1979-05,80.585,
1979-06,81.200,
1979-07,81.729,
1979-08,82.325,
1979-09,82.552,
1979-10,83.047,
1979-11,84.355,
1979-12,82.055,
1980-01,83.621,
1980-02,84.203,
1980-03,85.702,
1980-04,86.920,
1980-05,87.676,
1980-06,87.530,
1980-07,87.818,
1980-08,87.848,
1980-09,88.082,
1980-10,88.535,
1980-11,89.628,
1980-12,88.645,
1981-01,90.602,
1981-02,91.966,
1981-03,93.992,
1981-04,94.860,
1981-05,96.272,
1981-06,97.808,
1981-07,99.235,
1981-08,99.770,
1981-09,100.951,
1981-10,101.073,
1981-11,101.730,
1981-12,99.805,
1982-01,102.163,
1982-02,101.835,
1982-03,102.979,
1982-04,102.236,
1982-05,102.976,
1982-06,101.182,
1982-07,101.963,
1982-08,102.657,
1982-09,103.461,
1982-10,104.323,
1982-11,105.375,
1982-12,106.086,
1983-01,108.741,
1983-02,108.935,
1983-03,108.702,
1983-04,113.272,
1983-05,114.688,
1983-06,115.369,
1983-07,115.356,
1983-08,115.416,
1983-09,115.711,
1983-10,116.587,
1983-11,117.282,
1983-12,116.650,
1984-01,118.218,
1984-02,118.839,
1984-03,119.163,
1984-04,118.645,
1984-05,119.546,
1984-06,118.887,
1984-07,118.948,
1984-08,119.511,
1984-09,120.059,
1984-10,120.924,
1984-11,122.484,
1984-12,121.874,
1985-01,124.386,
1985-02,125.251,
1985-03,125.770,
1985-04,123.834,
1985-05,124.360,
1985-06,124.827,
1985-07,125.798,
1985-08,125.357,
1985-09,126.241,
1985-10,126.569,
1985-11,127.968,
1985-12,127.519,
1986-01,129.785,
1986-02,131.030,
1986-03,132.817,
1986-04,132.917,
1986-05,133.129,
1986-06,133.082,
1986-07,134.521,
1986-08,135.846,
1986-09,136.501,
1986-10,136.952,
1986-11,137.893,
1986-12,136.236,
1987-01,139.331,
1987-02,140.032,
1987-03,140.456,
1987-04,140.082,
1987-05,142.289,
1987-06,142.531,
1987-07,143.506,
1987-08,144.432,
1987-09,145.059,
1987-10,145.087,
1987-11,145.424,
1987-12,142.506,
1988-01,143.326,
1988-02,142.368,
1988-03,140.719,
1988-04,140.235,
1988-05,140.599,
1988-06,140.224,
1988-07,140.169,
1988-08,140.675,
1988-09,139.655,
1988-10,140.213,
1988-11,140.068,
1988-12,136.120,
1989-01,138.164,
1989-02,138.377,
1989-03,137.799,
1989-04,137.595,
1989-05,139.364,
1989-06,139.632,
1989-07,140.121,
1989-08,139.935,
1989-09,140.232,
1989-10,141.682,
1989-11,143.046,
1989-12,141.767,
1990-01,146.311,
1990-02,148.679,
1990-03,150.131,
1990-04,150.516,
1990-05,150.977,
1990-06,150.627,
1990-07,150.456,
1990-08,151.131,
1990-09,152.071,
1990-10,151.819,
1990-11,153.652,
1990-12,151.139,
1991-01,153.083,
1991-02,154.214,
1991-03,153.919,
1991-04,155.406,
1991-05,156.115,
1991-06,157.331,
1991-07,158.853,
1991-08,159.567,
1991-09,160.574,
1991-10,160.785,
1991-11,161.493,
1991-12,159.399,
1992-01,163.702,
1992-02,165.001,
1992-03,168.106,
1992-04,167.345,
1992-05,167.755,
1992-06,169.212,
1992-07,170.385,
1992-08,172.362,
1992-09,172.940,
1992-10,176.625,
1992-11,178.797,
1992-12,175.535,
1993-01,179.018,
1993-02,180.961,
1993-03,185.861,
1993-04,186.983,
1993-05,188.972,
1993-06,189.810,
1993-07,192.563,
1993-08,196.568,
1993-09,197.614,
1993-10,203.189,
1993-11,207.138,
1993-12,206.090,
1994-01,210.536,
1994-02,213.055,
1994-03,212.867,
1994-04,214.520,
1994-05,216.706,
1994-06,217.537,
1994-07,219.476,
1994-08,221.265,
1994-09,222.179,
1994-10,223.999,
1994-11,223.896,
1994-12,225.194,
1995-01,226.353,
1995-02,226.700,
1995-03,227.776,
1995-04,229.600,
1995-05,231.624,
1995-06,234.129,
1995-07,236.316,
1995-08,238.644,
1995-09,242.753,
1995-10,244.712,
1995-11,247.380,
1995-12,247.139,
1996-01,252.241,
1996-02,254.386,
1996-03,255.486,
1996-04,258.024,
1996-05,260.686,
1996-06,262.156,
1996-07,263.100,
1996-08,264.363,
1996-09,265.759,
1996-10,266.971,
1996-11,270.512,
1996-12,268.632,
1997-01,270.961,
1997-02,273.468,
1997-03,277.394,
1997-04,278.655,
1997-05,279.036,
1997-06,282.236,
1997-07,285.730,
1997-08,286.112,
1997-09,285.274,
1997-10,284.720,
1997-11,284.024,
1997-12,279.340,
1998-01,280.697,
1998-02,281.319,
1998-03,280.586,
1998-04,280.769,
1998-05,281.381,
1998-06,282.342,
1998-07,291.860,
1998-08,292.988,
1998-09,292.739,
1998-10,292.418,
1998-11,294.395,
1998-12,292.803,
1999-01,316.735,
1999-02,314.863,
1999-03,318.299,
1999-04,315.466,
1999-05,316.212,
1999-06,316.942,
1999-07,317.793,
1999-08,318.534,
1999-09,318.389,
1999-10,318.980,
1999-11,322.522,
1999-12,315.537,
2000-01,317.467,
2000-02,316.922,
2000-03,318.175,
2000-04,319.866,
2000-05,322.982,
2000-06,322.894,
2000-07,325.112,
2000-08,327.213,
2000-09,326.076,
2000-10,326.364,
2000-11,325.200,
2000-12,319.868,
2001-01,325.072,
2001-02,327.808,
2001-03,328.494,
2001-04,332.088,
2001-05,334.504,
2001-06,335.577,
2001-07,333.903,
2001-08,333.498,
2001-09,333.836,
2001-10,332.792,
2001-11,327.816,
2001-12,324.874,
2002-01,333.227,
2002-02,334.120,
2002-03,337.480,
2002-04,340.423,
2002-05,341.767,
2002-06,328.646,
2002-07,329.919,
2002-08,332.327,
2002-09,336.407,
2002-10,337.944,
2002-11,341.021,
2002-12,336.569,
2003-01,336.656,
2003-02,339.637,
2003-03,347.995,
2003-04,349.999,
2003-05,355.996,
2003-06,361.386,
2003-07,362.477,
2003-08,366.291,
2003-09,368.407,
2003-10,371.420,
2003-11,376.213,
2003-12,370.141,
2004-01,372.317,
2004-02,381.265,
2004-03,392.573,
2004-04,399.322,
2004-05,405.380,
2004-06,413.456,
2004-07,423.556,
2004-08,427.023,
2004-09,429.235,
2004-10,429.955,
2004-11,435.667,
2004-12,385.745,
2005-01,393.752,
2005-02,404.048,
2005-03,411.054,
2005-04,416.116,
2005-05,423.458,
2005-06,434.992,
2005-07,438.930,
2005-08,436.722,
2005-09,433.313,
2005-10,430.823,
2005-11,429.099,
2005-12,423.123,
2006-01,421.012,
2006-02,421.791,
2006-03,421.633,
2006-04,423.087,
2006-05,420.361,
2006-06,420.430,
2006-07,422.085,
2006-08,418.416,
2006-09,417.169,
2006-10,417.966,
2006-11,417.094,
2006-12,411.214,
2007-01,411.193,
2007-02,416.289,
2007-03,412.517,
2007-04,412.364,
2007-05,410.209,
2007-06,410.348,
2007-07,411.260,
2007-08,410.768,
2007-09,408.089,
2007-10,408.978,
2007-11,408.575,
2007-12,403.574,
2008-01,403.094,
2008-02,402.325,
2008-03,398.975,
2008-04,396.782,
2008-05,393.441,
2008-06,398.297,
2008-07,398.596,
2008-08,400.142,
2008-09,397.552,
2008-10,393.533,
2008-11,392.752,
2008-12,389.465,
2009-01,401.312,
2009-02,399.947,
2009-03,395.425,
2009-04,396.256,
2009-05,399.887,
2009-06,404.503,
2009-07,408.571,
2009-08,411.130,
2009-09,410.635,
2009-10,411.602,
2009-11,411.459,
2009-12,400.726,
2010-01,398.930,
2010-02,394.734,
2010-03,394.204,
2010-04,391.951,
2010-05,380.451,
2010-06,375.306,
2010-07,372.202,
2010-08,372.609,
2010-09,369.108,
2010-10,368.758,
2010-11,368.192,
2010-12,364.836,
2011-01,363.488,
2011-02,359.545,
2011-03,356.811,
2011-04,355.613,
2011-05,354.390,
2011-06,349.366,
2011-07,347.651,
2011-08,344.125,
2011-09,342.640,
2011-10,341.667,
2011-11,339.677,
2011-12,338.552,
2012-01,327.061,
2012-02,324.852,
2012-03,320.624,
2012-04,321.086,
2012-05,319.551,
2012-06,314.583,
2012-07,311.803,
2012-08,311.293,
2012-09,310.232,
2012-10,301.565,
2012-11,299.357,
2012-12,294.974,
2013-01,289.322,
2013-02,288.650,
2013-03,283.179,
2013-04,279.369,
2013-05,275.473,
2013-06,274.006,
2013-07,268.264,
2013-08,266.051,
2013-09,264.871,
2013-10,262.728,
2013-11,262.330,
2013-12,260.877,
2014-01,253.993,
2014-02,250.173,
2014-03,247.703,
2014-04,248.686,
2014-05,250.369,
2014-06,243.809,
2014-07,243.454,
2014-08,243.882,
2014-09,243.498,
2014-10,240.777,
2014-11,239.440,
2014-12,236.890,Provisional value
