"",BBK01.WU0062,BBK01.WU0062_FLAGS
1978-08,137,
1978-09,2046,
1978-10,235,
1978-11,782,
1978-12,608,
1979-01,133,
1979-02,493,
1979-03,-263,
1979-04,363,
1979-05,436,
1979-06,20,
1979-07,578,
1979-08,210,
1979-09,19,
1979-10,742,
1979-11,-681,
1979-12,656,
1980-01,683,
1980-02,525,
1980-03,-658,
1980-04,1630,
1980-05,672,
1980-06,1116,
1980-07,-1098,
1980-08,632,
1980-09,-1476,
1980-10,1118,
1980-11,-746,
1980-12,128,
1981-01,1917,
1981-02,-632,
1981-03,117,
1981-04,-1473,
1981-05,96,
1981-06,-1069,
1981-07,-1349,
1981-08,-1067,
1981-09,1176,
1981-10,1394,
1981-11,-26,
1981-12,-583,
1982-01,796,
1982-02,231,
1982-03,2217,
1982-04,1181,
1982-05,1637,
1982-06,250,
1982-07,718,
1982-08,2443,
1982-09,899,
1982-10,2697,
1982-11,594,
1982-12,1058,
1983-01,2100,
1983-02,364,
1983-03,2171,
1983-04,78,
1983-05,806,
1983-06,1881,
1983-07,892,
1983-08,2133,
1983-09,1345,
1983-10,2551,
1983-11,1074,
1983-12,2224,
1984-01,2523,
1984-02,2306,
1984-03,2197,
1984-04,973,
1984-05,651,
1984-06,863,
1984-07,1315,
1984-08,2245,
1984-09,1099,
1984-10,2593,
1984-11,1319,
1984-12,840,
1985-01,3099,
1985-02,2245,
1985-03,1124,
1985-04,1723,
1985-05,3089,
1985-06,968,
1985-07,2425,
1985-08,1582,
1985-09,1116,
1985-10,404,
1985-11,2747,
1985-12,2117,
1986-01,3316,
1986-02,4261,
1986-03,1321,
1986-04,3530,
1986-05,1097,
1986-06,-53,
1986-07,4544,
1986-08,526,
1986-09,1604,
1986-10,3068,
1986-11,4613,
1986-12,1464,
1987-01,4658,
1987-02,5064,
1987-03,4638,
1987-04,299,
1987-05,3068,
1987-06,1457,
1987-07,3028,
1987-08,3435,
1987-09,918,
1987-10,2212,
1987-11,2398,
1987-12,865,
1988-01,4287,
1988-02,2996,
1988-03,2226,
1988-04,1387,
1988-05,1744,
1988-06,758,
1988-07,-334,
1988-08,3564,
1988-09,3757,
1988-10,2260,
1988-11,966,
1988-12,1489,
1989-01,496,
1989-02,2276,
1989-03,1507,
1989-04,446,
1989-05,1864,
1989-06,704,
1989-07,1454,
1989-08,-76,
1989-09,-44,
1989-10,1326,
1989-11,2509,
1989-12,1613,
1990-01,2643,
1990-02,1582,
1990-03,239,
1990-04,1076,
1990-05,6818,
1990-06,917,
1990-07,4251,
1990-08,6152,
1990-09,1461,
1990-10,7680,
1990-11,6225,
1990-12,5157,
1991-01,5351,
1991-02,5399,
1991-03,1715,
1991-04,-1102,
1991-05,6094,
1991-06,726,
1991-07,4168,
1991-08,3789,
1991-09,4640,
1991-10,5548,
1991-11,7791,
1991-12,807,
1992-01,13996,
1992-02,3265,
1992-03,255,
1992-04,4948,
1992-05,3766,
1992-06,4491,
1992-07,7685,
1992-08,5199,
1992-09,11649,
1992-10,10551,
1992-11,16655,
1992-12,14247,
1993-01,23513,
1993-02,6613,
1993-03,6984,
1993-04,6885,
1993-05,9405,
1993-06,10198,
1993-07,8298,
1993-08,6026,
1993-09,7396,
1993-10,15231,
1993-11,11049,
1993-12,12672,
1994-01,9909,
1994-02,3867,
1994-03,4119,
1994-04,3952,
1994-05,6909,
1994-06,-1148,
1994-07,5898,
1994-08,4986,
1994-09,8462,
1994-10,8025,
1994-11,9749,
1994-12,13821,
1995-01,4765,
1995-02,3230,
1995-03,179,
1995-04,974,
1995-05,-405,
1995-06,2632,
1995-07,-3817,
1995-08,4695,
1995-09,3606,
1995-10,-678,
1995-11,5998,
1995-12,-4797,
1996-01,3380,
1996-02,672,
1996-03,-999,
1996-04,3297,
1996-05,6274,
1996-06,1634,
1996-07,-152,
1996-08,3277,
1996-09,-591,
1996-10,-1099,
1996-11,3603,
1996-12,2583,
1997-01,12004,
1997-02,2104,
1997-03,-246,
1997-04,7186,
1997-05,2362,
1997-06,5585,
1997-07,-2405,
1997-08,871,
1997-09,-256,
1997-10,-2563,
1997-11,6434,
1997-12,3405,
1998-01,5015,
1998-02,664,
1998-03,3376,
1998-04,4331,
1998-05,3060,
1998-06,1344,
1998-07,6889,
1998-08,866,
1998-09,-2220,
1998-10,6245,
1998-11,6806,
1998-12,-5575,
1999-01,10500,
1999-02,-1529,
1999-03,3870,
1999-04,779,
1999-05,2357,
1999-06,-834,
1999-07,11719,
1999-08,5388,
1999-09,-3634,
1999-10,4258,
1999-11,6838,
1999-12,-2872,
2000-01,5652,
2000-02,6163,
2000-03,-4122,
2000-04,1386,
2000-05,5591,
2000-06,-1246,
2000-07,4803,
2000-08,-1501,
2000-09,-2047,
2000-10,8146,
2000-11,2014,
2000-12,683,
2001-01,-24077,
2001-02,-2493,
2001-03,5220,
2001-04,3248,
2001-05,2410,
2001-06,-521,
2001-07,11596,
2001-08,525,
2001-09,3790,
2001-10,10053,
2001-11,-1657,
2001-12,6385,
2002-01,9501,
2002-02,1778,
2002-03,3123,
2002-04,8413,
2002-05,7423,
2002-06,7276,
2002-07,11572,
2002-08,5719,
2002-09,7999,
2002-10,2823,
2002-11,10184,
2002-12,-14534,
2003-01,15255,
2003-02,5479,
2003-03,12196,
2003-04,4646,
2003-05,2157,
2003-06,2356,
2003-07,4974,
2003-08,1792,
2003-09,-161,
2003-10,18365,
2003-11,862,
2003-12,-2668,
2004-01,21505,
2004-02,10206,
2004-03,2002,
2004-04,4265,
2004-05,9367,
2004-06,1780,
2004-07,10834,
2004-08,8201,
2004-09,-8626,
2004-10,10220,
2004-11,4506,
2004-12,-7655,
2005-01,17009,
2005-02,-126,
2005-03,-2874,
2005-04,16130,
2005-05,-4105,
2005-06,6980,
2005-07,18499,
2005-08,-7389,
2005-09,3859,
2005-10,4476,
2005-11,11536,
2005-12,1824,
2006-01,10989,
2006-02,-7910,
2006-03,6539,
2006-04,5204,
2006-05,12689,
2006-06,-1894,
2006-07,20911,
2006-08,-5070,
2006-09,-2298,
2006-10,11937,
2006-11,9052,
2006-12,-4667,
2007-01,4489,
2007-02,-8553,
2007-03,1736,
2007-04,11692,
2007-05,11084,
2007-06,808,
2007-07,269,
2007-08,-13541,
2007-09,298,
2007-10,18165,
2007-11,13478,
2007-12,-7832,
2008-01,310,
2008-02,-9093,
2008-03,1752,
2008-04,-7068,
2008-05,14903,
2008-06,10,
2008-07,-583,
2008-08,10616,
2008-09,3826,
2008-10,2256,
2008-11,15308,
2008-12,-3935,
2009-01,10186,
2009-02,14006,
2009-03,13120,
2009-04,11700,
2009-05,30392,
2009-06,10326,
2009-07,-15606,
2009-08,8649,
2009-09,7915,
2009-10,2817,
2009-11,22846,
2009-12,-12869,
2010-01,-975,
2010-02,19637,
2010-03,2325,
2010-04,5000,
2010-05,7750,
2010-06,6621,
2010-07,77,
2010-08,14156,
2010-09,4817,
2010-10,10021,
2010-11,108285,
2010-12,-92250,
2011-01,-10534,
2011-02,4396,
2011-03,-4134,
2011-04,28238,
2011-05,24187,
2011-06,6274,
2011-07,-9238,
2011-08,21325,
2011-09,4226,
2011-10,4834,
2011-11,26559,
2011-12,-15844,
2012-01,-4094,
2012-02,20414,
2012-03,2808,
2012-04,900,
2012-05,16039,
2012-06,7871,
2012-07,7813,
2012-08,6372,
2012-09,-17946,
2012-10,1700,
2012-11,-2888,
2012-12,-17691,
2013-01,-22331,
2013-02,5153,
2013-03,-4220,
2013-04,-14127,
2013-05,16400,
2013-06,-9479,
2013-07,-9301,
2013-08,13154,
2013-09,-1134,
2013-10,918,
2013-11,18127,
2013-12,-8639,
2014-01,-17327,
2014-02,16473,
2014-03,-2223,
2014-04,-10048,
2014-05,19671,
2014-06,3813,
2014-07,-5522,
2014-08,12552,
2014-09,-1888,
2014-10,4724,
2014-11,8372,
2014-12,-16214,
