"",BBK01.PQ3100,BBK01.PQ3100_FLAGS
"",Lending to financial institutions (excluding MFIs) and insurance / Medium-term / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:32:14,
1968-10,0.460,
1969-01,0.492,
1969-04,0.514,
1969-07,0.573,
1969-10,0.697,
1970-01,0.687,
1970-04,0.721,
1970-07,0.708,
1970-10,0.838,
1971-01,0.888,
1971-04,0.907,
1971-07,0.942,
1971-10,1.042,
1972-01,1.048,
1972-04,1.027,
1972-07,1.053,
1972-10,1.137,
1973-01,1.047,
1973-04,1.049,
1973-07,0.968,
1973-10,0.973,
1974-01,0.955,
1974-04,0.993,
1974-07,0.975,
1974-10,0.957,
1975-01,0.939,
1975-04,1.018,
1975-07,1.087,
1975-10,1.147,
1976-01,1.151,
1976-04,1.198,
1976-07,1.202,
1976-10,1.279,
1977-01,1.291,
1977-04,1.530,
1977-07,1.562,
1977-10,1.627,
1978-01,1.612,
1978-04,1.620,
1978-07,1.756,
1978-10,2.005,
1979-01,2.098,
1979-04,2.162,
1979-07,2.359,
1979-10,2.403,
1980-01,2.555,
1980-04,2.791,
1980-07,2.850,
1980-10,3.597,
1981-01,3.864,
1981-04,3.980,
1981-07,4.186,
1981-10,4.692,
1982-01,4.744,
1982-04,4.850,
1982-07,4.834,
1982-10,4.595,
1983-01,4.368,
1983-04,4.448,
1983-07,4.583,
1983-10,4.867,
1984-01,4.856,
1984-04,5.109,
1984-07,5.445,
1984-10,5.903,
1985-01,5.712,
1985-04,5.815,
1985-07,5.992,
1985-10,6.355,
1986-01,6.398,
1986-04,6.228,
1986-07,6.233,
1986-10,6.290,
1987-01,5.987,
1987-04,6.083,
1987-07,5.901,
1987-10,5.964,
1988-01,5.822,
1988-04,5.860,
1988-07,5.875,
1988-10,5.701,
1989-01,5.337,
1989-04,5.386,
1989-07,5.277,
1989-10,5.376,
1990-01,5.213,
1990-04,5.261,
1990-07,5.237,
1990-10,5.827,
1991-01,5.961,
1991-04,6.269,
1991-07,6.504,
1991-10,6.210,
1992-01,6.294,
1992-04,6.566,
1992-07,6.917,
1992-10,7.439,
1993-01,7.620,
1993-04,7.725,
1993-07,7.722,
1993-10,7.454,
1994-01,7.219,
1994-04,7.054,
1994-07,6.968,
1994-10,6.788,
1995-01,7.261,
1995-04,7.213,
1995-07,7.645,
1995-10,7.815,
1996-01,8.009,
1996-04,7.930,
1996-07,8.030,
1996-10,8.081,
1997-01,8.079,
1997-04,8.209,
1997-07,8.408,
1997-10,8.687,
1998-01,8.655,
1998-04,8.628,
1998-07,8.794,
1998-10,8.859,
1999-01,4.310,
1999-04,4.306,
1999-07,4.539,
1999-10,4.039,
2000-01,3.517,
2000-04,5.054,
2000-07,7.519,
2000-10,9.058,
2001-01,7.929,
2001-04,6.493,
2001-07,7.266,
2001-10,7.685,
2002-01,6.367,
2002-04,6.514,
2002-07,6.674,
2002-10,6.831,
2003-01,6.253,
2003-04,6.390,
2003-07,6.421,
2003-10,6.516,
2004-01,6.908,
2004-04,7.245,
2004-07,7.150,
2004-10,7.625,
2005-01,7.936,
2005-04,8.202,
2005-07,9.210,
2005-10,10.818,
2006-01,11.394,
2006-04,11.664,
2006-07,12.268,
2006-10,11.665,
2007-01,14.569,
2007-04,15.576,
2007-07,16.929,
2007-10,17.406,
2008-01,18.876,
2008-04,18.874,
2008-07,17.478,
2008-10,18.023,
2009-01,16.860,
2009-04,21.039,
2009-07,21.738,
2009-10,25.466,
2010-01,26.088,
2010-04,26.945,
2010-07,27.652,
2010-10,28.980,
2011-01,30.315,
2011-04,30.733,
2011-07,34.072,
2011-10,35.448,
2012-01,35.906,
2012-04,36.222,
2012-07,36.227,
2012-10,35.915,
2013-01,37.045,
2013-04,37.651,
2013-07,34.498,
2013-10,35.335,
2014-01,35.785,
2014-04,35.506,
2014-07,35.861,
2014-10,39.218,
