"",BBK01.OUD377,BBK01.OUD377_FLAGS
"",Loans to foreign general government for up to and including one year / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:47,
1999-01,0.202,
1999-02,0.186,
1999-03,0.209,
1999-04,0.221,
1999-05,0.250,
1999-06,0.231,
1999-07,0.222,
1999-08,0.127,
1999-09,0.103,
1999-10,0.108,
1999-11,0.095,
1999-12,0.101,
2000-01,0.101,
2000-02,0.104,
2000-03,0.098,
2000-04,0.106,
2000-05,0.106,
2000-06,0.108,
2000-07,0.113,
2000-08,0.114,
2000-09,0.119,
2000-10,0.152,
2000-11,0.121,
2000-12,0.144,
2001-01,0.098,
2001-02,0.078,
2001-03,0.179,
2001-04,0.075,
2001-05,0.077,
2001-06,0.083,
2001-07,0.120,
2001-08,0.083,
2001-09,0.097,
2001-10,0.061,
2001-11,0.065,
2001-12,0.093,
2002-01,0.083,
2002-02,0.082,
2002-03,0.440,
2002-04,0.304,
2002-05,0.029,
2002-06,0.430,
2002-07,0.524,
2002-08,0.279,
2002-09,0.882,
2002-10,0.583,
2002-11,0.819,
2002-12,0.432,
2003-01,0.541,
2003-02,0.946,
2003-03,1.016,
2003-04,0.669,
2003-05,1.108,
2003-06,1.030,
2003-07,0.254,
2003-08,0.259,
2003-09,0.062,
2003-10,0.360,
2003-11,0.158,
2003-12,0.071,
2004-01,0.474,
2004-02,0.092,
2004-03,0.082,
2004-04,0.056,
2004-05,0.064,
2004-06,0.065,
2004-07,0.063,
2004-08,0.072,
2004-09,0.059,
2004-10,0.062,
2004-11,0.066,
2004-12,0.063,
2005-01,0.065,
2005-02,0.078,
2005-03,0.174,
2005-04,0.093,
2005-05,0.042,
2005-06,0.039,
2005-07,0.036,
2005-08,0.024,
2005-09,0.028,
2005-10,0.120,
2005-11,0.008,
2005-12,0.015,
2006-01,0.009,
2006-02,0.019,
2006-03,0.023,
2006-04,0.015,
2006-05,0.008,
2006-06,0.011,
2006-07,0.007,
2006-08,0.005,
2006-09,0.011,
2006-10,0.008,
2006-11,0.005,
2006-12,0.005,
2007-01,0.004,
2007-02,0.004,
2007-03,0.005,
2007-04,0.011,
2007-05,0.007,
2007-06,0.046,
2007-07,0.005,
2007-08,0.003,
2007-09,0.005,
2007-10,0.017,
2007-11,0.004,
2007-12,0.002,
2008-01,0.002,
2008-02,0.002,
2008-03,0.005,
2008-04,0.010,
2008-05,0.008,
2008-06,0.008,
2008-07,0.008,
2008-08,0.011,
2008-09,0.011,
2008-10,0.001,
2008-11,0.003,
2008-12,0.002,
2009-01,0.001,
2009-02,0.001,
2009-03,0.001,
2009-04,0.002,
2009-05,0.002,
2009-06,0.003,
2009-07,0.001,
2009-08,0.001,
2009-09,0.001,
2009-10,0.002,
2009-11,0.106,
2009-12,0.001,
2010-01,0.012,
2010-02,0.001,
2010-03,0.006,
2010-04,0.004,
2010-05,0.005,
2010-06,0.002,
2010-07,0.001,
2010-08,0.002,
2010-09,0.008,
2010-10,0.012,
2010-11,0.008,
2010-12,0.009,
2011-01,0.008,
2011-02,0.008,
2011-03,0.041,
2011-04,0.011,
2011-05,0.009,
2011-06,0.009,
2011-07,0.001,
2011-08,0.037,
2011-09,0.039,
2011-10,0.041,
2011-11,0.041,
2011-12,0.044,
2012-01,0.061,
2012-02,0.050,
2012-03,0.049,
2012-04,0.072,
2012-05,0.052,
2012-06,0.052,
2012-07,0.060,
2012-08,0.051,
2012-09,0.051,
2012-10,0.057,
2012-11,0.051,
2012-12,0.051,
2013-01,0.051,
2013-02,0.051,
2013-03,0.051,
2013-04,0.103,
2013-05,0.052,
2013-06,0.052,
2013-07,0.062,
2013-08,0.052,
2013-09,0.052,
2013-10,0.011,
2013-11,0.011,
2013-12,0.012,
2014-01,0.011,
2014-02,0.012,
2014-03,0.011,
2014-04,0.126,
2014-05,0.011,
2014-06,0.021,
2014-07,0.012,
2014-08,0.007,
2014-09,0.007,
2014-10,0.015,
2014-11,0.007,
2014-12,0.006,Provisional value
