"",BBK01.OUN170,BBK01.OUN170_FLAGS
"",Balances and loans to domestic banks (MFIs) / medium-term / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:45:42,
1958-12,0.073,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.110,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.127,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.080,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.104,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.104,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.121,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.144,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.132,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.125,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.123,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.369,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.378,
1965-01,0.378,
1965-02,0.374,
1965-03,0.388,
1965-04,0.387,
1965-05,0.392,
1965-06,0.399,
1965-07,0.397,
1965-08,0.396,
1965-09,0.397,
1965-10,0.397,
1965-11,0.394,
1965-12,0.407,
1966-01,0.405,
1966-02,0.421,
1966-03,0.436,
1966-04,0.439,
1966-05,0.434,
1966-06,0.441,
1966-07,0.442,
1966-08,0.423,
1966-09,0.403,
1966-10,0.392,
1966-11,0.388,
1966-12,0.390,
1967-01,0.389,
1967-02,0.401,
1967-03,0.424,
1967-04,0.422,
1967-05,0.419,
1967-06,0.423,
1967-07,0.445,
1967-08,0.440,
1967-09,0.429,
1967-10,0.426,
1967-11,0.490,
1967-12,0.493,
1968-01,0.515,
1968-02,0.505,
1968-03,0.535,
1968-04,0.614,
1968-05,0.622,
1968-06,0.719,
1968-07,0.730,
1968-08,0.754,
1968-09,0.744,
1968-10,0.786,
1968-11,0.793,
1968-12,0.096,
1969-01,0.081,
1969-02,0.080,
1969-03,0.083,
1969-04,0.088,
1969-05,0.089,
1969-06,0.098,
1969-07,0.100,
1969-08,0.124,
1969-09,0.124,
1969-10,0.153,
1969-11,0.154,
1969-12,0.171,
1970-01,0.179,
1970-02,0.177,
1970-03,0.177,
1970-04,0.168,
1970-05,0.163,
1970-06,0.169,
1970-07,0.191,
1970-08,0.203,
1970-09,0.217,
1970-10,0.203,
1970-11,0.285,
1970-12,0.290,
1971-01,0.307,
1971-02,0.327,
1971-03,0.341,
1971-04,0.349,
1971-05,0.352,
1971-06,0.336,
1971-07,0.349,
1971-08,0.345,
1971-09,0.321,
1971-10,0.311,
1971-11,0.316,
1971-12,0.317,
1972-01,0.338,
1972-02,0.338,
1972-03,0.327,
1972-04,0.336,
1972-05,0.335,
1972-06,0.326,
1972-07,0.307,
1972-08,0.318,
1972-09,0.320,
1972-10,0.291,
1972-11,0.276,
1972-12,0.283,
1973-01,0.288,
1973-02,0.295,
1973-03,0.300,
1973-04,0.320,
1973-05,0.301,
1973-06,0.300,
1973-07,0.279,
1973-08,0.264,
1973-09,0.261,
1973-10,0.264,
1973-11,0.271,
1973-12,0.254,
1974-01,0.272,
1974-02,0.272,
1974-03,0.283,
1974-04,0.285,
1974-05,0.303,
1974-06,0.256,
1974-07,0.260,
1974-08,0.259,
1974-09,0.253,
1974-10,0.264,
1974-11,0.222,
1974-12,0.212,
1975-01,0.225,
1975-02,0.224,
1975-03,0.239,
1975-04,0.313,
1975-05,0.369,
1975-06,0.403,
1975-07,0.415,
1975-08,0.436,
1975-09,0.420,
1975-10,0.431,
1975-11,0.444,
1975-12,0.459,
1976-01,0.505,
1976-02,0.560,
1976-03,0.659,
1976-04,0.645,
1976-05,0.643,
1976-06,0.676,
1976-07,0.654,
1976-08,0.678,
1976-09,0.640,
1976-10,0.652,
1976-11,0.700,
1976-12,0.764,
1977-01,0.768,
1977-02,0.771,
1977-03,0.772,
1977-04,0.768,
1977-05,0.771,
1977-06,0.773,
1977-07,0.758,
1977-08,0.754,
1977-09,0.767,
1977-10,0.799,
1977-11,0.788,
1977-12,0.769,
1978-01,0.829,
1978-02,0.825,
1978-03,0.835,
1978-04,0.841,
1978-05,0.858,
1978-06,0.856,
1978-07,0.936,
1978-08,0.919,
1978-09,0.925,
1978-10,0.876,
1978-11,0.885,
1978-12,0.918,
1979-01,0.969,
1979-02,1.046,
1979-03,1.047,
1979-04,1.091,
1979-05,1.117,
1979-06,1.127,
1979-07,1.097,
1979-08,1.053,
1979-09,1.000,
1979-10,0.984,
1979-11,0.940,
1979-12,0.932,
1980-01,0.970,
1980-02,1.004,
1980-03,0.986,
1980-04,0.988,
1980-05,0.900,
1980-06,0.914,
1980-07,0.918,
1980-08,0.917,
1980-09,0.924,
1980-10,0.927,
1980-11,0.944,
1980-12,0.872,
1981-01,0.851,
1981-02,0.861,
1981-03,0.812,
1981-04,0.850,
1981-05,0.845,
1981-06,0.861,
1981-07,0.877,
1981-08,0.873,
1981-09,0.880,
1981-10,0.884,
1981-11,0.891,
1981-12,1.274,
1982-01,1.313,
1982-02,1.377,
1982-03,1.568,
1982-04,1.573,
1982-05,1.580,
1982-06,1.584,
1982-07,1.588,
1982-08,1.652,
1982-09,1.680,
1982-10,1.614,
1982-11,1.608,
1982-12,2.263,
1983-01,1.560,
1983-02,1.508,
1983-03,1.427,
1983-04,1.395,
1983-05,1.371,
1983-06,1.324,
1983-07,1.303,
1983-08,1.305,
1983-09,1.297,
1983-10,1.301,
1983-11,1.286,
1983-12,1.157,
1984-01,1.178,
1984-02,1.202,
1984-03,1.190,
1984-04,1.162,
1984-05,1.153,
1984-06,1.184,
1984-07,1.175,
1984-08,1.214,
1984-09,1.192,
1984-10,1.221,
1984-11,1.252,
1984-12,1.190,
1985-01,1.201,
1985-02,1.177,
1985-03,1.110,
1985-04,1.074,
1985-05,1.068,
1985-06,1.030,
1985-07,1.116,
1985-08,1.254,
1985-09,1.238,
1985-10,1.251,
1985-11,1.250,
1985-12,1.209,
1986-01,1.295,
1986-02,1.304,
1986-03,1.403,
1986-04,1.440,
1986-05,1.484,
1986-06,1.560,
1986-07,1.615,
1986-08,1.639,
1986-09,1.645,
1986-10,1.655,
1986-11,1.725,
1986-12,1.819,
1987-01,1.822,
1987-02,1.818,
1987-03,1.916,
1987-04,1.998,
1987-05,2.021,
1987-06,2.037,
1987-07,2.080,
1987-08,2.098,
1987-09,2.074,
1987-10,2.091,
1987-11,2.111,
1987-12,2.214,
1988-01,2.208,
1988-02,2.171,
1988-03,2.178,
1988-04,2.166,
1988-05,2.154,
1988-06,2.072,
1988-07,2.087,
1988-08,2.027,
1988-09,2.022,
1988-10,2.067,
1988-11,2.056,
1988-12,2.017,
1989-01,1.874,
1989-02,1.819,
1989-03,1.778,
1989-04,1.796,
1989-05,1.777,
1989-06,1.713,
1989-07,1.694,
1989-08,1.664,
1989-09,1.639,
1989-10,1.594,
1989-11,1.672,
1989-12,1.737,
1990-01,1.763,
1990-02,1.739,
1990-03,1.722,
1990-04,1.661,
1990-05,1.636,
1990-06,1.630,
1990-07,1.611,
1990-08,1.777,
1990-09,61.914,
1990-10,60.954,
1990-11,59.793,
1990-12,59.733,
1991-01,59.539,
1991-02,59.477,
1991-03,59.240,
1991-04,62.483,
1991-05,64.315,
1991-06,64.239,
1991-07,64.096,
1991-08,63.346,
1991-09,63.203,
1991-10,63.395,
1991-11,63.247,
1991-12,55.374,
1992-01,56.058,
1992-02,55.208,
1992-03,54.807,
1992-04,50.970,
1992-05,47.149,
1992-06,52.265,
1992-07,48.448,
1992-08,48.291,
1992-09,47.876,
1992-10,46.087,
1992-11,46.049,
1992-12,39.252,
1993-01,37.641,
1993-02,36.349,
1993-03,31.163,
1993-04,29.680,
1993-05,28.400,
1993-06,27.353,
1993-07,26.746,
1993-08,26.741,
1993-09,26.210,
1993-10,25.808,
1993-11,24.841,
1993-12,24.482,
1994-01,24.095,
1994-02,23.059,
1994-03,22.877,
1994-04,23.090,
1994-05,23.380,
1994-06,22.634,
1994-07,22.316,
1994-08,22.890,
1994-09,23.544,
1994-10,9.652,
1994-11,9.732,
1994-12,24.082,
1995-01,24.863,
1995-02,26.099,
1995-03,24.301,
1995-04,24.122,
1995-05,23.354,
1995-06,21.198,
1995-07,9.042,
1995-08,9.383,
1995-09,8.730,
1995-10,8.571,
1995-11,9.594,
1995-12,9.632,
1996-01,10.328,
1996-02,10.301,
1996-03,9.939,
1996-04,9.818,
1996-05,9.927,
1996-06,9.874,
1996-07,10.083,
1996-08,10.326,
1996-09,10.560,
1996-10,11.178,
1996-11,12.342,
1996-12,12.320,
1997-01,12.486,
1997-02,12.660,
1997-03,14.091,
1997-04,12.082,
1997-05,10.626,
1997-06,10.485,
1997-07,10.391,
1997-08,10.037,
1997-09,9.016,
1997-10,9.349,
1997-11,9.310,
1997-12,9.341,
1998-01,9.280,
1998-02,9.455,
1998-03,9.682,
1998-04,9.337,
1998-05,9.329,
1998-06,9.372,
1998-07,9.131,
1998-08,8.892,
1998-09,9.098,
1998-10,8.830,
1998-11,9.005,
1998-12,9.398,
1999-01,9.067,
1999-02,9.206,
1999-03,8.869,
1999-04,8.622,
1999-05,8.673,
1999-06,8.925,
1999-07,8.656,
1999-08,8.534,
1999-09,8.262,
1999-10,8.572,
1999-11,8.954,
1999-12,8.633,
2000-01,8.921,
2000-02,8.981,
2000-03,9.090,
2000-04,9.251,
2000-05,8.414,
2000-06,8.329,
2000-07,8.075,
2000-08,7.985,
2000-09,7.867,
2000-10,7.742,
2000-11,7.668,
2000-12,7.696,
2001-01,7.406,
2001-02,7.099,
2001-03,7.016,
2001-04,7.090,
2001-05,7.564,
2001-06,8.078,
2001-07,8.295,
2001-08,8.554,
