"",BBFI1.Q.N.DE.W1.S13.S1.K7B.A.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S13.S1.K7B.A.FA.P.F3.L._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Assets - Revaluations due to price changes other than exchange rate changes - resident holder: General government - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:06:16,
2013-01,-295,
2013-04,-1748,
2013-07,154,
2013-10,287,
2014-01,2497,
2014-04,2251,
2014-07,1690,
