"",BBK01.QUV432,BBK01.QUV432_FLAGS
"","Banks in Germany: Claims on non-residents, total / Jersey / All currencies",
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:45,
2003-01,4.137,
2003-02,4.648,
2003-03,4.979,
2003-04,4.945,
2003-05,6.656,
2003-06,7.075,
2003-07,7.571,
2003-08,7.633,
2003-09,7.538,
2003-10,7.786,
2003-11,7.445,
2003-12,8.189,
2004-01,10.612,
2004-02,11.074,
2004-03,11.694,
2004-04,11.983,
2004-05,11.982,
2004-06,11.670,
2004-07,11.912,
2004-08,13.964,
2004-09,13.334,
2004-10,13.443,
2004-11,13.950,
2004-12,13.827,
2005-01,13.453,
2005-02,13.641,
2005-03,11.868,
2005-04,11.886,
2005-05,12.519,
2005-06,12.782,
2005-07,12.794,
2005-08,13.566,
2005-09,14.149,
2005-10,14.232,
2005-11,13.645,
2005-12,13.023,
2006-01,12.812,
2006-02,12.960,
2006-03,13.151,
2006-04,13.024,
2006-05,13.104,
2006-06,15.956,
2006-07,14.285,
2006-08,14.967,
2006-09,15.369,
2006-10,15.332,
2006-11,15.912,
2006-12,16.389,
2007-01,15.843,
2007-02,15.973,
2007-03,15.342,
2007-04,15.784,
2007-05,15.763,
2007-06,15.994,
2007-07,16.155,
2007-08,24.148,
2007-09,27.187,
2007-10,30.170,
2007-11,30.611,
2007-12,30.387,
2008-01,28.037,
2008-02,28.008,
2008-03,23.264,
2008-04,21.129,
2008-05,21.641,
2008-06,21.802,
2008-07,20.533,
2008-08,20.729,
2008-09,22.590,
2008-10,20.393,
2008-11,18.841,
2008-12,18.225,
2009-01,17.206,
2009-02,16.345,
2009-03,14.931,
2009-04,15.376,
2009-05,15.715,
2009-06,15.433,
2009-07,15.176,
2009-08,15.020,
2009-09,14.219,
2009-10,13.822,
2009-11,13.521,
2009-12,13.803,
2010-01,13.235,
2010-02,11.859,
2010-03,11.601,
2010-04,11.006,
2010-05,11.136,
2010-06,11.958,
2010-07,10.406,
2010-08,10.286,
2010-09,9.497,
2010-10,9.407,
2010-11,9.376,
2010-12,9.140,
2011-01,8.756,
2011-02,8.514,
2011-03,8.285,
2011-04,8.026,
2011-05,8.051,
2011-06,7.366,
2011-07,7.132,
2011-08,6.841,
2011-09,6.773,
2011-10,6.461,
2011-11,6.632,
2011-12,6.582,
2012-01,6.874,
2012-02,6.791,
2012-03,6.785,
2012-04,7.646,
2012-05,7.642,
2012-06,7.616,
2012-07,7.204,
2012-08,6.778,
2012-09,6.835,
2012-10,6.422,
2012-11,6.171,
2012-12,6.171,
2013-01,5.823,
2013-02,5.814,
2013-03,6.194,
2013-04,6.062,
2013-05,6.205,
2013-06,6.252,
2013-07,5.930,
2013-08,5.997,
2013-09,5.861,
2013-10,5.689,
2013-11,5.667,
2013-12,5.583,
2014-01,5.277,
2014-02,5.416,
2014-03,5.494,
2014-04,5.147,
2014-05,5.179,
2014-06,5.215,
2014-07,5.348,
2014-08,5.282,
2014-09,5.986,
2014-10,5.936,
2014-11,5.403,
2014-12,5.732,
