"",BBK01.OUH206,BBK01.OUH206_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than one year up to and including two years / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:18:58,
1968-12,0.060,
1969-01,0.052,
1969-02,0.048,
1969-03,0.051,
1969-04,0.050,
1969-05,0.052,
1969-06,0.051,
1969-07,0.050,
1969-08,0.057,
1969-09,0.055,
1969-10,0.051,
1969-11,0.047,
1969-12,0.054,
1970-01,0.053,
1970-02,0.048,
1970-03,0.047,
1970-04,0.046,
1970-05,0.044,
1970-06,0.043,
1970-07,0.044,
1970-08,0.037,
1970-09,0.036,
1970-10,0.033,
1970-11,0.033,
1970-12,0.023,
1971-01,0.020,
1971-02,0.020,
1971-03,0.019,
1971-04,0.017,
1971-05,0.015,
1971-06,0.015,
1971-07,0.014,
1971-08,0.014,
1971-09,0.020,
1971-10,0.021,
1971-11,0.022,
1971-12,0.020,
1972-01,0.019,
1972-02,0.018,
1972-03,0.020,
1972-04,0.020,
1972-05,0.020,
1972-06,0.020,
1972-07,0.024,
1972-08,0.028,
1972-09,0.031,
1972-10,0.022,
1972-11,0.021,
1972-12,0.019,
1973-01,0.019,
1973-02,0.021,
1973-03,0.019,
1973-04,0.015,
1973-05,0.015,
1973-06,0.015,
1973-07,0.014,
1973-08,0.010,
1973-09,0.011,
1973-10,0.011,
1973-11,0.011,
1973-12,0.020,
1974-01,0.016,
1974-02,0.018,
1974-03,0.017,
1974-04,0.020,
1974-05,0.020,
1974-06,0.020,
1974-07,0.021,
1974-08,0.020,
1974-09,0.018,
1974-10,0.019,
1974-11,0.018,
1974-12,0.012,
1975-01,0.010,
1975-02,0.010,
1975-03,0.009,
1975-04,0.006,
1975-05,0.005,
1975-06,0.005,
1975-07,0.006,
1975-08,0.006,
1975-09,0.006,
1975-10,0.007,
1975-11,0.006,
1975-12,0.007,
1976-01,0.008,
1976-02,0.009,
1976-03,0.008,
1976-04,0.007,
1976-05,0.008,
1976-06,0.009,
1976-07,0.007,
1976-08,0.008,
1976-09,0.006,
1976-10,0.009,
1976-11,0.008,
1976-12,0.010,
1977-01,0.011,
1977-02,0.011,
1977-03,0.012,
1977-04,0.014,
1977-05,0.013,
1977-06,0.010,
1977-07,0.011,
1977-08,0.009,
1977-09,0.009,
1977-10,0.009,
1977-11,0.009,
1977-12,0.014,
1978-01,0.014,
