"",BBK01.OUH325,BBK01.OUH325_FLAGS
"",Deposits and borrowing from foreign enterprises and households / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:54,
1999-01,9.222,
1999-02,9.401,
1999-03,9.448,
1999-04,9.550,
1999-05,9.517,
1999-06,9.677,
1999-07,9.745,
1999-08,9.873,
1999-09,10.162,
1999-10,10.332,
1999-11,10.733,
1999-12,10.902,
2000-01,11.121,
2000-02,11.100,
2000-03,11.359,
2000-04,11.439,
2000-05,11.550,
2000-06,11.624,
2000-07,11.606,
2000-08,11.792,
2000-09,11.842,
2000-10,11.993,
2000-11,12.152,
2000-12,12.546,
2001-01,12.472,
2001-02,12.370,
2001-03,12.401,
2001-04,12.512,
2001-05,12.557,
2001-06,12.645,
2001-07,12.683,
2001-08,12.657,
2001-09,12.710,
2001-10,12.817,
2001-11,12.992,
2001-12,13.186,
2002-01,13.090,
2002-02,13.044,
2002-03,13.032,
2002-04,13.015,
2002-05,13.090,
2002-06,13.147,
2002-07,13.273,
2002-08,13.304,
2002-09,13.232,
2002-10,13.311,
2002-11,13.397,
2002-12,13.378,
2003-01,13.258,
2003-02,13.213,
2003-03,13.189,
2003-04,13.136,
2003-05,13.210,
2003-06,13.242,
2003-07,13.090,
2003-08,13.117,
2003-09,12.967,
2003-10,12.922,
2003-11,12.935,
2003-12,12.904,
2004-01,12.988,
2004-02,12.833,
2004-03,12.899,
2004-04,12.795,
2004-05,12.633,
2004-06,12.748,
2004-07,12.597,
2004-08,12.543,
2004-09,12.526,
2004-10,12.837,
2004-11,12.773,
2004-12,12.747,
2005-01,12.617,
2005-02,12.598,
2005-03,12.575,
2005-04,12.604,
2005-05,12.641,
2005-06,12.563,
2005-07,12.526,
2005-08,12.437,
2005-09,12.273,
2005-10,12.217,
2005-11,12.164,
2005-12,12.210,
2006-01,12.086,
2006-02,12.102,
2006-03,12.031,
2006-04,12.110,
2006-05,12.036,
2006-06,11.955,
2006-07,11.915,
2006-08,11.857,
2006-09,11.773,
2006-10,11.716,
2006-11,11.729,
2006-12,11.856,
2007-01,11.856,
2007-02,11.826,
2007-03,11.846,
2007-04,11.879,
2007-05,11.865,
2007-06,11.982,
2007-07,12.103,
2007-08,12.273,
2007-09,12.216,
2007-10,12.220,
2007-11,12.329,
2007-12,12.559,
2008-01,12.490,
2008-02,12.556,
2008-03,12.408,
2008-04,12.637,
2008-05,12.653,
2008-06,12.527,
2008-07,12.624,
2008-08,12.518,
2008-09,12.609,
2008-10,12.858,
2008-11,12.877,
2008-12,12.942,
2009-01,12.857,
2009-02,12.856,
2009-03,12.802,
2009-04,12.839,
2009-05,12.786,
2009-06,12.708,
2009-07,12.623,
2009-08,12.624,
2009-09,12.699,
2009-10,12.697,
2009-11,12.660,
2009-12,12.614,
2010-01,12.624,
2010-02,12.598,
2010-03,12.651,
2010-04,12.819,
2010-05,12.792,
2010-06,12.811,
2010-07,12.744,
2010-08,12.684,
2010-09,12.696,
2010-10,12.719,
2010-11,12.790,
2010-12,12.638,
2011-01,12.677,
2011-02,12.652,
2011-03,12.677,
2011-04,12.682,
2011-05,12.748,
2011-06,12.700,
2011-07,12.724,
2011-08,12.661,
2011-09,12.692,
2011-10,12.744,
2011-11,12.914,
2011-12,13.085,
2012-01,13.100,
2012-02,13.173,
2012-03,13.158,
2012-04,13.107,
2012-05,13.124,
2012-06,12.970,
2012-07,12.990,
2012-08,12.967,
2012-09,12.951,
2012-10,12.979,
2012-11,12.896,
2012-12,12.883,
2013-01,12.734,
2013-02,12.561,
2013-03,12.504,
2013-04,12.446,
2013-05,12.557,
2013-06,12.511,
2013-07,12.249,
2013-08,12.269,
2013-09,12.288,
2013-10,12.146,
2013-11,12.071,
2013-12,12.133,
2014-01,11.920,
2014-02,11.779,
2014-03,11.699,
2014-04,11.536,
2014-05,11.644,
2014-06,11.523,
2014-07,11.536,
2014-08,11.495,
2014-09,11.431,
2014-10,11.252,
2014-11,11.295,
2014-12,11.097,Provisional value
