"",BBK01.QUW512,BBK01.QUW512_FLAGS
"",Foreign branches: Short-term loans and advances to foreign banks / Denmark / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:46:48,
2001-12,1.502,
2002-01,1.888,
2002-02,1.508,
2002-03,1.733,
2002-04,2.801,
2002-05,2.587,
2002-06,1.532,
2002-07,1.162,
2002-08,1.127,
2002-09,1.735,
2002-10,1.361,
2002-11,2.246,
2002-12,2.187,
2003-01,2.175,
2003-02,2.725,
2003-03,2.107,
2003-04,1.830,
2003-05,1.271,
2003-06,2.250,
2003-07,3.294,
2003-08,3.061,
2003-09,2.056,
2003-10,1.832,
2003-11,1.650,
2003-12,2.673,
2004-01,2.812,
2004-02,2.823,
2004-03,3.569,
2004-04,2.992,
2004-05,2.427,
2004-06,2.961,
2004-07,2.789,
2004-08,4.704,
2004-09,2.878,
2004-10,2.625,
2004-11,3.324,
2004-12,3.896,
2005-01,4.539,
2005-02,5.122,
2005-03,7.397,
2005-04,8.119,
2005-05,4.372,
2005-06,5.751,
2005-07,4.305,
2005-08,5.331,
2005-09,5.843,
2005-10,4.427,
2005-11,2.505,
2005-12,5.122,
2006-01,6.258,
2006-02,3.905,
2006-03,4.502,
2006-04,6.044,
2006-05,5.603,
2006-06,4.059,
2006-07,5.426,
2006-08,6.079,
2006-09,5.765,
2006-10,6.010,
2006-11,5.210,
2006-12,4.386,
2007-01,6.324,
2007-02,5.349,
2007-03,4.446,
2007-04,4.408,
2007-05,3.258,
2007-06,5.361,
2007-07,5.540,
2007-08,4.677,
2007-09,5.163,
2007-10,5.882,
2007-11,5.480,
2007-12,5.488,
2008-01,5.129,
2008-02,4.850,
2008-03,3.236,
2008-04,5.281,
2008-05,5.363,
2008-06,7.191,
2008-07,7.967,
2008-08,6.622,
2008-09,5.463,
2008-10,6.309,
2008-11,5.245,
2008-12,3.774,
2009-01,7.221,
2009-02,5.576,
2009-03,6.650,
2009-04,9.442,
2009-05,10.158,
2009-06,9.254,
2009-07,8.596,
2009-08,6.726,
2009-09,1.753,
2009-10,0.977,
2009-11,0.730,
2009-12,0.638,
2010-01,0.264,
2010-02,1.018,
2010-03,0.727,
2010-04,0.597,
2010-05,0.437,
2010-06,0.229,
2010-07,0.222,
2010-08,0.256,
2010-09,3.229,
2010-10,1.922,
2010-11,2.238,
2010-12,0.220,
2011-01,0.186,
2011-02,0.035,
2011-03,0.324,
2011-04,0.352,
2011-05,0.387,
2011-06,0.441,
2011-07,1.170,
2011-08,0.925,
2011-09,0.675,
2011-10,1.098,
2011-11,1.059,
2011-12,1.001,
2012-01,0.809,
2012-02,1.099,
2012-03,0.959,
2012-04,0.487,
2012-05,0.569,
2012-06,0.462,
2012-07,0.658,
2012-08,0.684,
2012-09,0.546,
2012-10,0.192,
2012-11,0.422,
2012-12,0.290,
2013-01,0.397,
2013-02,0.535,
2013-03,0.301,
2013-04,0.313,
2013-05,0.237,
2013-06,0.190,
2013-07,0.380,
2013-08,0.153,
2013-09,0.308,
2013-10,0.372,
2013-11,0.487,
2013-12,0.293,
2014-01,0.310,
2014-02,0.270,
2014-03,0.209,
2014-04,0.276,
2014-05,0.241,
2014-06,0.172,
2014-07,0.153,
2014-08,0.608,
2014-09,0.293,
2014-10,1.133,
2014-11,0.657,
